# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
43620,2,92.16,-0.06,92.00,-0.16,-0.32,-0.1581,-3.93,2.71,-0.26,-0.22,3.64,3.81,-3.06,-0.24,0.00,240
43640,2,92.11,-0.87,92.00,-0.11,-0.16,-0.1600,-3.94,2.70,-0.19,-0.36,3.64,3.81,-3.06,-0.27,0.00,240
43660,2,92.05,-1.50,92.00,-0.05,0.03,-0.1626,-3.94,2.69,-0.26,-0.38,3.64,3.81,-3.07,-0.32,0.00,240
43680,2,92.06,-0.88,92.00,-0.06,-0.05,-0.1617,-3.95,2.68,-0.35,-0.14,3.64,3.81,-3.08,-0.25,0.00,240
43700,2,92.12,0.22,92.00,-0.12,-0.25,-0.1584,-3.96,2.68,-0.15,-0.03,3.64,3.81,-3.09,-0.09,0.00,240
43721,2,92.17,0.75,92.00,-0.17,-0.39,-0.1572,-3.96,2.68,-0.06,-0.07,3.63,3.82,-3.09,-0.06,0.00,240
43739,2,92.17,0.48,92.00,-0.17,-0.38,-0.1571,-3.96,2.67,0.01,-0.13,3.63,3.82,-3.09,-0.06,0.00,240
43759,2,92.14,-0.15,92.00,-0.14,-0.26,-0.1594,-3.97,2.67,-0.15,-0.18,3.64,3.82,-3.09,-0.16,0.00,240
43780,2,92.08,-1.02,92.00,-0.08,-0.07,-0.1620,-3.97,2.66,-0.23,-0.25,3.64,3.82,-3.10,-0.24,0.00,240
43800,2,92.03,-1.53,92.00,-0.03,0.07,-0.1640,-3.98,2.65,-0.19,-0.36,3.64,3.81,-3.11,-0.28,0.00,240
43820,2,92.02,-1.18,92.00,-0.02,0.06,-0.1633,-3.98,2.64,-0.16,-0.23,3.64,3.81,-3.11,-0.20,0.00,240
43841,2,92.05,-0.42,92.00,-0.05,-0.08,-0.1613,-3.99,2.64,-0.13,-0.06,3.63,3.82,-3.12,-0.10,0.00,240
43859,2,92.10,0.26,92.00,-0.10,-0.22,-0.1587,-3.99,2.64,-0.05,0.09,3.63,3.82,-3.12,0.02,0.00,240
43880,2,92.13,0.46,92.00,-0.13,-0.30,-0.1579,-3.99,2.64,0.00,0.06,3.63,3.82,-3.12,0.03,0.00,240
43899,2,92.12,0.10,92.00,-0.12,-0.25,-0.1589,-3.99,2.64,0.02,-0.08,3.63,3.82,-3.12,-0.03,0.00,240
43920,2,92.08,-0.60,92.00,-0.08,-0.12,-0.1607,-3.99,2.64,-0.08,-0.10,3.63,3.82,-3.12,-0.09,0.00,240
43940,2,92.04,-1.03,92.00,-0.04,0.00,-0.1636,-4.00,2.64,-0.24,-0.18,3.64,3.82,-3.12,-0.21,0.00,240
43961,2,92.01,-1.11,92.00,-0.01,0.06,-0.1630,-4.00,2.63,-0.21,-0.03,3.64,3.82,-3.13,-0.12,0.00,240
43979,2,92.02,-0.76,92.00,-0.02,0.01,-0.1621,-4.01,2.63,-0.07,-0.06,3.64,3.82,-3.13,-0.06,0.00,240
44000,2,92.04,-0.54,92.00,-0.04,-0.03,-0.1620,-4.01,2.63,-0.02,-0.12,3.63,3.82,-3.13,-0.07,0.00,240
44019,2,92.03,-0.49,92.00,-0.03,-0.03,-0.1610,-4.01,2.63,-0.00,0.01,3.63,3.82,-3.13,0.01,0.00,240
44041,2,92.03,-0.46,92.00,-0.03,-0.02,-0.1610,-4.01,2.63,-0.02,0.05,3.63,3.82,-3.13,0.02,0.00,240
44059,2,92.01,-0.57,92.00,-0.01,0.02,-0.1619,-4.01,2.63,-0.04,-0.01,3.63,3.82,-3.14,-0.03,0.00,240
44081,2,91.99,-0.64,92.00,0.01,0.06,-0.1614,-4.01,2.63,0.01,0.02,3.63,3.82,-3.14,0.02,0.00,240
44099,2,91.98,-0.70,92.00,0.02,0.10,-0.1620,-4.01,2.63,-0.06,-0.03,3.63,3.82,-3.14,-0.05,0.00,240
44120,2,91.96,-0.78,92.00,0.04,0.14,-0.1613,-4.01,2.63,-0.04,-0.01,3.63,3.82,-3.14,-0.02,0.00,240
44140,2,91.94,-0.83,92.00,0.06,0.18,-0.1608,-4.01,2.63,-0.02,0.00,3.63,3.82,-3.14,-0.01,0.00,240
44159,2,91.94,-0.68,92.00,0.06,0.17,-0.1599,-4.01,2.63,0.05,0.04,3.63,3.82,-3.14,0.04,0.00,240
44180,2,91.96,-0.32,92.00,0.04,0.11,-0.1595,-4.00,2.63,0.12,0.06,3.63,3.82,-3.13,0.09,0.00,240
44200,2,91.96,-0.18,92.00,0.04,0.09,-0.1584,-4.00,2.63,0.19,0.12,3.63,3.82,-3.13,0.16,0.00,240
44220,2,91.94,-0.48,92.00,0.06,0.16,-0.1582,-4.00,2.63,0.17,0.09,3.63,3.82,-3.13,0.13,0.00,240
44241,2,91.92,-0.67,92.00,0.08,0.22,-0.1588,-3.99,2.64,0.07,0.04,3.63,3.82,-3.12,0.05,0.00,240
44259,2,91.92,-0.51,92.00,0.08,0.21,-0.1585,-3.99,2.64,0.08,0.05,3.64,3.82,-3.12,0.06,0.00,240
44279,2,91.93,-0.24,92.00,0.07,0.17,-0.1572,-3.99,2.64,0.14,0.17,3.64,3.82,-3.12,0.15,0.00,240
44300,2,91.96,0.19,92.00,0.04,0.07,-0.1570,-3.99,2.65,0.17,0.22,3.64,3.82,-3.12,0.20,0.00,240
44320,2,91.95,0.12,92.00,0.05,0.08,-0.1565,-3.98,2.65,0.19,0.22,3.64,3.82,-3.11,0.21,0.00,240
44340,2,91.90,-0.74,92.00,0.10,0.27,-0.1576,-3.98,2.66,0.01,0.06,3.64,3.81,-3.11,0.04,0.00,240
44361,2,91.85,-1.15,92.00,0.15,0.39,-0.1572,-3.98,2.66,-0.02,0.03,3.64,3.81,-3.11,0.01,0.00,240
44378,2,91.85,-0.85,92.00,0.15,0.37,-0.1559,-3.97,2.66,0.08,0.10,3.64,3.81,-3.10,0.09,0.00,240
44400,2,91.87,-0.31,92.00,0.13,0.28,-0.1541,-3.97,2.67,0.16,0.27,3.64,3.81,-3.10,0.22,0.00,240
44420,2,91.88,-0.10,92.00,0.12,0.24,-0.1544,-3.97,2.67,0.18,0.23,3.64,3.81,-3.09,0.20,0.00,240
44441,2,91.89,0.12,92.00,0.11,0.20,-0.1544,-3.96,2.68,0.26,0.14,3.64,3.81,-3.09,0.20,0.00,240
44459,2,91.90,0.13,92.00,0.10,0.19,-0.1534,-3.95,2.68,0.33,0.16,3.64,3.81,-3.08,0.25,0.00,240
44480,2,91.90,0.20,92.00,0.10,0.17,-0.1539,-3.94,2.69,0.15,0.24,3.64,3.81,-3.07,0.20,0.00,240
44500,2,91.90,0.08,92.00,0.10,0.19,-0.1537,-3.94,2.69,0.14,0.24,3.64,3.81,-3.07,0.19,0.00,240
44520,2,91.88,-0.33,92.00,0.12,0.27,-0.1544,-3.94,2.70,0.05,0.14,3.64,3.81,-3.06,0.10,0.00,240
44539,2,91.85,-0.61,92.00,0.15,0.35,-0.1536,-3.93,2.70,0.09,0.11,3.64,3.81,-3.06,0.10,0.00,240
44560,2,91.84,-0.46,92.00,0.16,0.35,-0.1531,-3.93,2.70,0.16,0.08,3.64,3.81,-3.06,0.12,0.00,240
44580,2,91.88,0.20,92.00,0.12,0.23,-0.1532,-3.93,2.71,0.12,0.17,3.64,3.81,-3.06,0.15,0.00,240
44600,2,91.91,0.67,92.00,0.09,0.13,-0.1527,-3.92,2.72,0.20,0.21,3.64,3.81,-3.05,0.20,0.00,240
44620,2,91.94,0.87,92.00,0.06,0.06,-0.1530,-3.91,2.72,0.29,0.11,3.65,3.81,-3.04,0.20,0.00,240
44641,2,91.96,0.98,92.00,0.04,0.01,-0.1530,-3.90,2.72,0.24,0.17,3.65,3.81,-3.04,0.20,0.00,240
44658,2,91.97,0.95,92.00,0.03,-0.01,-0.1538,-3.90,2.73,0.11,0.18,3.65,3.81,-3.03,0.15,0.00,240
44680,2,91.96,0.54,92.00,0.04,0.05,-0.1554,-3.90,2.73,-0.01,0.04,3.65,3.81,-3.03,0.01,0.00,240
44700,2,91.96,0.48,92.00,0.04,0.05,-0.1560,-3.90,2.73,-0.04,-0.02,3.65,3.81,-3.03,-0.03,0.00,240
44720,2,91.96,0.57,92.00,0.04,0.03,-0.1547,-3.90,2.73,0.09,0.05,3.65,3.81,-3.03,0.07,0.00,240
44740,2,92.00,0.99,92.00,-0.00,-0.09,-0.1562,-3.90,2.73,-0.01,0.02,3.65,3.81,-3.03,0.01,0.00,240
44761,2,92.04,1.28,92.00,-0.04,-0.18,-0.1545,-3.90,2.74,0.07,0.08,3.64,3.81,-3.03,0.08,0.00,240
44779,2,92.07,1.39,92.00,-0.06,-0.23,-0.1541,-3.90,2.74,0.04,0.08,3.64,3.81,-3.03,0.06,0.00,240
44799,2,92.09,1.37,92.00,-0.09,-0.29,-0.1547,-3.90,2.74,0.01,-0.04,3.64,3.81,-3.03,-0.01,0.00,240
44820,2,92.07,0.71,92.00,-0.07,-0.20,-0.1557,-3.90,2.74,-0.02,-0.07,3.64,3.81,-3.03,-0.05,0.00,240
44841,2,92.03,0.06,92.00,-0.03,-0.07,-0.1587,-3.90,2.73,-0.19,-0.18,3.64,3.81,-3.03,-0.19,0.00,240
44859,2,92.05,0.18,92.00,-0.05,-0.10,-0.1593,-3.91,2.73,-0.20,-0.25,3.64,3.81,-3.04,-0.22,0.00,240
44880,2,92.09,0.76,92.00,-0.09,-0.24,-0.1559,-3.91,2.72,-0.03,-0.03,3.64,3.81,-3.04,-0.03,0.00,240
44900,2,92.12,0.89,92.00,-0.12,-0.32,-0.1553,-3.91,2.72,-0.06,-0.02,3.64,3.81,-3.04,-0.04,0.00,240
44919,2,92.15,0.90,92.00,-0.15,-0.37,-0.1567,-3.92,2.72,-0.22,-0.09,3.64,3.81,-3.05,-0.15,0.00,240
44940,2,92.15,0.72,92.00,-0.15,-0.37,-0.1559,-3.92,2.71,-0.10,-0.10,3.64,3.81,-3.05,-0.10,0.00,240
44961,2,92.15,0.42,92.00,-0.15,-0.33,-0.1567,-3.93,2.71,-0.11,-0.15,3.64,3.81,-3.05,-0.13,0.00,240
44979,2,92.11,-0.24,92.00,-0.11,-0.21,-0.1583,-3.93,2.70,-0.12,-0.21,3.64,3.81,-3.06,-0.17,0.00,240
45000,2,92.07,-0.77,92.00,-0.07,-0.08,-0.1608,-3.94,2.69,-0.18,-0.33,3.64,3.81,-3.07,-0.25,0.00,240
45020,2,92.05,-0.87,92.00,-0.05,-0.02,-0.1622,-3.94,2.69,-0.31,-0.28,3.64,3.81,-3.08,-0.29,0.00,240
45039,2,92.08,-0.23,92.00,-0.08,-0.14,-0.1608,-3.95,2.68,-0.26,-0.17,3.64,3.81,-3.08,-0.22,0.00,240
45060,2,92.13,0.54,92.00,-0.13,-0.31,-0.1566,-3.96,2.68,-0.02,0.01,3.64,3.81,-3.08,-0.00,0.00,240
45080,2,92.17,0.79,92.00,-0.17,-0.40,-0.1566,-3.96,2.68,-0.04,-0.05,3.63,3.82,-3.09,-0.05,0.00,240
45100,2,92.15,0.23,92.00,-0.15,-0.31,-0.1575,-3.96,2.68,-0.09,-0.05,3.63,3.82,-3.09,-0.07,0.00,240
45120,2,92.11,-0.34,92.00,-0.11,-0.20,-0.1597,-3.96,2.67,-0.21,-0.12,3.64,3.82,-3.09,-0.16,0.00,240
45140,2,92.07,-0.82,92.00,-0.07,-0.08,-0.1612,-3.97,2.67,-0.18,-0.20,3.64,3.81,-3.10,-0.19,0.00,240
45161,2,92.02,-1.29,92.00,-0.02,0.05,-0.1631,-3.97,2.66,-0.10,-0.35,3.64,3.81,-3.10,-0.23,0.00,240
45178,2,92.04,-0.79,92.00,-0.03,0.01,-0.1626,-3.98,2.65,-0.14,-0.25,3.64,3.81,-3.11,-0.19,0.00,240
45201,2,92.09,0.08,92.00,-0.09,-0.19,-0.1589,-3.98,2.64,-0.11,0.11,3.64,3.82,-3.11,0.00,0.00,240
45219,2,92.12,0.32,92.00,-0.12,-0.26,-0.1584,-3.98,2.65,-0.11,0.12,3.63,3.82,-3.12,0.00,0.00,240
45240,2,92.13,0.27,92.00,-0.13,-0.27,-0.1592,-3.99,2.65,-0.08,-0.05,3.63,3.82,-3.12,-0.06,0.00,240
45260,2,92.08,-0.35,92.00,-0.08,-0.14,-0.1607,-3.99,2.64,-0.09,-0.11,3.63,3.82,-3.12,-0.10,0.00,240
45280,2,92.04,-0.79,92.00,-0.04,-0.02,-0.1631,-3.99,2.64,-0.19,-0.18,3.64,3.82,-3.12,-0.19,0.00,240
45299,2,92.04,-0.56,92.00,-0.04,-0.04,-0.1626,-4.00,2.64,-0.22,-0.06,3.64,3.82,-3.13,-0.14,0.00,240
45320,2,92.05,-0.33,92.00,-0.05,-0.08,-0.1612,-4.00,2.64,-0.08,-0.04,3.63,3.82,-3.13,-0.06,0.00,240
45340,2,92.06,-0.20,92.00,-0.06,-0.10,-0.1609,-4.00,2.63,-0.04,-0.03,3.63,3.82,-3.13,-0.04,0.00,240
45361,2,92.06,-0.24,92.00,-0.06,-0.09,-0.1608,-4.00,2.63,-0.04,-0.00,3.63,3.82,-3.13,-0.02,0.00,240
45379,2,92.04,-0.51,92.00,-0.04,-0.03,-0.1619,-4.01,2.63,-0.07,-0.06,3.63,3.82,-3.13,-0.06,0.00,240
45400,2,92.02,-0.68,92.00,-0.02,0.02,-0.1626,-4.01,2.63,-0.05,-0.11,3.63,3.82,-3.14,-0.08,0.00,240
45420,2,92.00,-0.73,92.00,-0.00,0.05,-0.1627,-4.01,2.63,-0.05,-0.08,3.63,3.82,-3.14,-0.06,0.00,240
45439,2,92.00,-0.63,92.00,-0.00,0.04,-0.1620,-4.01,2.62,0.01,-0.03,3.63,3.82,-3.14,-0.01,0.00,240
45460,2,92.00,-0.58,92.00,0.00,0.05,-0.1623,-4.01,2.62,-0.06,0.00,3.63,3.82,-3.14,-0.03,0.00,240
45480,2,91.99,-0.57,92.00,0.01,0.06,-0.1621,-4.01,2.62,0.00,-0.06,3.63,3.82,-3.14,-0.03,0.00,240
45500,2,91.98,-0.61,92.00,0.02,0.09,-0.1615,-4.01,2.62,-0.02,0.02,3.63,3.82,-3.14,0.00,0.00,240
45519,2,91.97,-0.61,92.00,0.03,0.11,-0.1615,-4.01,2.63,-0.01,-0.02,3.63,3.82,-3.14,-0.02,0.00,240
45540,2,91.96,-0.52,92.00,0.04,0.12,-0.1604,-4.01,2.63,0.04,0.05,3.63,3.82,-3.14,0.05,0.00,240
45559,2,91.96,-0.42,92.00,0.04,0.11,-0.1606,-4.01,2.63,0.04,0.02,3.63,3.82,-3.14,0.03,0.00,240
45580,2,91.96,-0.42,92.00,0.04,0.12,-0.1595,-4.00,2.63,0.10,0.07,3.63,3.82,-3.13,0.08,0.00,240
45600,2,91.95,-0.48,92.00,0.05,0.14,-0.1597,-4.00,2.63,0.08,0.03,3.63,3.82,-3.13,0.05,0.00,240
45620,2,91.93,-0.70,92.00,0.07,0.20,-0.1590,-4.00,2.63,0.09,0.03,3.63,3.82,-3.13,0.06,0.00,240
45641,2,91.91,-0.74,92.00,0.09,0.24,-0.1588,-4.00,2.63,0.07,0.03,3.63,3.82,-3.13,0.05,0.00,240
45659,2,91.91,-0.50,92.00,0.09,0.22,-0.1581,-3.99,2.64,0.11,0.08,3.63,3.82,-3.12,0.09,0.00,240
45679,2,91.93,-0.15,92.00,0.07,0.16,-0.1576,-3.99,2.64,0.12,0.16,3.63,3.82,-3.12,0.14,0.00,240
45700,2,91.96,0.34,92.00,0.04,0.05,-0.1573,-3.99,2.64,0.16,0.22,3.64,3.82,-3.12,0.19,0.00,240
45721,2,91.97,0.40,92.00,0.03,0.02,-0.1569,-3.98,2.65,0.20,0.22,3.64,3.82,-3.11,0.21,0.00,240
45739,2,91.92,-0.42,92.00,0.08,0.19,-0.1573,-3.98,2.66,0.07,0.11,3.64,3.81,-3.11,0.09,0.00,240
45760,2,91.88,-0.90,92.00,0.12,0.32,-0.1576,-3.98,2.66,-0.01,0.04,3.64,3.81,-3.11,0.02,0.00,240
45780,2,91.87,-0.77,92.00,0.13,0.32,-0.1571,-3.98,2.66,0.09,-0.02,3.64,3.81,-3.10,0.04,0.00,240
45800,2,91.88,-0.38,92.00,0.12,0.26,-0.1563,-3.97,2.66,0.06,0.15,3.64,3.81,-3.10,0.10,0.00,240
45819,2,91.91,0.08,92.00,0.09,0.18,-0.1554,-3.97,2.67,0.12,0.23,3.64,3.81,-3.10,0.17,0.00,240
45841,2,91.92,0.17,92.00,0.08,0.16,-0.1561,-3.96,2.67,0.13,0.11,3.64,3.81,-3.09,0.12,0.00,240
45859,2,91.92,0.26,92.00,0.08,0.13,-0.1557,-3.96,2.68,0.25,0.04,3.64,3.81,-3.09,0.14,0.00,240
45880,2,91.92,0.13,92.00,0.08,0.15,-0.1553,-3.95,2.68,0.17,0.12,3.64,3.81,-3.08,0.15,0.00,240
45900,2,91.92,-0.02,92.00,0.08,0.17,-0.1558,-3.95,2.68,0.05,0.15,3.64,3.81,-3.08,0.10,0.00,240
45921,2,91.92,0.06,92.00,0.08,0.15,-0.1554,-3.95,2.69,0.05,0.20,3.64,3.81,-3.08,0.12,0.00,240
45938,2,91.93,0.25,92.00,0.07,0.12,-0.1551,-3.94,2.69,0.16,0.13,3.64,3.81,-3.07,0.14,0.00,240
45961,2,91.91,-0.15,92.00,0.09,0.20,-0.1543,-3.94,2.70,0.16,0.13,3.64,3.81,-3.07,0.15,0.00,240
45979,2,91.90,-0.23,92.00,0.10,0.22,-0.1562,-3.93,2.70,0.01,-0.00,3.64,3.81,-3.07,0.01,0.00,240
46000,2,91.91,0.02,92.00,0.09,0.18,-0.1548,-3.93,2.70,0.04,0.17,3.64,3.81,-3.06,0.10,0.00,240
46020,2,91.93,0.22,92.00,0.07,0.13,-0.1541,-3.93,2.70,0.12,0.21,3.64,3.81,-3.06,0.17,0.00,240
46040,2,91.94,0.25,92.00,0.06,0.11,-0.1550,-3.93,2.71,0.10,0.10,3.64,3.81,-3.06,0.10,0.00,240
46060,2,91.95,0.44,92.00,0.05,0.07,-0.1552,-3.93,2.71,0.11,0.09,3.64,3.81,-3.05,0.10,0.00,240
46081,2,91.96,0.59,92.00,0.04,0.03,-0.1553,-3.92,2.71,0.13,0.07,3.64,3.81,-3.05,0.10,0.00,240
47382,2,92.30,0.43,92.00,-0.30,-0.63,-0.1506,-3.92,2.71,0.10,0.02,3.64,3.81,-3.05,0.06,0.00,240
47385,2,92.30,0.43,92.00,-0.30,-0.63,-0.1512,-3.91,2.72,0.02,0.00,3.64,3.81,-3.05,0.01,0.00,240
47409,2,96.00,49.33,92.00,-4.00,-11.95,-0.1452,-4.36,2.27,-0.54,-0.51,3.64,3.81,-3.49,-0.52,0.00,224
47427,2,98.52,74.78,92.00,-6.52,-19.03,-0.1392,-4.37,2.27,-0.58,-0.37,3.64,3.81,-3.50,-0.47,0.00,224
47448,2,101.27,91.53,92.00,-9.27,-25.00,-0.1332,-4.40,2.23,-1.84,-2.17,3.65,3.81,-3.53,-2.01,0.00,232
47468,2,103.22,86.57,92.00,-10.90,-25.00,-0.1272,-4.53,2.11,-6.45,-6.18,3.65,3.80,-3.65,-6.32,0.00,232
47487,2,103.91,77.45,92.00,-11.91,-25.00,-0.1212,-4.81,1.83,-11.75,-11.43,3.66,3.79,-3.94,-11.59,0.00,232
47508,2,105.31,73.88,92.00,-13.31,-25.00,-0.1152,-5.24,1.41,-15.79,-14.96,3.67,3.78,-4.36,-15.37,0.00,232
47528,2,105.74,50.96,92.00,-13.74,-25.00,-0.1092,-5.74,0.94,-16.54,-15.39,3.68,3.77,-4.84,-15.97,0.00,232
47548,2,101.96,10.78,92.00,-9.96,-20.79,-0.1032,-6.21,0.48,-14.67,-15.47,3.69,3.76,-5.31,-15.07,0.00,224
47569,2,96.82,-40.40,92.00,-4.82,-6.40,-0.1092,-6.70,-0.02,-16.85,-17.10,3.70,3.75,-5.81,-16.97,0.00,224
47587,2,95.22,-59.55,92.00,-3.22,-1.68,-0.1152,-7.20,-0.54,-16.14,-16.84,3.71,3.74,-6.32,-16.49,0.00,224
47607,2,93.85,-67.28,92.00,-1.85,1.69,-0.1212,-7.62,-1.02,-10.43,-12.95,3.72,3.73,-6.76,-11.69,0.00,224
47628,2,94.44,-49.56,92.00,-2.44,-0.92,-0.1272,-7.85,-1.28,-6.84,-5.70,3.72,3.73,-7.01,-6.27,0.00,224
47648,2,96.12,-19.28,92.00,-4.12,-6.70,-0.1332,-7.97,-1.36,-1.75,-0.36,3.72,3.73,-7.11,-1.05,0.00,224
47668,2,99.22,21.47,92.00,-6.66,-14.54,-0.1272,-7.98,-1.35,0.17,-0.03,3.71,3.74,-7.11,0.07,0.00,224
47689,2,100.40,26.33,92.00,-8.40,-18.91,-0.1212,-7.99,-1.37,-0.87,-0.97,3.70,3.75,-7.12,-0.92,0.00,224
47707,2,99.76,6.97,92.00,-7.76,-16.07,-0.1152,-8.09,-1.45,-5.15,-4.74,3.70,3.76,-7.22,-4.94,0.00,224
47727,2,98.08,-24.93,92.00,-6.08,-10.17,-0.1212,-8.33,-1.68,-9.80,-9.69,3.69,3.76,-7.45,-9.74,0.00,224
47748,2,96.03,-54.75,92.00,-4.03,-3.68,-0.1272,-8.67,-2.02,-12.11,-12.17,3.70,3.75,-7.79,-12.14,0.00,224
47769,2,93.82,-75.31,92.00,-1.82,2.39,-0.1332,-9.02,-2.37,-9.97,-11.14,3.70,3.75,-8.14,-10.55,0.00,224
47787,2,93.32,-75.12,92.00,-1.32,3.37,-0.1392,-9.25,-2.65,-6.54,-7.12,3.70,3.75,-8.40,-6.83,0.00,224
47808,2,93.61,-59.72,92.00,-1.61,1.55,-0.1452,-9.38,-2.77,-2.53,-1.24,3.70,3.75,-8.52,-1.88,0.00,224
47828,2,94.48,-38.92,92.00,-2.48,-1.85,-0.1512,-9.39,-2.76,0.76,1.13,3.69,3.76,-8.52,0.94,0.00,224
47848,2,94.72,-30.46,92.00,-2.72,-3.00,-0.1572,-9.35,-2.70,1.61,2.01,3.68,3.77,-8.47,1.81,0.00,224
47867,2,93.77,-38.25,92.00,-1.77,-0.48,-0.1632,-9.31,-2.67,0.27,-0.07,3.67,3.78,-8.43,0.10,0.00,224
47888,2,92.42,-49.41,92.00,-0.42,3.12,-0.1692,-9.33,-2.69,-1.21,-1.47,3.66,3.79,-8.46,-1.34,0.00,224
47908,2,91.21,-56.30,92.00,0.79,6.09,-0.1752,-9.38,-2.75,-1.74,-2.03,3.65,3.80,-8.51,-1.88,0.00,224
47928,2,90.79,-52.06,92.00,1.21,6.59,-0.1812,-9.42,-2.79,-0.64,-0.41,3.64,3.81,-8.55,-0.52,0.00,224
47948,2,91.24,-37.26,92.00,0.76,4.49,-0.1872,-9.40,-2.77,1.77,1.98,3.63,3.82,-8.53,1.87,0.00,224
47969,2,92.08,-19.90,92.00,-0.08,1.42,-0.1932,-9.31,-2.67,3.69,3.78,3.62,3.83,-8.44,3.74,0.00,224
47986,2,92.30,-14.72,92.00,-0.30,0.58,-0.1992,-9.18,-2.55,4.18,4.20,3.61,3.84,-8.31,4.19,0.00,224
48009,2,92.15,-14.85,92.00,-0.15,0.89,-0.2052,-9.07,-2.43,2.93,3.03,3.60,3.85,-8.20,2.98,0.00,224
48027,2,91.58,-20.81,92.00,0.42,2.51,-0.2112,-9.03,-2.38,0.83,0.59,3.59,3.86,-8.15,0.71,0.00,224
48048,2,90.96,-24.46,92.00,1.04,4.03,-0.2172,-9.01,-2.37,0.72,0.12,3.58,3.87,-8.14,0.42,0.00,224
48068,2,90.91,-18.43,92.00,1.12,3.85,-0.2232,-8.99,-2.36,0.68,0.67,3.57,3.88,-8.12,0.68,0.00,224
48089,2,91.46,-6.86,92.00,0.72,2.24,-0.2292,-8.95,-2.33,1.69,1.70,3.56,3.90,-8.08,1.70,0.00,224
48107,2,92.15,3.27,92.00,-0.15,-0.55,-0.2352,-8.88,-2.25,2.38,2.62,3.54,3.91,-8.02,2.50,0.00,240
48127,2,92.94,11.40,92.00,-0.94,-2.80,-0.2412,-8.81,-2.17,2.39,2.75,3.53,3.92,-7.93,2.57,0.00,224
48148,2,93.15,8.79,92.00,-1.15,-3.01,-0.2472,-8.74,-2.11,1.66,1.12,3.53,3.93,-7.87,1.39,0.00,224
48169,2,92.81,-1.89,92.00,-0.81,-1.47,-0.2532,-8.74,-2.11,-0.62,-0.54,3.51,3.94,-7.87,-0.58,0.00,224
48187,2,92.44,-8.80,92.00,-0.44,-0.17,-0.2592,-8.77,-2.14,-1.43,-1.64,3.50,3.95,-7.90,-1.54,0.00,224
48208,2,92.01,-14.38,92.00,-0.01,1.13,-0.2652,-8.82,-2.20,-1.70,-1.71,3.49,3.96,-7.96,-1.71,0.00,224
48228,2,91.98,-12.98,92.00,0.02,1.09,-0.2712,-8.87,-2.24,-1.43,-1.05,3.48,3.97,-8.00,-1.24,0.00,224
48247,2,92.44,-5.57,92.00,-0.44,-0.44,-0.2772,-8.88,-2.25,0.19,0.27,3.47,3.98,-8.01,0.23,0.00,224
48268,2,93.13,1.50,92.00,-1.02,-2.10,-0.2832,-8.87,-2.23,0.64,0.94,3.46,3.99,-8.00,0.79,0.00,224
48289,2,93.34,0.83,92.00,-1.32,-2.74,-0.2892,-8.85,-2.22,0.52,0.16,3.45,4.00,-7.98,0.34,0.00,224
48307,2,93.21,-2.78,92.00,-1.21,-2.20,-0.2952,-8.85,-2.22,-0.31,-0.33,3.44,4.01,-7.98,-0.32,0.00,224
48328,2,92.91,-8.58,92.00,-0.91,-1.13,-0.3012,-8.87,-2.24,-1.37,-0.95,3.43,4.02,-8.00,-1.16,0.00,224
48348,2,92.49,-14.65,92.00,-0.49,0.19,-0.3072,-8.92,-2.28,-1.89,-1.47,3.42,4.03,-8.05,-1.68,0.00,224
48368,2,92.25,-16.64,92.00,-0.25,0.82,-0.3132,-8.98,-2.33,-1.63,-1.56,3.41,4.04,-8.10,-1.59,0.00,224
48388,2,92.42,-12.56,92.00,-0.42,0.17,-0.3192,-9.00,-2.36,-0.11,-0.64,3.40,4.05,-8.13,-0.38,0.00,224
48408,2,92.78,-6.87,92.00,-0.78,-1.02,-0.3252,-9.00,-2.37,0.05,0.10,3.39,4.06,-8.13,0.08,0.00,224
48428,2,93.11,-3.02,92.00,-1.11,-1.98,-0.3312,-8.99,-2.36,0.19,0.42,3.37,4.08,-8.12,0.31,0.00,224
48448,2,93.24,-3.39,92.00,-1.24,-2.21,-0.3372,-8.99,-2.35,-0.06,-0.11,3.36,4.09,-8.12,-0.09,0.00,224
48469,2,93.02,-8.41,92.00,-1.10,-1.63,-0.3432,-9.00,-2.36,-0.51,-0.57,3.35,4.10,-8.13,-0.54,0.00,224
48487,2,92.76,-12.43,92.00,-0.76,-0.53,-0.3492,-9.03,-2.39,-1.34,-1.32,3.34,4.11,-8.16,-1.33,0.00,224
