# profile_scope=balance_run
# profile_run_start_uptime_ms=378934
# prof_imu_max_us=1116
# prof_ctl_max_us=81524
# prof_disp_max_us=9740
# prof_ws_max_us=12
# prof_tel_max_us=223
# prof_crsf_max_us=537
# prof_can_max_us=296
# prof_bal_max_us=1195
# prof_adrv_max_us=1846
# prof_loopgap_max_us=13487
# prof_ctlgap_max_us=5390
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=31
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1203
# checksum=0x29CB8EA4
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=23:18:29
# run_start_uptime_ms=378934
# run_end_uptime_ms=403110
# run_duration_ms=24176
# end_reason=drive disarmed
# test_note=early-wheel-recovery-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.4380
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xA2EED9A2
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
21141,21,5068,4,0,2,240,0,0,87.915,0.194,87.700,0.671,0.9856,87.979,0.062,86.237,86.237,0.000,-0.202,0.109,0.109,0.106,0.113,1.7423,1.7423,0.0002,0.1015,0.1013,1.6958,0.0468,0.9922,1.0000,14.350,22.337,0.097,0.121,0.039,0.110,2,2,3.938,3.536,3.938,3.536,0.146,0.028,-0.154,-0.117,0.0000,0.0000,0.1013,0.0000,10060.0,0,0.407,0.109,0.003,0.003,19,23.72,0.49,5
21161,20,5006,4,0,2,240,0,0,87.923,0.293,87.760,0.427,0.9809,87.964,0.056,86.237,86.237,0.000,-0.202,0.089,0.089,0.085,0.092,1.7272,1.7272,0.0002,0.0678,0.0677,1.6961,0.0313,0.9930,1.0000,14.351,22.338,0.004,0.007,0.056,0.128,1,1,3.938,3.536,3.938,3.536,-0.050,0.021,-0.078,-0.120,0.0000,0.0000,0.0677,0.0000,10080.0,0,0.408,0.005,0.004,0.004,19,23.72,0.49,5
21180,19,5001,4,0,2,240,0,0,87.931,0.403,87.592,0.427,0.9822,87.961,0.033,86.237,86.237,0.000,-0.202,0.034,0.034,0.030,0.038,1.7248,1.7248,0.0001,0.0617,0.0616,1.6964,0.0285,0.9959,1.0000,14.352,22.338,0.066,0.034,0.070,0.146,1,1,3.938,3.536,3.938,3.536,-0.044,-0.024,-0.119,-0.007,0.0000,0.0000,0.0616,0.0000,10100.0,0,0.409,0.050,0.004,0.004,19,23.72,0.49,5
21200,20,5003,4,0,2,240,0,0,87.938,0.455,87.549,0.671,0.9822,87.949,0.023,86.237,86.237,0.000,-0.202,0.010,0.010,0.005,0.014,1.7127,1.7127,0.0001,0.0350,0.0349,1.6966,0.0161,0.9971,1.0000,14.352,22.338,0.048,-0.077,0.061,0.131,1,1,3.938,3.536,3.938,3.536,0.049,0.035,-0.138,-0.069,0.0000,0.0000,0.0349,0.0000,10120.0,0,0.409,-0.014,0.004,0.004,19,23.72,0.49,4
21220,20,5003,4,0,2,240,0,0,87.952,0.583,87.664,0.793,0.9824,87.935,-0.003,86.237,86.237,0.000,-0.202,-0.052,-0.052,-0.056,-0.048,1.6986,1.6986,0.0001,0.0044,0.0043,1.6966,0.0020,0.9997,1.0000,14.352,22.338,-0.047,-0.059,0.058,0.112,1,1,3.938,3.536,3.938,3.536,0.042,-0.013,-0.103,-0.120,0.0000,0.0000,0.0043,0.0000,10140.0,0,0.409,-0.053,0.004,0.004,19,23.72,0.49,5
21240,20,5003,4,0,2,240,0,0,87.969,0.711,87.800,0.977,0.9796,87.933,-0.034,86.237,86.237,0.000,-0.202,-0.124,-0.124,-0.128,-0.120,1.6969,1.6969,0.0001,0.0007,0.0006,1.6966,0.0003,0.9958,1.0000,14.352,22.338,0.007,-0.019,0.034,0.102,1,1,3.938,3.536,3.938,3.536,0.013,-0.025,-0.117,-0.054,0.0000,0.0000,0.0006,0.0000,10160.0,0,0.408,-0.006,0.005,0.005,19,23.72,0.49,5
21261,21,5003,4,0,2,240,0,0,87.986,0.815,87.509,1.221,0.9830,87.935,-0.052,86.237,86.237,0.000,-0.202,-0.170,-0.170,-0.175,-0.165,1.6990,1.6990,0.0002,0.0053,0.0051,1.6966,0.0023,0.9935,1.0000,14.351,22.337,0.040,-0.013,0.005,0.068,1,1,3.938,3.536,3.938,3.536,-0.059,0.033,-0.019,-0.050,0.0000,0.0000,0.0051,0.0000,10180.0,0,0.408,0.014,0.005,0.005,19,23.72,0.42,5
21280,19,5003,4,0,2,240,0,0,88.000,0.805,87.933,0.610,0.9815,87.916,-0.064,86.237,86.237,0.000,-0.202,-0.193,-0.193,-0.198,-0.189,1.6793,1.6793,0.0003,-0.0372,-0.0375,1.6965,-0.0173,0.9919,1.0000,14.349,22.335,-0.155,-0.077,-0.023,0.030,1,1,3.938,3.536,3.938,3.536,-0.050,0.002,-0.140,-0.049,0.0000,0.0000,-0.0375,0.0000,10200.0,0,0.406,-0.116,0.005,0.005,19,23.72,0.42,5
21300,20,5003,4,0,2,240,0,0,88.022,0.876,88.034,1.160,0.9822,87.903,-0.106,86.237,86.237,0.000,-0.202,-0.283,-0.283,-0.287,-0.278,1.6656,1.6656,0.0005,-0.0666,-0.0671,1.6962,-0.0310,0.9867,1.0000,14.347,22.333,-0.095,-0.147,-0.070,-0.011,1,1,3.938,3.536,3.938,3.536,-0.074,-0.004,-0.025,-0.193,0.0001,0.0000,-0.0671,0.0000,10220.0,0,0.404,-0.121,0.005,0.005,19,23.72,0.42,4
21320,20,5004,4,0,2,240,0,0,88.021,0.633,87.961,-0.427,0.9812,87.877,-0.118,86.237,86.237,0.000,-0.202,-0.288,-0.288,-0.292,-0.283,1.6399,1.6399,0.0008,-0.1215,-0.1223,1.6956,-0.0565,0.9852,1.0000,14.343,22.329,-0.256,-0.192,-0.074,-0.073,1,1,3.938,3.536,3.938,3.536,0.006,-0.007,-0.170,-0.112,0.0001,0.0000,-0.1223,0.0000,10240.0,0,0.400,-0.224,0.004,0.004,19,23.72,0.42,5
21341,21,5003,4,0,2,240,0,0,88.007,0.248,88.036,-0.916,0.9833,87.861,-0.129,86.237,86.237,0.000,-0.202,-0.279,-0.279,-0.283,-0.275,1.6244,1.6244,0.0011,-0.1540,-0.1552,1.6949,-0.0717,0.9838,1.0000,14.337,22.326,-0.288,-0.141,-0.088,-0.105,2,2,3.938,3.536,3.938,3.536,-0.168,-0.071,-0.117,-0.063,0.0000,0.0000,-0.1552,0.0000,10260.0,0,0.395,-0.214,0.002,0.002,19,23.72,0.42,5
21360,19,5001,4,0,2,240,0,0,87.972,-0.349,87.967,-2.197,0.9842,87.832,-0.111,86.237,86.237,0.000,-0.202,-0.195,-0.195,-0.197,-0.193,1.5953,1.5953,0.0016,-0.2149,-0.2165,1.6939,-0.1000,0.9861,1.0000,14.330,22.321,-0.390,-0.266,-0.048,-0.113,1,1,3.938,3.536,3.938,3.536,0.069,-0.019,-0.232,-0.113,0.0000,0.0000,-0.2165,0.0000,10280.0,0,0.389,-0.328,-0.001,-0.001,19,23.72,0.42,5
21380,20,5003,4,0,2,240,0,0,87.964,-0.438,88.534,-0.183,0.9834,87.833,-0.132,86.237,86.237,0.000,-0.202,-0.229,-0.229,-0.228,-0.229,1.5954,1.5954,0.0020,-0.2126,-0.2146,1.6929,-0.0991,0.9835,1.0000,14.324,22.317,-0.211,-0.205,-0.069,-0.111,1,1,3.938,3.536,3.938,3.536,-0.026,0.049,-0.157,-0.141,0.0001,0.0000,-0.2146,0.0000,10300.0,0,0.384,-0.208,-0.003,-0.003,19,23.72,0.42,5
21400,20,5002,4,0,2,240,0,0,87.943,-0.632,87.992,-1.404,0.9827,87.833,-0.110,86.237,86.237,0.000,-0.202,-0.170,-0.170,-0.167,-0.173,1.5964,1.5964,0.0022,-0.2076,-0.2099,1.6920,-0.0970,0.9862,1.0000,14.320,22.314,-0.286,-0.111,-0.045,-0.136,1,1,3.938,3.536,3.938,3.536,0.065,-0.061,-0.244,-0.127,0.0000,0.0000,-0.2099,0.0000,10320.0,0,0.381,-0.198,-0.004,-0.004,19,23.72,0.42,5
21420,20,5002,4,0,2,240,0,0,87.921,-0.838,88.367,-1.526,0.9856,87.844,-0.088,86.237,86.237,0.000,-0.202,-0.108,-0.108,-0.105,-0.112,1.6072,1.6072,0.0026,-0.1812,-0.1837,1.6911,-0.0849,0.9890,1.0000,14.315,22.311,-0.208,-0.056,-0.007,-0.138,1,1,3.938,3.536,3.938,3.536,-0.073,-0.052,-0.247,-0.017,0.0000,0.0000,-0.1837,0.0000,10340.0,0,0.377,-0.132,-0.006,-0.006,19,23.72,0.42,5
21440,20,5003,4,0,2,240,0,0,87.929,-0.572,88.365,0.549,0.9842,87.874,-0.085,86.237,86.237,0.000,-0.202,-0.125,-0.125,-0.119,-0.131,1.6370,1.6370,0.0027,-0.1145,-0.1172,1.6906,-0.0542,0.9893,1.0000,14.312,22.310,-0.004,0.022,-0.028,-0.147,1,1,3.938,3.536,3.938,3.536,-0.036,-0.085,-0.105,-0.082,0.0000,0.0000,-0.1172,0.0000,10360.0,0,0.375,0.009,-0.007,-0.007,19,23.72,0.42,5
21460,20,5002,4,0,2,240,0,0,87.938,-0.373,88.079,-0.488,0.9834,87.877,-0.064,86.237,86.237,0.000,-0.202,-0.099,-0.099,-0.092,-0.106,1.6406,1.6406,0.0028,-0.1052,-0.1079,1.6901,-0.0499,0.9919,1.0000,14.311,22.308,-0.051,-0.124,-0.042,-0.143,1,1,3.938,3.536,3.938,3.536,0.040,-0.067,-0.125,-0.075,0.0000,0.0000,-0.1079,0.0000,10380.0,0,0.374,-0.088,-0.007,-0.007,19,23.72,0.42,5
21480,20,5004,4,0,2,240,0,0,87.926,-0.506,88.301,-1.038,0.9797,87.874,-0.049,86.237,86.237,0.000,-0.202,-0.058,-0.058,-0.051,-0.064,1.6374,1.6374,0.0029,-0.1108,-0.1137,1.6896,-0.0525,0.9939,1.0000,14.311,22.306,-0.007,-0.236,-0.050,-0.113,1,1,3.938,3.536,3.938,3.536,-0.071,0.094,0.072,-0.044,0.0000,0.0000,-0.1137,0.0000,10400.0,0,0.372,-0.121,-0.005,-0.005,19,23.72,0.42,5
21500,20,5004,4,0,2,240,0,0,87.910,-0.632,88.105,-0.671,0.9821,87.882,-0.036,86.237,86.237,0.000,-0.202,-0.022,-0.022,-0.017,-0.026,1.6455,1.6455,0.0030,-0.0918,-0.0948,1.6892,-0.0438,0.9955,1.0000,14.310,22.303,-0.028,-0.085,-0.061,-0.095,1,1,3.938,3.536,3.938,3.536,0.015,-0.011,-0.113,-0.064,0.0000,0.0000,-0.0948,0.0000,10420.0,0,0.370,-0.056,-0.003,-0.003,19,23.72,0.42,5
21520,20,5001,4,0,2,240,0,0,87.902,-0.648,88.180,-0.549,0.9841,87.893,-0.020,86.237,86.237,0.000,-0.202,0.011,0.011,0.014,0.008,1.6566,1.6566,0.0031,-0.0669,-0.0699,1.6888,-0.0323,0.9975,1.0000,14.310,22.303,0.039,-0.080,-0.045,-0.072,1,1,3.938,3.536,3.938,3.536,0.064,0.030,-0.316,-0.122,0.0000,0.0000,-0.0699,0.0000,10440.0,0,0.370,-0.021,-0.002,-0.002,19,23.72,0.42,5
21541,21,5003,4,0,2,240,0,0,87.892,-0.653,88.080,-0.610,0.9838,87.900,0.001,86.237,86.237,0.000,-0.202,0.054,0.054,0.056,0.052,1.6635,1.6635,0.0030,-0.0512,-0.0542,1.6886,-0.0251,0.9999,1.0000,14.310,22.303,0.031,-0.076,-0.043,-0.074,2,2,3.938,3.536,3.938,3.536,-0.032,-0.040,-0.117,-0.111,0.0000,0.0000,-0.0542,0.0000,10460.0,0,0.370,-0.022,-0.002,-0.002,19,23.72,0.42,5
21560,19,5001,4,0,2,240,0,0,87.875,-0.784,88.150,-1.282,0.9834,87.922,0.025,86.237,86.237,0.000,-0.202,0.113,0.113,0.115,0.111,1.6854,1.6854,0.0030,-0.0039,-0.0069,1.6885,-0.0032,0.9969,1.0000,14.310,22.303,0.095,0.072,-0.034,-0.068,1,1,3.938,3.536,3.938,3.536,-0.005,0.036,-0.191,-0.107,0.0000,0.0000,-0.0069,0.0000,10480.0,0,0.370,0.084,-0.002,-0.002,19,23.72,0.42,5
21580,20,5003,4,0,2,240,0,0,87.857,-0.844,87.924,-0.854,0.9842,87.932,0.065,86.237,86.237,0.000,-0.202,0.197,0.197,0.199,0.195,1.6950,1.6950,0.0030,0.0169,0.0140,1.6886,0.0065,0.9919,1.0000,14.311,22.304,0.042,0.069,0.015,-0.057,1,1,3.938,3.536,3.938,3.536,0.006,0.069,-0.244,-0.103,0.0000,0.0000,0.0140,0.0000,10500.0,0,0.371,0.056,-0.002,-0.002,19,23.72,0.43,5
21600,20,5003,4,0,2,240,0,0,87.857,-0.665,88.154,-0.183,0.9853,87.951,0.075,86.237,86.237,0.000,-0.202,0.202,0.202,0.205,0.200,1.7144,1.7144,0.0027,0.0585,0.0558,1.6889,0.0258,0.9907,1.0000,14.313,22.308,0.086,0.185,0.048,-0.056,1,1,3.938,3.536,3.938,3.536,-0.031,0.036,-0.105,-0.051,0.0000,0.0000,0.0558,0.0000,10520.0,0,0.374,0.136,-0.004,-0.004,19,23.72,0.43,5
21620,20,5002,4,0,2,240,0,0,87.860,-0.423,87.784,0.244,0.9850,87.978,0.091,86.237,86.237,0.000,-0.202,0.217,0.217,0.221,0.212,1.7413,1.7413,0.0024,0.1160,0.1136,1.6894,0.0525,0.9886,1.0000,14.315,22.314,0.202,0.243,0.074,-0.073,1,1,3.938,3.536,3.938,3.536,0.055,-0.002,-0.213,-0.111,0.0000,0.0000,0.1136,0.0000,10540.0,0,0.378,0.223,-0.008,-0.008,19,23.72,0.43,5
21640,20,5003,4,0,2,240,0,0,87.874,-0.117,87.754,0.488,0.9843,87.999,0.104,86.237,86.237,0.000,-0.202,0.217,0.217,0.225,0.209,1.7614,1.7614,0.0021,0.1585,0.1564,1.6901,0.0723,0.9870,1.0000,14.320,22.318,0.294,0.181,0.075,-0.050,1,1,3.938,3.536,3.938,3.536,0.025,0.008,-0.100,-0.014,0.0001,0.0000,0.1564,0.0000,10560.0,0,0.383,0.237,-0.008,-0.008,19,23.72,0.43,5
21661,21,5002,4,0,2,240,0,0,87.889,0.121,88.122,1.282,0.9834,88.016,0.109,86.237,86.237,0.000,-0.202,0.209,0.209,0.217,0.201,1.7786,1.7786,0.0017,0.1941,0.1923,1.6910,0.0889,0.9863,1.0000,14.325,22.323,0.301,0.219,0.057,-0.031,2,2,3.938,3.536,3.938,3.536,0.031,0.048,-0.114,-0.099,0.0001,0.0000,0.1923,0.0000,10580.0,0,0.388,0.260,-0.007,-0.007,19,23.72,0.43,5
21680,19,5003,4,0,2,240,0,0,87.917,0.497,87.655,1.221,0.9786,88.015,0.099,86.237,86.237,0.000,-0.202,0.158,0.158,0.165,0.151,1.7780,1.7780,0.0013,0.1902,0.1889,1.6918,0.0873,0.9877,1.0000,14.331,22.327,0.220,0.146,0.031,-0.014,1,1,3.938,3.536,3.938,3.536,-0.117,0.024,-0.169,-0.100,0.0000,0.0000,0.1889,0.0000,10600.0,0,0.393,0.183,-0.005,-0.005,19,23.72,0.43,5
21700,20,5009,4,0,2,240,0,0,87.909,0.306,87.429,-0.488,0.9852,87.993,0.106,86.237,86.237,0.000,-0.202,0.187,0.187,0.193,0.182,1.7570,1.7570,0.0011,0.1426,0.1415,1.6925,0.0654,0.9868,1.0000,14.334,22.329,0.005,0.103,0.054,0.000,1,1,3.938,3.536,3.938,3.536,-0.035,-0.062,-0.106,-0.124,0.0000,0.0000,0.1415,0.0000,10620.0,0,0.395,0.054,-0.005,-0.005,19,23.72,0.43,5
21720,20,5007,4,0,2,240,0,0,87.908,0.237,87.730,0.488,0.9862,87.997,0.086,86.237,86.237,0.000,-0.202,0.152,0.152,0.157,0.148,1.7602,1.7602,0.0009,0.1477,0.1468,1.6932,0.0678,0.9893,1.0000,14.337,22.331,0.239,0.076,0.060,0.017,1,1,3.938,3.536,3.938,3.536,0.084,0.004,-0.114,-0.094,0.0000,0.0000,0.1468,0.0000,10640.0,0,0.398,0.157,-0.003,-0.003,19,23.72,0.43,5
21741,21,5000,4,0,2,240,0,0,87.926,0.452,87.795,1.221,0.9835,87.997,0.071,86.237,86.237,0.000,-0.202,0.105,0.105,0.109,0.102,1.7601,1.7601,0.0007,0.1454,0.1447,1.6938,0.0669,0.9912,1.0000,14.342,22.333,0.254,0.028,0.000,0.044,2,2,3.938,3.536,3.938,3.536,0.049,-0.005,-0.071,-0.070,0.0000,0.0000,0.1447,0.0000,10660.0,0,0.401,0.141,0.000,0.000,19,23.72,0.53,5
21760,19,5003,4,0,2,240,0,0,87.918,0.320,87.368,-0.183,0.9839,87.989,0.079,86.237,86.237,0.000,-0.202,0.133,0.133,0.133,0.133,1.7520,1.7520,0.0006,0.1266,0.1260,1.6944,0.0582,0.9901,1.0000,14.345,22.333,0.187,-0.004,-0.003,0.056,1,1,3.938,3.536,3.938,3.536,-0.081,0.072,-0.178,-0.110,0.0000,0.0000,0.1260,0.0000,10680.0,0,0.403,0.092,0.003,0.003,19,23.72,0.53,5
21780,20,5003,4,0,2,240,0,0,87.915,0.257,87.713,0.183,0.9851,87.975,0.073,86.237,86.237,0.000,-0.202,0.126,0.126,0.123,0.129,1.7376,1.7376,0.0005,0.0940,0.0935,1.6948,0.0432,0.9909,1.0000,14.347,22.334,0.007,0.060,0.024,0.059,1,1,3.938,3.536,3.938,3.536,0.059,0.109,-0.330,-0.147,0.0001,0.0000,0.0935,0.0000,10700.0,0,0.404,0.034,0.003,0.003,19,23.72,0.53,4
21800,20,5003,4,0,2,240,0,0,87.926,0.393,87.676,0.793,0.9817,87.967,0.049,86.237,86.237,0.000,-0.202,0.066,0.066,0.063,0.069,1.7302,1.7302,0.0004,0.0766,0.0762,1.6952,0.0352,0.9939,1.0000,14.348,22.335,0.030,0.059,0.022,0.080,1,1,3.938,3.536,3.938,3.536,-0.098,0.101,-0.161,-0.178,0.0001,0.0000,0.0762,0.0000,10720.0,0,0.405,0.044,0.004,0.004,19,23.72,0.53,4
21820,20,5003,4,0,2,240,0,0,87.927,0.374,87.850,0.183,0.9831,87.946,0.040,86.237,86.237,0.000,-0.202,0.050,0.050,0.046,0.054,1.7098,1.7098,0.0003,0.0319,0.0316,1.6953,0.0146,0.9950,1.0000,14.349,22.335,-0.048,-0.054,0.036,0.089,1,1,3.938,3.536,3.938,3.536,0.137,-0.057,-0.146,-0.121,0.0000,0.0000,0.0316,0.0000,10740.0,0,0.406,-0.051,0.004,0.004,19,23.72,0.53,5
21840,20,5003,4,0,2,240,0,0,87.931,0.373,87.603,0.427,0.9807,87.942,0.016,86.237,86.237,0.000,-0.202,0.002,0.002,-0.003,0.006,1.7044,1.7044,0.0003,0.0199,0.0196,1.6954,0.0091,0.9980,1.0000,14.349,22.335,0.019,-0.024,0.039,0.088,1,1,3.938,3.536,3.938,3.536,0.008,-0.077,-0.152,-0.055,0.0000,0.0000,0.0196,0.0000,10760.0,0,0.406,-0.002,0.005,0.005,19,23.72,0.53,5
21860,20,5003,4,0,2,240,0,0,87.935,0.398,87.690,0.488,0.9814,87.943,0.007,86.237,86.237,0.000,-0.202,-0.018,-0.018,-0.023,-0.013,1.7069,1.7069,0.0003,0.0250,0.0246,1.6955,0.0114,0.9991,1.0000,14.349,22.335,0.022,0.047,0.020,0.087,1,1,3.938,3.536,3.938,3.536,0.068,-0.081,-0.113,-0.044,0.0000,0.0000,0.0246,0.0000,10780.0,0,0.406,0.034,0.004,0.004,19,23.72,0.53,5
21881,21,5003,4,0,2,240,0,0,87.950,0.558,87.606,1.160,0.9820,87.936,-0.007,86.237,86.237,0.000,-0.202,-0.058,-0.058,-0.063,-0.054,1.6991,1.6991,0.0003,0.0080,0.0076,1.6956,0.0035,0.9991,1.0000,14.349,22.335,-0.002,-0.045,0.017,0.069,2,2,3.938,3.536,3.938,3.536,-0.007,0.026,-0.178,-0.004,0.0000,0.0000,0.0076,0.0000,10800.0,0,0.406,-0.024,0.004,0.004,19,23.72,0.53,5
21900,19,5000,4,0,2,240,0,0,87.968,0.704,87.792,1.160,0.9825,87.934,-0.032,86.238,86.238,0.000,-0.202,-0.120,-0.120,-0.125,-0.116,1.6963,1.6963,0.0004,0.0020,0.0016,1.6956,0.0007,0.9960,1.0000,14.349,22.334,0.039,-0.057,-0.001,0.052,1,1,3.938,3.536,3.938,3.536,-0.009,0.031,-0.163,-0.065,0.0000,0.0000,0.0016,0.0000,10820.0,0,0.405,-0.009,0.005,0.005,19,23.72,0.52,5
21920,20,5003,4,0,2,240,0,0,87.984,0.781,87.719,0.977,0.9816,87.924,-0.050,86.237,86.237,0.000,-0.202,-0.162,-0.162,-0.166,-0.157,1.6864,1.6864,0.0005,-0.0193,-0.0197,1.6955,-0.0091,0.9938,1.0000,14.348,22.334,-0.069,-0.048,-0.019,0.009,1,1,3.938,3.536,3.938,3.536,0.038,0.080,-0.175,-0.100,0.0001,0.0000,-0.0197,0.0000,10840.0,0,0.404,-0.059,0.004,0.004,19,23.72,0.52,5
21940,20,5003,4,0,2,240,0,0,87.998,0.826,87.975,1.221,0.9814,87.900,-0.075,86.238,86.238,0.000,-0.202,-0.216,-0.216,-0.220,-0.212,1.6616,1.6616,0.0006,-0.0726,-0.0732,1.6951,-0.0338,0.9906,1.0000,14.346,22.332,-0.149,-0.195,-0.060,-0.021,1,1,3.938,3.536,3.938,3.536,0.113,0.032,-0.313,-0.089,0.0000,0.0000,-0.0732,0.0000,10860.0,0,0.403,-0.172,0.004,0.004,19,23.72,0.52,5
21960,20,5001,4,0,2,240,0,0,88.009,0.774,87.811,0.671,0.9842,87.873,-0.110,86.237,86.237,0.000,-0.202,-0.282,-0.282,-0.286,-0.277,1.6360,1.6360,0.0008,-0.1276,-0.1284,1.6946,-0.0593,0.9863,1.0000,14.343,22.329,-0.228,-0.231,-0.077,-0.062,1,1,3.938,3.536,3.938,3.536,0.041,-0.008,-0.199,-0.101,0.0001,0.0000,-0.1284,0.0000,10880.0,0,0.400,-0.230,0.004,0.004,19,23.72,0.52,5
21981,21,5003,4,0,2,240,0,0,87.998,0.398,87.711,-0.977,0.9843,87.840,-0.125,86.237,86.237,0.000,-0.202,-0.282,-0.282,-0.285,-0.278,1.6027,1.6027,0.0012,-0.1988,-0.2000,1.6936,-0.0924,0.9844,1.0000,14.337,22.325,-0.387,-0.275,-0.076,-0.102,2,2,3.938,3.536,3.938,3.536,0.043,-0.003,-0.186,-0.061,0.0001,0.0000,-0.2000,0.0000,10900.0,0,0.395,-0.331,0.002,0.002,19,23.72,0.52,5
22001,20,5003,4,0,2,240,0,0,87.954,-0.401,88.031,-1.953,0.9880,87.821,-0.114,86.238,86.238,0.000,-0.202,-0.196,-0.196,-0.198,-0.194,1.5832,1.5832,0.0016,-0.2384,-0.2401,1.6925,-0.1109,0.9857,1.0000,14.330,22.320,-0.323,-0.301,-0.049,-0.105,2,2,3.938,3.536,3.938,3.536,0.044,0.029,-0.044,-0.158,0.0000,0.0000,-0.2401,0.0000,10920.0,0,0.389,-0.312,0.000,0.000,19,23.72,0.52,4
22020,19,5001,4,0,2,240,0,0,87.946,-0.445,88.564,0.000,0.9841,87.831,-0.125,86.238,86.238,0.000,-0.202,-0.214,-0.214,-0.214,-0.214,1.5932,1.5932,0.0019,-0.2143,-0.2162,1.6916,-0.0999,0.9844,1.0000,14.325,22.317,-0.196,-0.143,-0.051,-0.124,1,1,3.938,3.536,3.938,3.536,-0.057,0.015,-0.172,-0.096,0.0000,0.0000,-0.2162,0.0000,10940.0,0,0.385,-0.169,-0.002,-0.002,19,23.72,0.52,5
22040,20,5003,4,0,2,240,0,0,87.937,-0.452,87.802,-0.610,0.9806,87.833,-0.106,86.238,86.238,0.000,-0.202,-0.176,-0.176,-0.175,-0.178,1.5953,1.5953,0.0022,-0.2068,-0.2090,1.6906,-0.0966,0.9867,1.0000,14.321,22.314,-0.219,-0.167,-0.063,-0.142,1,1,3.938,3.536,3.938,3.536,-0.029,-0.016,0.008,-0.101,0.0000,0.0000,-0.2090,0.0000,10960.0,0,0.382,-0.193,-0.002,-0.002,19,23.72,0.52,5
22060,20,5002,4,0,2,240,0,0,87.912,-0.750,88.291,-1.587,0.9825,87.832,-0.079,86.237,86.237,0.000,-0.202,-0.098,-0.098,-0.095,-0.100,1.5956,1.5956,0.0025,-0.2031,-0.2056,1.6897,-0.0950,0.9901,1.0000,14.316,22.311,-0.263,-0.129,-0.021,-0.131,1,1,3.938,3.536,3.938,3.536,0.050,-0.014,-0.395,-0.070,0.0000,0.0000,-0.2056,0.0000,10980.0,0,0.378,-0.196,-0.005,-0.005,19,23.72,0.63,5
22081,21,5004,4,0,2,240,0,0,87.909,-0.649,88.378,0.244,0.9834,87.856,-0.077,86.237,86.237,0.000,-0.202,-0.102,-0.102,-0.097,-0.107,1.6187,1.6187,0.0027,-0.1510,-0.1536,1.6890,-0.0710,0.9904,1.0000,14.313,22.310,-0.056,-0.053,-0.008,-0.135,1,1,3.938,3.536,3.938,3.536,-0.011,-0.072,-0.204,-0.053,0.0000,0.0000,-0.1536,0.0000,11000.0,0,0.375,-0.054,-0.007,-0.007,19,23.72,0.63,5
