# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
3239,1,58.04,10.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.00,5.82,4.98,5.84,5.00,0.00,0.00,0
3258,1,58.27,10.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.82,4.99,5.84,5.00,0.00,0.00,0
3278,1,58.49,10.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.83,4.99,5.85,5.01,0.00,0.00,0
3298,1,58.72,10.77,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.84,5.00,5.85,5.01,0.00,0.00,0
3318,1,58.94,10.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.84,5.00,5.86,5.01,0.00,0.00,0
3339,1,59.16,10.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.85,5.00,5.87,5.02,0.00,0.00,0
3359,1,59.37,10.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.86,5.01,5.87,5.02,0.00,0.00,0
3378,1,59.56,10.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,5.86,5.01,5.88,5.02,0.00,0.00,0
3398,1,59.76,9.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.03,5.87,5.02,5.89,5.03,0.00,0.00,0
3418,1,59.95,9.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.87,5.02,5.89,5.03,0.00,0.00,0
3438,1,60.14,9.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.88,5.02,5.90,5.04,0.00,0.00,0
3458,1,60.35,9.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.89,5.03,5.90,5.04,0.00,0.00,0
3478,1,60.54,9.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.89,5.03,5.91,5.04,0.00,0.00,0
3498,1,60.74,9.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.90,5.04,5.91,5.05,0.00,0.00,0
3518,1,60.94,9.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.90,5.04,5.92,5.05,0.00,0.00,0
3539,1,61.13,9.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,5.91,5.04,5.93,5.05,0.00,0.00,0
3558,1,61.32,9.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.00,5.92,5.05,5.93,5.06,0.00,0.00,0
3578,1,61.51,9.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.92,5.05,5.94,5.06,0.00,0.00,0
3598,1,61.69,9.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.93,5.05,5.94,5.06,0.00,0.00,0
3618,1,61.88,9.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.94,5.06,5.95,5.07,0.00,0.00,0
3639,1,62.06,8.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.94,5.06,5.95,5.07,0.00,0.00,0
3658,1,62.24,8.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.94,5.06,5.96,5.07,0.00,0.00,0
3678,1,62.43,8.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.95,5.07,5.96,5.08,0.00,0.00,0
3698,1,62.62,9.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.00,5.96,5.07,5.97,5.08,0.00,0.00,0
3718,1,62.82,9.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.06,0.01,5.96,5.07,5.97,5.08,0.00,0.00,0
3739,1,63.01,9.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.97,5.08,5.98,5.09,0.00,0.00,0
3758,1,63.21,9.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.97,5.08,5.98,5.09,0.00,0.00,0
3778,1,63.39,8.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.98,5.08,5.99,5.09,0.00,0.00,0
3798,1,63.57,8.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.98,5.09,5.99,5.10,0.00,0.00,0
3818,1,63.74,8.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.99,5.09,6.00,5.10,0.00,0.00,0
3839,1,63.90,8.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,5.99,5.09,6.00,5.10,0.00,0.00,0
3858,1,64.07,8.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.00,5.10,6.01,5.11,0.00,0.00,0
3878,1,64.23,8.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.02,6.00,5.10,6.01,5.11,0.00,0.00,0
3898,1,64.40,8.07,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.01,5.10,6.02,5.11,0.00,0.00,0
3918,1,64.56,8.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.01,5.10,6.02,5.11,0.00,0.00,0
3938,1,64.74,8.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.02,5.11,6.03,5.12,0.00,0.00,0
3958,1,64.90,8.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.02,5.11,6.03,5.12,0.00,0.00,0
3978,1,65.08,8.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.03,5.11,6.04,5.12,0.00,0.00,0
3998,1,65.25,8.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.03,5.12,6.04,5.13,0.00,0.00,0
4018,1,65.42,8.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.02,6.04,5.12,6.05,5.13,0.00,0.00,0
4039,1,65.59,8.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.04,6.04,5.12,6.05,5.13,0.00,0.00,0
4058,1,65.76,8.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.05,5.13,6.06,5.13,0.00,0.00,0
4078,1,65.92,8.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.05,5.13,6.06,5.14,0.00,0.00,0
4098,1,66.08,7.82,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.05,5.13,6.06,5.14,0.00,0.00,0
4118,1,66.23,7.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.06,5.13,6.07,5.14,0.00,0.00,0
4139,1,66.37,7.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.06,5.14,6.07,5.14,0.00,0.00,0
4158,1,66.50,6.96,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.07,5.14,6.08,5.15,0.00,0.00,0
4178,1,66.63,6.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.04,6.07,5.14,6.08,5.15,0.00,0.00,0
4198,1,66.77,6.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.09,6.08,5.14,6.09,5.15,0.00,0.00,0
4218,1,66.91,6.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.08,5.15,6.09,5.15,0.00,0.00,0
4239,1,67.06,6.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.09,5.15,6.09,5.16,0.00,0.00,0
4258,1,67.22,7.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.09,5.15,6.10,5.16,0.00,0.00,0
4278,1,67.38,7.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.09,5.15,6.10,5.16,0.00,0.00,0
4298,1,67.54,7.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.10,5.16,6.11,5.16,0.00,0.00,0
4318,1,67.69,7.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.10,5.16,6.11,5.17,0.00,0.00,0
4339,1,67.84,7.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.09,6.11,5.16,6.11,5.17,0.00,0.00,0
4359,1,67.98,7.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.11,5.16,6.12,5.17,0.00,0.00,0
4378,1,68.13,7.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.12,5.17,6.12,5.17,0.00,0.00,0
4398,1,68.27,6.91,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.12,5.17,6.13,5.18,0.00,0.00,0
4418,1,68.41,6.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.12,5.17,6.13,5.18,0.00,0.00,0
4438,1,68.54,6.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.13,5.17,6.13,5.18,0.00,0.00,0
4458,1,68.68,6.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.13,5.18,6.14,5.18,0.00,0.00,0
4478,1,68.82,6.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.13,5.18,6.14,5.19,0.00,0.00,0
4498,1,68.95,6.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,-0.02,6.14,5.18,6.14,5.19,0.00,0.00,0
4518,1,69.08,6.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.03,0.03,6.14,5.18,6.15,5.19,0.00,0.00,0
4538,1,69.21,6.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.14,5.18,6.15,5.19,0.00,0.00,0
4559,1,69.34,6.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.15,5.19,6.15,5.19,0.00,0.00,0
4578,1,69.46,6.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.15,5.19,6.16,5.20,0.00,0.00,0
4598,1,69.59,6.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.16,5.19,6.16,5.20,0.00,0.00,0
4618,1,69.72,6.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.16,5.19,6.16,5.20,0.00,0.00,0
4638,1,69.85,6.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.16,5.20,6.17,5.20,0.00,0.00,0
4659,1,69.99,6.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,0.03,6.17,5.20,6.17,5.21,0.00,0.00,0
4678,1,70.13,6.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.04,6.17,5.20,6.17,5.21,0.00,0.00,0
4698,1,70.27,6.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.17,5.20,6.18,5.21,0.00,0.00,0
4718,1,70.41,6.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.17,5.21,6.18,5.21,0.00,0.00,0
4738,1,70.53,6.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.18,5.21,6.18,5.21,0.00,0.00,0
4759,1,70.65,6.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.18,5.21,6.19,5.22,0.00,0.00,0
4778,1,70.77,5.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.18,5.21,6.19,5.22,0.00,0.00,0
4798,1,70.88,5.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.19,5.21,6.19,5.22,0.00,0.00,0
4818,1,70.98,5.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.04,6.19,5.21,6.20,5.22,0.00,0.00,0
4838,1,71.08,5.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.20,5.22,6.20,5.22,0.00,0.00,0
4859,1,71.19,5.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.20,5.22,6.20,5.22,0.00,0.00,0
4879,1,71.30,5.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.20,5.22,6.21,5.23,0.00,0.00,0
4898,1,71.41,5.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.21,5.22,6.21,5.23,0.00,0.00,0
4918,1,71.53,5.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.21,5.22,6.21,5.23,0.00,0.00,0
4938,1,71.66,5.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.21,5.23,6.21,5.23,0.00,0.00,0
4958,1,71.77,5.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.21,5.23,6.22,5.23,0.00,0.00,0
4978,1,71.89,5.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.22,5.23,6.22,5.24,0.00,0.00,0
4998,1,72.01,5.54,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.22,5.23,6.22,5.24,0.00,0.00,0
5018,1,72.12,5.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.22,5.23,6.23,5.24,0.00,0.00,0
5038,1,72.24,5.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.22,5.24,6.23,5.24,0.00,0.00,0
5059,1,72.35,5.34,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.23,5.24,6.23,5.24,0.00,0.00,0
5078,1,72.46,5.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.23,5.24,6.23,5.24,0.00,0.00,0
5098,1,72.56,4.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.23,5.24,6.24,5.25,0.00,0.00,0
5118,1,72.65,4.76,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.24,5.24,6.24,5.25,0.00,0.00,0
5138,1,72.74,4.63,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.24,5.24,6.24,5.25,0.00,0.00,0
5159,1,72.83,4.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.24,5.25,6.25,5.25,0.00,0.00,0
5178,1,72.92,4.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.25,5.25,6.25,5.25,0.00,0.00,0
5199,1,73.02,4.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.25,5.25,6.25,5.25,0.00,0.00,0
5217,1,73.09,4.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.25,5.25,6.25,5.26,0.00,0.00,0
5239,1,73.21,4.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.25,5.25,6.26,5.26,0.00,0.00,0
5259,1,73.31,4.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.26,5.25,6.26,5.26,0.00,0.00,0
5279,1,73.41,4.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.26,5.25,6.26,5.26,0.00,0.00,0
5298,1,73.51,4.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.26,5.26,6.26,5.26,0.00,0.00,0
5318,1,73.61,4.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.05,6.26,5.26,6.27,5.26,0.00,0.00,0
5338,1,73.71,4.58,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.26,5.26,6.27,5.26,0.00,0.00,0
5358,1,73.80,4.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.27,5.26,6.27,5.27,0.00,0.00,0
5378,1,73.90,4.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.27,5.26,6.27,5.27,0.00,0.00,0
5398,1,74.00,4.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.27,5.26,6.28,5.27,0.00,0.00,0
5418,1,74.09,4.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.27,5.27,6.28,5.27,0.00,0.00,0
5438,1,74.18,4.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.28,5.27,6.28,5.27,0.00,0.00,0
5459,1,74.27,4.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.28,5.27,6.28,5.27,0.00,0.00,0
5478,1,74.36,4.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.03,6.28,5.27,6.28,5.28,0.00,0.00,0
5498,1,74.46,4.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.29,5.27,6.29,5.28,0.00,0.00,0
5518,1,74.55,4.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.29,5.27,6.29,5.28,0.00,0.00,0
5538,1,74.64,4.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.29,5.27,6.29,5.28,0.00,0.00,0
5559,1,74.74,4.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.29,5.28,6.29,5.28,0.00,0.00,0
5578,1,74.83,4.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.29,5.28,6.30,5.28,0.00,0.00,0
5598,1,74.92,4.42,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.30,5.28,6.30,5.28,0.00,0.00,0
5618,1,75.02,4.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,0.03,6.30,5.28,6.30,5.28,0.00,0.00,0
5638,1,75.11,4.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.00,-0.01,6.30,5.28,6.30,5.29,0.00,0.00,0
5659,1,75.20,4.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.30,5.28,6.30,5.29,0.00,0.00,0
5679,1,75.29,4.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.30,5.28,6.31,5.29,0.00,0.00,0
5698,1,75.37,4.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.31,5.29,6.31,5.29,0.00,0.00,0
5718,1,75.45,3.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.31,5.29,6.31,5.29,0.00,0.00,0
5738,1,75.52,3.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.31,5.29,6.31,5.29,0.00,0.00,0
5759,1,75.59,3.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.31,5.29,6.31,5.29,0.00,0.00,0
5778,1,75.66,3.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.01,6.31,5.29,6.32,5.29,0.00,0.00,0
5798,1,75.73,3.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.32,5.29,6.32,5.30,0.00,0.00,0
5818,1,75.80,3.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.32,5.29,6.32,5.30,0.00,0.00,0
5838,1,75.88,3.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.32,5.29,6.32,5.30,0.00,0.00,0
5858,1,75.97,3.94,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.32,5.30,6.32,5.30,0.00,0.00,0
5878,1,76.07,4.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.32,5.30,6.33,5.30,0.00,0.00,0
5898,1,76.18,4.47,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.33,5.30,6.33,5.30,0.00,0.00,0
5918,1,76.28,4.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.33,5.30,6.33,5.30,0.00,0.00,0
5938,1,76.38,4.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.00,6.33,5.30,6.33,5.30,0.00,0.00,0
5959,1,76.47,4.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.02,6.33,5.30,6.33,5.31,0.00,0.00,0
5978,1,76.54,3.97,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.30,6.33,5.31,0.00,0.00,0
5998,1,76.61,3.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.30,6.34,5.31,0.00,0.00,0
6018,1,76.67,3.41,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.30,6.34,5.31,0.00,0.00,0
6038,1,76.73,3.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.31,6.34,5.31,0.00,0.00,0
6059,1,76.79,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.31,6.34,5.31,0.00,0.00,0
6078,1,76.85,3.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.34,5.31,6.34,5.31,0.00,0.00,0
6098,1,76.92,3.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.02,6.35,5.31,6.35,5.31,0.00,0.00,0
6118,1,76.99,3.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.35,5.31,6.35,5.31,0.00,0.00,0
6138,1,77.05,3.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.35,5.31,6.35,5.31,0.00,0.00,0
6159,1,77.12,3.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.35,5.31,6.35,5.32,0.00,0.00,0
6178,1,77.18,3.15,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.35,5.31,6.35,5.32,0.00,0.00,0
6198,1,77.25,3.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.35,5.31,6.35,5.32,0.00,0.00,0
6218,1,77.32,3.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.36,5.31,6.36,5.32,0.00,0.00,0
6238,1,77.39,3.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.36,5.32,6.36,5.32,0.00,0.00,0
6259,1,77.45,3.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.00,6.36,5.32,6.36,5.32,0.00,0.00,0
6278,1,77.52,3.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,-0.03,6.36,5.32,6.36,5.32,0.00,0.00,0
6298,1,77.59,3.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.36,5.32,6.36,5.32,0.00,0.00,0
6318,1,77.65,3.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.36,5.32,6.36,5.32,0.00,0.00,0
6338,1,77.71,3.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.36,5.32,6.36,5.32,0.00,0.00,0
6359,1,77.77,2.98,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.37,5.32,6.37,5.33,0.00,0.00,0
6378,1,77.83,3.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.37,5.32,6.37,5.33,0.00,0.00,0
6398,1,77.90,3.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.37,5.32,6.37,5.33,0.00,0.00,0
6418,1,77.97,3.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,-0.03,6.37,5.32,6.37,5.33,0.00,0.00,0
