# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
28521,2,90.77,-0.17,90.59,-0.18,-0.34,1.11,-17.88,-15.16,-0.12,-0.06,3.93,3.54,1.11,-0.09,-1.41,0.98,240
28540,2,90.73,-0.79,90.58,-0.13,-0.20,1.10,-17.88,-15.17,-0.24,-0.13,3.93,3.54,1.10,-0.18,-1.42,0.98,240
28561,2,90.66,-1.57,90.57,-0.08,-0.03,1.09,-17.89,-15.17,-0.25,-0.18,3.93,3.54,1.09,-0.21,-1.43,0.99,240
28581,2,90.61,-1.93,90.56,-0.04,0.08,1.08,-17.90,-15.18,-0.36,-0.21,3.93,3.54,1.08,-0.28,-1.44,1.00,240
28601,2,90.60,-1.55,90.57,-0.04,0.04,1.07,-17.91,-15.19,-0.15,-0.10,3.93,3.54,1.07,-0.12,-1.43,0.99,240
28621,2,90.60,-1.16,90.57,-0.03,0.03,1.07,-17.91,-15.19,0.04,-0.03,3.93,3.54,1.07,0.01,-1.43,1.00,240
28641,2,90.60,-0.87,90.57,-0.03,0.01,1.06,-17.91,-15.19,-0.03,-0.03,3.93,3.54,1.06,-0.03,-1.43,1.00,240
28660,2,90.60,-0.72,90.57,-0.03,-0.00,1.06,-17.91,-15.19,0.03,0.00,3.93,3.54,1.06,0.02,-1.43,1.00,240
28681,2,90.59,-0.67,90.57,-0.02,0.02,1.06,-17.90,-15.19,0.02,-0.00,3.93,3.54,1.06,0.01,-1.43,1.00,240
28701,2,90.58,-0.86,90.57,-0.00,0.06,1.05,-17.90,-15.19,0.05,-0.00,3.93,3.54,1.05,0.03,-1.43,1.00,240
28721,2,90.56,-1.03,90.58,0.02,0.12,1.05,-17.90,-15.19,0.01,0.02,3.93,3.54,1.05,0.01,-1.42,1.00,240
28741,2,90.52,-1.27,90.58,0.05,0.21,1.05,-17.90,-15.19,-0.01,-0.00,3.93,3.54,1.05,-0.01,-1.42,0.99,240
28761,2,90.50,-1.33,90.59,0.08,0.27,1.05,-17.90,-15.19,0.05,-0.01,3.93,3.54,1.05,0.02,-1.41,0.99,240
28781,2,90.49,-1.17,90.60,0.10,0.30,1.04,-17.90,-15.19,0.10,0.07,3.93,3.54,1.04,0.08,-1.40,0.99,240
28800,2,90.49,-0.87,90.61,0.11,0.29,1.04,-17.90,-15.18,0.17,0.14,3.93,3.54,1.04,0.16,-1.39,0.99,240
28821,2,90.52,-0.23,90.61,0.09,0.19,1.04,-17.89,-15.18,0.14,0.14,3.93,3.54,1.04,0.14,-1.39,0.99,240
28841,2,90.52,-0.22,90.61,0.08,0.18,1.05,-17.89,-15.17,0.27,0.22,3.93,3.54,1.05,0.24,-1.39,0.99,240
28861,2,90.46,-1.03,90.62,0.15,0.39,1.05,-17.88,-15.17,0.10,0.07,3.93,3.54,1.05,0.09,-1.38,0.98,240
28881,2,90.42,-1.33,90.63,0.20,0.51,1.05,-17.88,-15.17,0.06,0.08,3.93,3.54,1.05,0.07,-1.37,0.97,240
28901,2,90.43,-0.88,90.64,0.20,0.48,1.05,-17.88,-15.16,0.16,0.13,3.93,3.54,1.05,0.14,-1.36,0.97,240
28920,2,90.48,0.03,90.64,0.16,0.32,1.05,-17.87,-15.15,0.26,0.30,3.93,3.54,1.05,0.28,-1.36,0.98,240
28941,2,90.56,1.12,90.64,0.08,0.08,1.06,-17.86,-15.15,0.56,0.44,3.93,3.54,1.06,0.50,-1.36,0.99,240
28961,2,90.57,0.87,90.64,0.08,0.09,1.07,-17.85,-15.13,0.41,0.37,3.93,3.54,1.07,0.39,-1.36,0.99,240
28981,2,90.47,-0.80,90.65,0.18,0.42,1.07,-17.84,-15.13,0.02,0.12,3.93,3.54,1.07,0.07,-1.35,0.98,240
29001,2,90.40,-1.58,90.67,0.25,0.63,1.07,-17.84,-15.12,0.10,0.11,3.93,3.54,1.07,0.10,-1.33,0.97,240
29021,2,90.39,-1.32,90.68,0.28,0.66,1.07,-17.84,-15.12,0.12,0.16,3.93,3.54,1.07,0.14,-1.32,0.97,240
29040,2,90.42,-0.52,90.68,0.26,0.56,1.07,-17.83,-15.11,0.23,0.34,3.93,3.54,1.07,0.28,-1.32,0.97,240
29061,2,90.54,1.30,90.68,0.14,0.18,1.08,-17.82,-15.10,0.44,0.47,3.93,3.54,1.08,0.46,-1.32,0.98,240
29081,2,90.54,0.96,90.68,0.13,0.19,1.09,-17.81,-15.09,0.59,0.40,3.93,3.54,1.09,0.50,-1.32,0.98,240
29101,2,90.45,-0.59,90.68,0.23,0.51,1.10,-17.79,-15.08,0.04,-0.03,3.93,3.54,1.10,0.01,-1.32,0.97,240
29121,2,90.43,-0.81,90.70,0.26,0.58,1.10,-17.79,-15.08,0.13,0.17,3.93,3.54,1.10,0.15,-1.30,0.97,240
29141,2,90.48,0.18,90.70,0.21,0.41,1.10,-17.79,-15.07,0.21,0.32,3.93,3.54,1.10,0.27,-1.30,0.97,240
29161,2,90.56,1.19,90.70,0.14,0.18,1.11,-17.78,-15.06,0.43,0.35,3.93,3.54,1.11,0.39,-1.30,0.98,240
29180,2,90.54,0.59,90.71,0.15,0.26,1.12,-17.76,-15.05,0.48,0.42,3.93,3.54,1.12,0.45,-1.29,0.98,240
29201,2,90.48,-0.47,90.71,0.23,0.50,1.12,-17.75,-15.04,0.10,0.06,3.93,3.54,1.12,0.08,-1.29,0.97,240
29221,2,90.47,-0.46,90.71,0.24,0.51,1.12,-17.75,-15.04,0.10,0.16,3.93,3.54,1.12,0.13,-1.29,0.97,240
29241,2,90.50,0.16,90.72,0.21,0.41,1.12,-17.75,-15.03,0.24,0.27,3.93,3.54,1.12,0.26,-1.28,0.97,240
29261,2,90.54,0.82,90.73,0.18,0.29,1.13,-17.74,-15.02,0.44,0.42,3.93,3.54,1.13,0.43,-1.27,0.98,240
29281,2,90.54,0.54,90.74,0.19,0.33,1.14,-17.72,-15.01,0.40,0.40,3.93,3.54,1.14,0.40,-1.26,0.98,240
29300,2,90.46,-0.66,90.74,0.28,0.61,1.14,-17.72,-15.00,0.14,0.03,3.93,3.54,1.14,0.09,-1.26,0.97,240
29321,2,90.44,-0.70,90.75,0.30,0.66,1.14,-17.71,-15.00,0.12,0.12,3.93,3.54,1.14,0.12,-1.25,0.96,240
29341,2,90.53,0.90,90.74,0.22,0.36,1.14,-17.71,-14.99,0.32,0.29,3.93,3.54,1.14,0.30,-1.26,0.97,240
29361,2,90.66,2.69,90.74,0.08,-0.05,1.15,-17.69,-14.98,0.52,0.48,3.93,3.54,1.15,0.50,-1.26,0.99,240
29381,2,90.66,1.95,90.75,0.07,-0.01,1.17,-17.68,-14.97,0.59,0.59,3.93,3.54,1.17,0.59,-1.25,0.99,240
29401,2,90.61,0.62,90.74,0.14,0.23,1.17,-17.67,-14.96,-0.03,0.02,3.93,3.54,1.17,-0.01,-1.26,0.98,240
29421,2,90.58,0.28,90.74,0.15,0.29,1.17,-17.67,-14.96,0.03,0.10,3.93,3.54,1.17,0.06,-1.26,0.98,240
29439,2,90.59,0.43,90.75,0.17,0.32,1.17,-17.67,-14.95,0.03,0.02,3.93,3.54,1.17,0.03,-1.25,0.98,240
29461,2,90.65,1.39,90.74,0.09,0.07,1.17,-17.67,-14.95,0.12,0.23,3.93,3.54,1.17,0.17,-1.26,0.99,240
29482,2,90.71,1.97,90.74,0.03,-0.09,1.17,-17.66,-14.94,0.25,0.22,3.93,3.54,1.17,0.23,-1.26,1.00,240
29500,2,90.73,1.82,90.74,0.01,-0.12,1.17,-17.65,-14.94,0.10,0.11,3.93,3.54,1.17,0.10,-1.26,1.00,240
29521,2,90.74,1.54,90.73,-0.00,-0.13,1.17,-17.65,-14.94,-0.06,-0.03,3.93,3.54,1.17,-0.04,-1.27,1.00,240
29541,2,90.76,1.45,90.74,-0.03,-0.17,1.17,-17.65,-14.94,-0.02,-0.04,3.93,3.54,1.17,-0.03,-1.26,1.00,240
29560,2,90.77,1.39,90.74,-0.04,-0.19,1.16,-17.65,-14.94,-0.04,-0.02,3.93,3.54,1.16,-0.03,-1.26,1.00,240
29581,2,90.78,1.22,90.74,-0.04,-0.18,1.16,-17.66,-14.94,-0.10,-0.05,3.93,3.54,1.16,-0.07,-1.26,0.99,240
29601,2,90.80,1.20,90.74,-0.06,-0.21,1.15,-17.66,-14.94,-0.10,-0.15,3.93,3.54,1.15,-0.13,-1.26,0.99,240
29621,2,90.83,1.35,90.74,-0.09,-0.28,1.14,-17.66,-14.95,-0.11,-0.11,3.93,3.54,1.14,-0.11,-1.26,0.99,240
29641,2,90.86,1.45,90.75,-0.11,-0.34,1.13,-17.67,-14.95,-0.13,-0.12,3.93,3.54,1.13,-0.12,-1.25,0.99,240
29661,2,90.92,1.99,90.76,-0.17,-0.50,1.13,-17.67,-14.95,-0.15,-0.14,3.93,3.54,1.13,-0.14,-1.24,0.98,240
29681,2,90.99,2.44,90.77,-0.23,-0.66,1.12,-17.67,-14.96,-0.07,-0.08,3.93,3.54,1.12,-0.07,-1.23,0.97,240
29701,2,91.02,2.16,90.77,-0.25,-0.67,1.11,-17.68,-14.96,-0.13,-0.18,3.93,3.54,1.11,-0.16,-1.23,0.97,240
29721,2,90.98,1.00,90.75,-0.21,-0.50,1.10,-17.69,-14.97,-0.37,-0.36,3.93,3.54,1.10,-0.36,-1.25,0.97,240
29741,2,90.87,-0.85,90.72,-0.12,-0.17,1.08,-17.70,-14.98,-0.58,-0.52,3.93,3.54,1.08,-0.55,-1.28,0.99,240
29761,2,90.92,0.22,90.73,-0.20,-0.42,1.06,-17.72,-15.00,-0.33,-0.55,3.93,3.54,1.06,-0.44,-1.27,0.98,240
29781,2,90.99,1.39,90.76,-0.26,-0.63,1.06,-17.72,-15.01,-0.08,0.03,3.93,3.54,1.06,-0.03,-1.24,0.97,240
29801,2,91.02,1.40,90.75,-0.25,-0.61,1.05,-17.73,-15.01,-0.33,-0.21,3.93,3.54,1.05,-0.27,-1.25,0.97,240
29820,2,91.03,1.14,90.75,-0.27,-0.64,1.03,-17.74,-15.02,-0.40,-0.40,3.93,3.54,1.03,-0.40,-1.25,0.97,240
29840,2,91.07,1.50,90.75,-0.33,-0.78,1.02,-17.75,-15.03,-0.38,-0.47,3.93,3.54,1.02,-0.42,-1.25,0.96,240
29861,2,91.17,2.38,90.77,-0.42,-1.03,1.01,-17.76,-15.04,-0.20,-0.32,3.93,3.54,1.01,-0.26,-1.23,0.95,224
29881,2,91.15,1.35,90.76,-0.38,-0.87,1.00,-17.76,-15.05,-0.27,-0.24,3.93,3.54,1.00,-0.25,-1.24,0.95,240
29901,2,90.97,-1.59,90.71,-0.21,-0.28,0.98,-17.78,-15.06,-0.83,-0.60,3.93,3.54,0.98,-0.72,-1.29,0.97,240
29921,2,90.91,-2.02,90.70,-0.20,-0.24,0.95,-17.81,-15.09,-0.54,-0.65,3.93,3.54,0.95,-0.59,-1.30,0.98,240
29940,2,90.97,-0.43,90.72,-0.27,-0.51,0.93,-17.82,-15.11,-0.35,-0.50,3.93,3.54,0.93,-0.42,-1.28,0.97,240
29961,2,91.09,1.39,90.74,-0.37,-0.86,0.92,-17.83,-15.11,-0.27,-0.23,3.93,3.54,0.92,-0.25,-1.26,0.95,240
29981,2,91.20,2.46,90.76,-0.46,-1.11,0.91,-17.84,-15.12,-0.09,-0.13,3.93,3.54,0.91,-0.11,-1.24,0.94,224
30001,2,91.24,2.28,90.75,-0.48,-1.14,0.90,-17.84,-15.13,-0.26,-0.27,3.93,3.54,0.90,-0.27,-1.25,0.94,224
30021,2,91.07,-0.84,90.70,-0.31,-0.56,0.89,-17.86,-15.14,-0.64,-0.70,3.93,3.54,0.89,-0.67,-1.30,0.96,240
30041,2,90.96,-2.25,90.67,-0.26,-0.33,0.86,-17.88,-15.17,-0.90,-0.91,3.93,3.54,0.86,-0.90,-1.33,0.97,240
30061,2,90.98,-1.17,90.69,-0.31,-0.53,0.84,-17.90,-15.18,-0.70,-0.61,3.93,3.54,0.84,-0.66,-1.31,0.96,240
30081,2,91.10,0.89,90.72,-0.41,-0.90,0.82,-17.92,-15.20,-0.20,-0.39,3.93,3.54,0.82,-0.29,-1.28,0.95,240
30101,2,91.22,2.30,90.74,-0.50,-1.19,0.81,-17.92,-15.21,-0.19,-0.14,3.93,3.54,0.81,-0.17,-1.26,0.94,224
30121,2,91.23,1.65,90.73,-0.49,-1.11,0.80,-17.93,-15.21,-0.34,-0.31,3.93,3.54,0.80,-0.33,-1.27,0.94,224
30141,2,91.08,-0.74,90.68,-0.36,-0.65,0.78,-17.95,-15.23,-0.72,-0.72,3.93,3.54,0.78,-0.72,-1.32,0.96,240
30161,2,91.01,-1.41,90.67,-0.33,-0.55,0.75,-17.97,-15.25,-0.74,-0.64,3.93,3.54,0.75,-0.69,-1.33,0.96,240
30181,2,91.05,-0.25,90.67,-0.39,-0.75,0.73,-18.00,-15.28,-0.73,-0.61,3.93,3.54,0.73,-0.67,-1.33,0.95,240
30201,2,91.19,1.87,90.71,-0.52,-1.19,0.71,-18.01,-15.29,-0.25,-0.26,3.93,3.54,0.71,-0.25,-1.29,0.93,224
30221,2,91.20,1.63,90.69,-0.49,-1.11,0.70,-18.02,-15.30,-0.39,-0.37,3.93,3.54,0.70,-0.38,-1.31,0.94,224
30241,2,91.21,1.35,90.68,-0.51,-1.13,0.68,-18.04,-15.31,-0.64,-0.84,3.93,3.54,0.68,-0.74,-1.32,0.94,224
30261,2,91.26,1.57,90.69,-0.58,-1.29,0.66,-18.05,-15.34,-0.61,-0.64,3.93,3.54,0.66,-0.63,-1.31,0.93,224
30281,2,91.33,1.98,90.68,-0.64,-1.44,0.64,-18.08,-15.36,-0.91,-0.70,3.93,3.54,0.64,-0.81,-1.32,0.92,224
30301,2,91.27,0.68,90.67,-0.59,-1.23,0.62,-18.10,-15.38,-0.84,-0.50,3.93,3.54,0.62,-0.67,-1.33,0.93,224
30321,2,91.18,-0.47,90.64,-0.51,-0.99,0.59,-18.13,-15.40,-0.84,-1.02,3.93,3.54,0.59,-0.93,-1.36,0.94,240
30341,2,91.18,-0.02,90.63,-0.55,-1.10,0.56,-18.15,-15.43,-0.93,-1.01,3.93,3.54,0.56,-0.97,-1.37,0.93,224
30361,2,91.28,1.32,90.65,-0.64,-1.39,0.53,-18.18,-15.46,-0.59,-0.71,3.93,3.54,0.53,-0.65,-1.35,0.92,224
30381,2,91.39,2.68,90.66,-0.74,-1.69,0.51,-18.20,-15.48,-0.71,-0.79,3.93,3.54,0.51,-0.75,-1.34,0.91,224
30401,2,91.55,3.85,90.68,-0.89,-2.08,0.49,-18.22,-15.50,-0.79,-0.50,3.93,3.54,0.49,-0.64,-1.32,0.89,224
30421,2,91.57,3.05,90.67,-0.89,-2.02,0.46,-18.24,-15.52,-0.87,-0.79,3.93,3.54,0.46,-0.83,-1.33,0.89,224
30441,2,91.53,1.39,90.64,-0.87,-1.84,0.43,-18.28,-15.55,-1.21,-1.22,3.93,3.54,0.43,-1.21,-1.36,0.89,224
30460,2,91.44,-0.43,90.61,-0.80,-1.57,0.39,-18.31,-15.59,-1.30,-1.32,3.93,3.54,0.39,-1.31,-1.39,0.90,224
30481,2,91.36,-1.38,90.58,-0.75,-1.39,0.35,-18.35,-15.64,-1.33,-1.38,3.93,3.54,0.35,-1.35,-1.42,0.91,224
30501,2,91.39,-0.49,90.59,-0.81,-1.58,0.31,-18.38,-15.67,-1.23,-1.14,3.93,3.54,0.31,-1.18,-1.41,0.90,224
30521,2,91.44,0.55,90.59,-0.85,-1.74,0.27,-18.43,-15.71,-1.00,-0.89,3.93,3.54,0.27,-0.95,-1.41,0.89,224
30541,2,91.60,2.62,90.61,-1.01,-2.23,0.24,-18.46,-15.73,-0.84,-1.02,3.93,3.54,0.24,-0.93,-1.39,0.87,224
30561,2,91.76,3.97,90.63,-1.15,-2.62,0.21,-18.49,-15.76,-1.01,-1.12,3.93,3.54,0.21,-1.07,-1.37,0.86,224
30580,2,91.73,2.55,90.60,-1.11,-2.42,0.18,-18.52,-15.79,-1.17,-1.17,3.93,3.54,0.18,-1.17,-1.40,0.86,224
30601,2,91.67,1.23,90.57,-1.07,-2.24,0.14,-18.56,-15.84,-1.57,-1.49,3.93,3.54,0.14,-1.53,-1.43,0.87,224
30621,2,91.61,0.03,90.56,-1.04,-2.08,0.10,-18.59,-15.88,-1.67,-1.55,3.93,3.54,0.10,-1.61,-1.44,0.87,224
30641,2,91.61,0.03,90.56,-1.05,-2.11,0.04,-18.66,-15.93,-1.64,-1.63,3.93,3.54,0.04,-1.64,-1.44,0.87,224
30661,2,91.71,1.48,90.59,-1.15,-2.42,-0.00,-18.70,-15.98,-1.28,-1.61,3.93,3.54,-0.00,-1.45,-1.41,0.86,224
30681,2,91.83,2.54,90.61,-1.24,-2.68,-0.05,-18.74,-16.02,-1.21,-1.40,3.93,3.54,-0.05,-1.31,-1.39,0.85,224
30701,2,91.90,2.83,90.62,-1.29,-2.80,-0.09,-18.79,-16.06,-1.33,-1.41,3.93,3.54,-0.09,-1.37,-1.38,0.84,224
30720,2,91.92,2.36,90.62,-1.31,-2.80,-0.14,-18.83,-16.11,-1.58,-1.44,3.93,3.54,-0.14,-1.51,-1.38,0.84,224
30741,2,91.93,1.83,90.60,-1.31,-2.77,-0.18,-18.88,-16.15,-1.80,-1.67,3.93,3.54,-0.18,-1.73,-1.40,0.84,224
30761,2,91.95,1.67,90.59,-1.35,-2.84,-0.23,-18.92,-16.21,-1.83,-1.90,3.93,3.54,-0.23,-1.87,-1.41,0.83,224
30781,2,92.00,1.94,90.58,-1.42,-2.99,-0.29,-18.99,-16.27,-1.79,-1.89,3.93,3.54,-0.29,-1.84,-1.42,0.82,224
30801,2,92.07,2.46,90.58,-1.49,-3.19,-0.35,-19.05,-16.33,-1.89,-1.83,3.93,3.54,-0.35,-1.86,-1.42,0.81,224
30821,2,92.13,2.76,90.57,-1.56,-3.34,-0.40,-19.10,-16.39,-1.88,-1.89,3.93,3.54,-0.40,-1.88,-1.43,0.81,224
30840,2,92.18,2.70,90.56,-1.60,-3.42,-0.46,-19.16,-16.44,-1.93,-1.93,3.93,3.54,-0.46,-1.93,-1.44,0.80,224
30861,2,92.19,2.15,90.54,-1.63,-3.44,-0.51,-19.22,-16.49,-2.07,-2.10,3.93,3.54,-0.51,-2.09,-1.46,0.80,224
30881,2,92.20,1.61,90.53,-1.66,-3.44,-0.57,-19.27,-16.56,-2.14,-2.08,3.93,3.54,-0.57,-2.11,-1.47,0.79,224
30901,2,92.23,1.77,90.51,-1.70,-3.55,-0.64,-19.36,-16.62,-2.23,-2.31,3.93,3.54,-0.64,-2.27,-1.49,0.79,224
30921,2,92.30,2.41,90.50,-1.79,-3.78,-0.72,-19.43,-16.71,-2.30,-2.37,3.93,3.54,-0.72,-2.33,-1.50,0.78,224
30941,2,92.40,3.32,90.51,-1.90,-4.06,-0.77,-19.49,-16.76,-2.31,-2.23,3.93,3.54,-0.77,-2.27,-1.49,0.76,224
30960,2,92.47,3.58,90.51,-1.96,-4.21,-0.84,-19.56,-16.83,-2.27,-2.27,3.93,3.54,-0.84,-2.27,-1.49,0.75,224
30981,2,92.50,3.05,90.49,-1.99,-4.22,-0.91,-19.64,-16.90,-2.45,-2.45,3.93,3.54,-0.91,-2.45,-1.51,0.75,224
31001,2,92.50,2.45,90.46,-2.02,-4.23,-0.99,-19.71,-16.98,-2.71,-2.67,3.93,3.54,-0.99,-2.69,-1.54,0.75,224
31021,2,92.55,2.70,90.45,-2.09,-4.40,-1.08,-19.80,-17.08,-2.79,-2.85,3.93,3.54,-1.08,-2.82,-1.55,0.74,224
31041,2,92.63,3.30,90.45,-2.18,-4.63,-1.16,-19.88,-17.16,-2.72,-2.78,3.93,3.54,-1.16,-2.75,-1.55,0.73,224
31061,2,92.74,4.13,90.46,-2.29,-4.92,-1.23,-19.97,-17.23,-2.69,-2.83,3.93,3.54,-1.23,-2.76,-1.54,0.71,224
31081,2,92.83,4.46,90.45,-2.38,-5.11,-1.31,-20.05,-17.31,-2.85,-2.90,3.93,3.54,-1.31,-2.88,-1.55,0.70,224
31100,2,92.89,4.23,90.44,-2.44,-5.22,-1.39,-20.14,-17.40,-3.10,-3.00,3.93,3.54,-1.39,-3.05,-1.56,0.69,224
31121,2,92.94,4.03,90.42,-2.51,-5.34,-1.48,-20.24,-17.50,-3.29,-3.17,3.93,3.54,-1.48,-3.23,-1.58,0.69,224
31141,2,93.02,4.17,90.42,-2.60,-5.52,-1.57,-20.31,-17.60,-3.38,-3.39,3.93,3.54,-1.57,-3.39,-1.58,0.68,224
31161,2,93.09,4.29,90.41,-2.68,-5.70,-1.68,-20.44,-17.70,-3.46,-3.35,3.93,3.54,-1.68,-3.40,-1.59,0.67,224
31181,2,93.17,4.36,90.40,-2.76,-5.87,-1.77,-20.54,-17.80,-3.55,-3.55,3.93,3.54,-1.77,-3.55,-1.60,0.66,224
31201,2,93.27,4.82,90.40,-2.87,-6.12,-1.89,-20.65,-17.94,-3.60,-3.72,3.93,3.54,-1.89,-3.66,-1.60,0.64,224
31220,2,93.39,5.44,90.41,-2.99,-6.42,-2.00,-20.76,-18.05,-3.78,-3.74,3.93,3.54,-2.00,-3.76,-1.59,0.63,224
31241,2,93.49,5.55,90.40,-3.09,-6.61,-2.10,-20.88,-18.16,-3.84,-3.80,3.93,3.54,-2.10,-3.82,-1.60,0.61,224
31261,2,93.54,4.94,90.39,-3.14,-6.67,-2.19,-20.97,-18.25,-4.04,-4.06,3.93,3.54,-2.19,-4.05,-1.61,0.61,224
31281,2,93.60,4.69,90.37,-3.21,-6.79,-2.32,-21.13,-18.38,-4.27,-4.23,3.93,3.54,-2.32,-4.25,-1.63,0.60,224
31301,2,93.71,5.15,90.38,-3.33,-7.07,-2.44,-21.26,-18.51,-4.33,-4.22,3.93,3.54,-2.44,-4.28,-1.62,0.58,224
31321,2,93.82,5.67,90.38,-3.43,-7.32,-2.58,-21.39,-18.67,-4.30,-4.41,3.93,3.54,-2.58,-4.36,-1.62,0.57,224
31341,2,93.96,6.37,90.40,-3.58,-7.67,-2.69,-21.52,-18.77,-4.49,-4.51,3.93,3.54,-2.69,-4.50,-1.60,0.55,224
31361,2,94.09,6.71,90.41,-3.69,-7.91,-2.82,-21.66,-18.91,-4.66,-4.53,3.93,3.54,-2.82,-4.60,-1.59,0.54,224
31381,2,94.18,6.41,90.41,-3.77,-8.05,-2.95,-21.80,-19.05,-4.78,-4.78,3.93,3.54,-2.95,-4.78,-1.59,0.53,224
31401,2,94.30,6.64,90.41,-3.89,-8.31,-3.09,-21.95,-19.20,-5.07,-4.99,3.93,3.54,-3.09,-5.03,-1.59,0.51,224
31421,2,94.41,6.75,90.42,-3.99,-8.52,-3.24,-22.11,-19.35,-5.10,-5.12,3.93,3.54,-3.24,-5.11,-1.58,0.50,224
31441,2,94.55,7.33,90.43,-4.13,-8.85,-3.41,-22.27,-19.55,-5.34,-5.41,3.93,3.54,-3.41,-5.38,-1.57,0.48,224
31461,2,94.75,8.48,90.48,-4.31,-9.30,-3.54,-22.43,-19.67,-5.45,-5.41,3.93,3.54,-3.54,-5.43,-1.52,0.46,224
31480,2,94.94,9.31,90.51,-4.46,-9.67,-3.69,-22.60,-19.84,-5.67,-5.47,3.93,3.54,-3.69,-5.57,-1.49,0.44,224
31501,2,95.12,9.73,90.54,-4.61,-10.01,-3.85,-22.77,-20.01,-5.84,-5.79,3.93,3.54,-3.85,-5.82,-1.46,0.42,224
31521,2,95.29,9.92,90.57,-4.76,-10.31,-4.00,-22.90,-20.19,-5.98,-5.96,3.93,3.54,-4.00,-5.97,-1.43,0.41,224
31541,2,95.46,10.01,90.59,-4.89,-10.58,-4.22,-23.14,-20.42,-6.31,-6.37,3.93,3.54,-4.22,-6.34,-1.41,0.39,224
31561,2,95.64,10.16,90.63,-5.05,-10.91,-4.40,-23.33,-20.61,-6.53,-6.46,3.93,3.54,-4.40,-6.49,-1.37,0.37,224
31581,2,95.84,10.67,90.67,-5.21,-11.27,-4.56,-23.53,-20.77,-6.78,-6.77,3.93,3.54,-4.56,-6.77,-1.33,0.35,224
31601,2,96.05,11.39,90.72,-5.38,-11.68,-4.78,-23.74,-21.02,-6.99,-6.92,3.93,3.54,-4.78,-6.95,-1.28,0.33,224
31621,2,96.26,11.58,90.77,-5.54,-12.00,-4.96,-23.96,-21.19,-7.21,-7.21,3.93,3.54,-4.96,-7.21,-1.23,0.31,224
31641,2,96.47,11.81,90.82,-5.70,-12.34,-5.16,-24.18,-21.40,-7.39,-7.24,3.93,3.54,-5.16,-7.32,-1.18,0.29,224
31661,2,96.69,12.34,90.88,-5.87,-12.72,-5.37,-24.40,-21.63,-7.61,-7.59,3.93,3.54,-5.37,-7.60,-1.12,0.27,224
31681,2,96.94,13.07,90.96,-6.05,-13.15,-5.59,-24.64,-21.86,-7.90,-7.70,3.93,3.54,-5.59,-7.80,-1.04,0.24,224
31701,2,97.23,14.22,91.04,-6.27,-13.69,-5.81,-24.88,-22.10,-8.09,-8.05,3.93,3.54,-5.81,-8.07,-0.96,0.22,224
31721,2,97.54,15.37,91.12,-6.51,-14.24,-6.07,-25.13,-22.41,-8.23,-8.37,3.93,3.54,-6.07,-8.30,-0.88,0.19,224
31740,2,97.89,16.76,91.20,-6.78,-14.89,-6.30,-25.38,-22.66,-8.56,-8.48,3.93,3.54,-6.30,-8.52,-0.80,0.15,224
31761,2,98.22,17.45,91.28,-7.02,-15.43,-6.55,-25.65,-22.93,-8.95,-8.94,3.93,3.54,-6.55,-8.94,-0.72,0.12,224
31781,2,98.47,17.01,91.36,-7.20,-15.75,-6.74,-25.86,-23.14,-9.28,-9.22,3.93,3.54,-6.74,-9.25,-0.64,0.10,224
31801,2,98.74,16.95,91.44,-7.38,-16.12,-7.04,-26.22,-23.43,-9.76,-9.65,3.93,3.54,-7.04,-9.71,-0.56,0.08,224
31821,2,99.10,18.20,91.52,-7.66,-16.78,-7.32,-26.52,-23.73,-10.05,-10.06,3.93,3.54,-7.32,-10.05,-0.48,0.04,224
31841,2,99.53,20.11,91.60,-8.01,-17.63,-7.64,-26.83,-24.11,-10.22,-10.30,3.93,3.54,-7.64,-10.26,-0.40,0.00,224
31860,2,99.97,21.78,91.68,-8.38,-18.49,-7.90,-27.14,-24.35,-10.48,-10.36,3.93,3.54,-7.90,-10.42,-0.32,0.00,224
31881,2,100.38,22.58,91.76,-8.71,-19.22,-8.20,-27.47,-24.67,-11.09,-10.84,3.93,3.54,-8.20,-10.96,-0.24,0.00,224
31901,2,100.79,23.09,91.84,-9.03,-19.90,-8.47,-27.72,-25.01,-11.45,-11.35,3.93,3.54,-8.47,-11.40,-0.16,0.00,224
31921,2,101.18,22.52,91.92,-9.34,-20.49,-8.84,-28.17,-25.36,-12.06,-12.00,3.93,3.54,-8.84,-12.03,-0.08,0.00,224
31941,2,101.16,9.67,92.00,-9.24,-19.25,-9.23,-28.54,-25.82,-12.55,-12.67,3.93,3.54,-9.23,-12.61,-0.00,0.00,96
