# prof_imu_max_us=1344
# prof_ctl_max_us=6573291
# prof_disp_max_us=7923
# prof_ws_max_us=40
# prof_tel_max_us=250
# prof_crsf_max_us=6546986
# prof_can_max_us=2575
# prof_bal_max_us=4363349
# prof_adrv_max_us=24371
# prof_loopgap_max_us=6582036
# === BALANCE CONFIG ===
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0500
# drift_max_vel=1.00
# vel_sp_kp=2.2000
# vel_sp_ki=0.3500
# sp_offset_max=8.00
# vel_filter_alpha=0.3500
# stored_trim=-0.7527
# glide_vel_err=0.80
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:89.30
# sp_curve_1=0.15:86.90
# sp_curve_2=0.50:87.30
# sp_curve_3=1.00:86.40
# base_sp_fwd=89.30
# base_sp_tip=86.40
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,sp_offset,target_vel,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
2499,1,50.52,15.38,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.57,4.84,5.60,4.86,0.00,0.00,0
2519,1,50.83,15.28,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.58,4.85,5.61,4.87,0.00,0.00,0
2540,1,51.14,15.18,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.59,4.85,5.62,4.87,0.00,0.00,0
2559,1,51.43,15.04,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.60,4.86,5.63,4.88,0.00,0.00,0
2579,1,51.73,14.84,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.61,4.87,5.64,4.88,0.00,0.00,0
2598,1,52.01,14.62,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,0.03,5.62,4.87,5.65,4.89,0.00,0.00,0
2620,1,52.30,14.53,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.01,-0.03,5.63,4.88,5.66,4.90,0.00,0.00,0
2640,1,52.58,14.38,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.03,5.64,4.88,5.67,4.90,0.00,0.00,0
2660,1,52.84,14.33,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.03,5.65,4.89,5.68,4.91,0.00,0.00,0
2679,1,53.09,13.66,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.03,5.66,4.89,5.69,4.91,0.00,0.00,0
2699,1,53.36,13.61,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.03,5.67,4.90,5.69,4.92,0.00,0.00,0
2718,1,53.64,13.70,0.00,0.00,0.00,0.0000,0.0000,30.16,37.29,-0.04,-0.03,5.67,4.91,5.70,4.92,0.00,0.00,0
