t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
5079,1,74.30,5.36,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.05,5.27
5098,1,74.40,5.24,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.05,5.27
5119,1,74.50,5.18,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.05,5.27
5139,1,74.60,5.10,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.02,-0.05,5.27
5158,1,74.71,5.11,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.07,-0.04,5.27
5177,1,74.79,5.24,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.04,5.28
5199,1,74.94,5.51,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.03,5.28
5218,1,75.06,5.73,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.03,5.28
5238,1,75.19,5.92,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.03,5.28
5259,1,75.32,5.98,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.03,5.28
5279,1,75.45,5.93,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.02,5.28
5297,1,75.53,5.75,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,0.07,-0.02,5.29
5319,1,75.67,5.42,85.00,0.00,0.00,0.000,111.40,119.97,-0.01,-0.01,-0.02,5.29
5338,1,75.76,5.11,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.02,5.29
5359,1,75.86,4.84,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.02,5.29
5378,1,75.93,4.44,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.02,5.29
5398,1,76.01,4.15,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.01,5.29
5418,1,76.09,4.07,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.01,5.29
5438,1,76.16,3.98,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.01,5.29
5459,1,76.25,4.08,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.01,-0.00,5.30
5478,1,76.34,4.26,85.00,0.00,0.00,0.000,111.40,119.97,0.03,-0.02,-0.00,5.30
5498,1,76.43,4.28,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.00,5.30
5519,1,76.53,4.39,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.00,5.30
5538,1,76.62,4.52,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.01,5.30
5558,1,76.73,4.69,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.01,5.30
5579,1,76.83,4.74,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.01,5.30
5599,1,76.93,4.78,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.01,5.31
5618,1,77.03,4.79,85.00,0.00,0.00,0.000,111.40,119.97,0.02,-0.02,0.02,5.31
5638,1,77.12,4.70,85.00,0.00,0.00,0.000,111.40,119.97,0.02,0.02,0.02,5.31
5659,1,77.22,4.63,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.02,5.31
5677,1,77.29,4.56,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.02,5.31
5699,1,77.40,4.36,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.02,5.31
5719,1,77.49,4.31,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.02,5.31
5738,1,77.57,4.18,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.03,5.32
5759,1,77.65,4.09,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.03,5.32
5778,1,77.74,4.05,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.02,0.03,5.32
5798,1,77.82,4.01,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.03,5.32
5817,1,77.88,4.04,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.03,5.32
5839,1,77.98,4.06,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.03,5.32
5859,1,78.07,4.20,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.04,5.32
5878,1,78.16,4.25,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.04,5.32
5898,1,78.25,4.33,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.04,5.33
5918,1,78.34,4.36,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.04,5.33
5937,1,78.41,4.33,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.01,0.05,5.33
5959,1,78.52,4.25,85.00,0.00,0.00,0.000,111.39,119.97,0.00,0.01,0.05,5.33
5978,1,78.61,4.31,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.05,5.33
5998,1,78.69,4.21,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.05,5.33
6018,1,78.77,4.08,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.06,5.33
6038,1,78.85,3.91,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.06,5.33
6058,1,78.92,3.83,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.06,5.33
6078,1,79.00,3.75,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.06,5.34
6098,1,79.06,3.52,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.06,5.34
6118,1,79.13,3.34,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.06,5.34
6138,1,79.20,3.31,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.06,5.34
6159,1,79.26,3.21,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6178,1,79.33,3.23,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6197,1,79.38,3.20,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6219,1,79.46,3.09,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6239,1,79.52,3.02,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6259,1,79.59,3.14,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.07,5.34
6278,1,79.65,3.15,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.07,5.35
6298,1,79.73,3.34,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.07,5.35
6317,1,79.78,3.45,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6339,1,79.88,3.57,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6359,1,79.95,3.53,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6378,1,80.03,3.64,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6398,1,80.11,3.66,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6418,1,80.18,3.62,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.02,0.08,5.35
6438,1,80.26,3.56,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.08,5.35
6458,1,80.33,3.50,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.09,5.35
6479,1,80.39,3.33,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.09,5.36
6498,1,80.46,3.39,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.09,5.36
6518,1,80.53,3.42,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.09,5.36
6538,1,80.60,3.37,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.10,5.36
6559,1,80.67,3.39,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.10,5.36
6577,1,80.72,3.33,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.10,5.36
6599,1,80.81,3.35,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.01,0.10,5.36
6618,1,80.87,3.22,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.10,5.36
6638,1,80.94,3.22,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.36
6659,1,81.00,3.14,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.36
6678,1,81.06,3.06,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.36
6698,1,81.12,3.00,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.37
6718,1,81.17,2.92,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.37
6738,1,81.22,2.79,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.37
6759,1,81.28,2.76,85.00,0.00,0.00,0.000,111.39,119.97,-0.04,0.01,0.11,5.37
6778,1,81.33,2.69,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.11,5.37
6798,1,81.39,2.67,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.11,5.37
6818,1,81.45,2.71,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.11,5.37
6837,1,81.48,2.67,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.11,5.37
6859,1,81.56,2.67,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.11,5.37
6879,1,81.61,2.68,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.12,5.37
6898,1,81.67,2.71,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.12,5.37
6918,1,81.73,2.68,85.00,0.00,0.00,0.000,111.39,119.97,-0.06,0.01,0.12,5.37
6938,1,81.78,2.73,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.12,5.37
6958,1,81.84,2.74,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.12,5.38
6979,1,81.90,2.77,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.12,5.38
6999,1,81.96,2.71,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.12,5.38
7018,1,82.01,2.69,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.12,5.38
7038,1,82.06,2.59,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.13,5.38
7059,1,82.11,2.52,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.01,0.13,5.38
7078,1,82.16,2.45,85.00,0.00,0.00,0.000,111.39,119.97,0.03,0.02,0.13,5.38
7097,1,82.19,2.42,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.13,5.38
7119,1,82.25,2.29,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.13,5.38
7138,1,82.29,2.27,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.13,5.38
7159,1,82.34,2.16,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.14,5.38
7178,1,82.38,2.27,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.14,5.38
7198,1,82.43,2.30,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.14,5.38
7217,1,82.47,2.36,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.14,5.38
7239,1,82.54,2.43,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.03,0.14,5.38
7258,1,82.59,2.47,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.14,5.39
7279,1,82.65,2.49,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7298,1,82.70,2.48,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7318,1,82.75,2.45,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7338,1,82.80,2.45,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7358,1,82.85,2.40,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7379,1,82.90,2.40,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.03,0.15,5.39
7398,1,82.94,2.40,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.01,0.15,5.39
7418,1,82.99,2.32,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7438,1,83.04,2.31,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7458,1,83.08,2.32,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7477,1,83.12,2.35,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7499,1,83.18,2.38,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7519,1,83.23,2.38,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7538,1,83.29,2.46,85.00,0.00,0.00,0.000,111.39,119.97,0.04,0.01,0.15,5.39
7558,1,83.33,2.40,85.00,0.00,0.00,0.000,111.39,119.97,0.04,-0.07,0.15,5.40
7579,1,83.39,2.53,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7597,1,83.43,2.55,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7619,1,83.50,2.53,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7639,1,83.55,2.55,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7658,1,83.60,2.56,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7679,1,83.65,2.62,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7698,1,83.71,2.81,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.07,0.16,5.40
7718,1,83.78,3.01,85.00,0.00,0.00,0.000,111.39,119.97,0.00,-0.02,0.16,5.40
7737,1,83.84,3.18,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.40
7759,1,83.93,3.40,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.40
7779,1,84.01,3.47,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.40
7798,1,84.08,3.49,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.40
7818,1,84.16,3.53,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.41
7838,1,84.23,3.55,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.41
7857,1,84.28,3.52,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,-0.02,0.16,5.41
7879,1,84.37,3.48,85.00,0.00,0.00,0.000,111.39,119.97,-0.01,0.02,0.16,5.41
7898,1,84.45,3.47,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
7918,1,84.52,3.45,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
7938,1,84.58,3.37,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
7958,1,84.65,3.31,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
7978,1,84.71,3.28,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
7998,1,84.78,3.25,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
8018,1,84.84,3.12,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.02,0.16,5.41
8038,1,84.90,3.04,85.00,0.00,0.00,0.000,111.39,119.97,0.02,0.04,0.17,5.41
8058,1,84.96,2.96,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.41
8079,1,85.02,2.94,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.41
8098,1,85.07,2.92,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.42
8117,1,85.12,2.94,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.42
8139,1,85.20,3.04,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.42
8159,1,85.26,3.09,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.42
8179,1,85.32,3.11,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.04,0.17,5.42
8198,1,85.39,3.16,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.05,0.17,5.42
8218,1,85.46,3.22,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8237,1,85.51,3.24,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8259,1,85.60,3.37,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8279,1,85.67,3.46,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8298,1,85.75,3.52,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8318,1,85.82,3.59,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8338,1,85.89,3.59,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,-0.05,0.18,5.42
8358,1,85.97,3.63,85.00,0.00,0.00,0.000,111.39,119.97,-0.02,0.02,0.19,5.42
8378,1,86.05,3.63,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.42
8399,1,86.13,3.71,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.42
8418,1,86.20,3.62,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.43
8438,1,86.27,3.63,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.43
8458,1,86.35,3.58,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.43
8479,1,86.42,3.61,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.43
8497,1,86.48,3.65,85.00,0.00,0.00,0.000,111.39,119.97,0.01,0.02,0.19,5.43
8519,1,86.57,3.71,85.00,0.00,0.00,0.000,111.39,119.97,0.01,-0.01,0.19,5.43
8538,1,86.65,3.77,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.19,5.43
8558,1,86.73,3.83,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.19,5.43
8579,1,86.81,3.91,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.20,5.43
8599,1,86.90,4.06,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.20,5.43
8618,1,87.00,4.33,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.20,5.43
8638,1,87.10,4.58,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.20,5.43
8658,1,87.20,4.80,85.00,0.00,0.00,0.000,111.39,119.97,0.06,-0.01,0.20,5.43
8679,1,87.32,5.08,85.00,0.00,0.00,0.000,111.39,119.97,0.06,0.01,0.20,5.43
8699,2,87.44,5.50,87.44,0.00,0.00,-48.849,111.40,119.97,-0.01,0.01,0.20,5.43
8719,2,87.57,5.92,87.45,-0.13,-0.84,-48.901,111.39,119.97,0.03,-0.02,0.20,5.44
8739,2,87.71,6.16,87.45,-0.30,-1.04,-48.955,111.39,119.97,-0.03,-0.06,0.20,5.44
8758,2,87.76,5.56,87.45,-0.37,-1.04,-49.010,111.39,119.96,-0.12,-0.15,0.20,5.44
8779,2,87.63,1.98,87.45,-0.23,-0.47,-49.063,111.39,119.95,-0.48,-0.59,0.20,5.44
8799,2,87.52,-0.08,87.46,-0.13,-0.12,-49.113,111.37,119.94,-0.76,-0.49,0.20,5.44
8819,2,87.47,-0.40,87.46,-0.05,-0.00,-49.162,111.35,119.92,-0.48,-0.77,0.20,5.44
8839,2,87.60,1.87,87.46,-0.17,-0.39,-49.215,111.33,119.90,-0.41,-0.16,0.20,5.44
8859,2,87.85,4.87,87.46,-0.42,-1.00,-49.271,111.33,119.90,0.01,0.01,0.20,5.44
8879,2,88.03,6.24,87.47,-0.64,-1.39,-49.332,111.33,119.90,-0.05,-0.10,0.20,5.44
8899,2,88.11,5.59,87.47,-0.74,-1.42,-49.394,111.32,119.89,-0.34,-0.33,0.20,5.44
8919,2,88.12,4.13,87.47,-0.77,-1.26,-49.457,111.31,119.88,-0.44,-0.58,0.20,5.44
8939,2,87.99,1.20,87.48,-0.64,-0.79,-49.517,111.29,119.86,-0.87,-0.67,0.20,5.44
8959,2,87.87,-0.64,87.48,-0.51,-0.43,-49.574,111.26,119.83,-0.94,-1.11,0.20,5.44
8979,2,87.95,0.89,87.48,-0.56,-0.67,-49.633,111.23,119.80,-0.99,-0.86,0.20,5.44
8999,2,88.16,3.86,87.48,-0.77,-1.23,-49.696,111.21,119.78,-0.52,-0.40,0.20,5.44
9017,2,88.32,5.51,87.49,-0.96,-1.62,-49.762,111.20,119.77,-0.25,-0.32,0.20,5.44
9039,2,88.49,6.12,87.49,-1.15,-1.88,-49.832,111.19,119.76,-0.39,-0.55,0.20,5.44
9059,2,88.51,4.67,87.50,-1.23,-1.79,-49.903,111.17,119.74,-0.79,-0.68,0.20,5.44
9079,2,88.48,2.97,87.50,-1.19,-1.55,-49.972,111.14,119.71,-0.99,-1.04,0.20,5.44
9099,2,88.41,1.31,87.50,-1.11,-1.27,-50.000,111.11,119.68,-1.32,-1.10,0.20,5.44
9119,2,88.40,1.11,87.50,-1.10,-1.23,-50.000,111.07,119.64,-1.37,-1.14,0.20,5.44
9137,2,88.52,2.78,87.50,-1.22,-1.56,-50.000,111.03,119.61,-1.18,-1.00,0.20,5.44
9159,2,88.76,4.53,87.50,-1.46,-2.01,-50.000,111.01,119.58,-0.69,-0.88,0.20,5.44
9179,2,88.91,4.84,87.50,-1.69,-2.27,-50.000,110.99,119.55,-0.69,-0.93,0.20,5.44
9199,2,88.92,2.99,87.50,-1.71,-2.06,-50.000,110.96,119.53,-1.08,-0.74,0.20,5.44
9219,2,88.70,-1.08,87.50,-1.50,-1.37,-50.000,110.92,119.49,-1.43,-1.19,0.20,5.44
9239,2,88.49,-3.69,87.50,-1.28,-0.83,-50.000,110.88,119.45,-1.55,-1.44,0.20,5.44
9258,2,88.47,-2.67,87.50,-1.23,-0.86,-50.000,110.83,119.41,-1.37,-1.46,0.20,5.44
9279,2,88.66,1.27,87.50,-1.42,-1.58,-50.000,110.80,119.37,-1.00,-1.05,0.20,5.44
9299,2,88.97,4.72,87.50,-1.76,-2.32,-50.000,110.78,119.34,-0.40,-0.85,0.20,5.44
9319,2,89.14,5.18,87.50,-1.99,-2.61,-50.000,110.76,119.33,-0.53,-0.38,0.20,5.44
9339,2,89.01,1.29,87.50,-1.91,-2.06,-50.000,110.74,119.31,-0.91,-0.91,0.20,5.44
9359,2,88.74,-3.28,87.50,-1.63,-1.24,-50.000,110.70,119.27,-1.38,-1.43,0.20,5.44
9379,2,88.44,-6.06,87.50,-1.30,-0.58,-50.000,110.65,119.22,-1.72,-1.78,0.20,5.44
9398,2,88.30,-5.48,87.50,-1.14,-0.48,-50.000,110.60,119.17,-1.49,-1.70,0.20,5.44
9419,2,88.64,1.45,87.50,-1.46,-1.64,-50.000,110.56,119.13,-0.85,-1.12,0.20,5.44
9439,2,89.03,6.44,87.50,-1.90,-2.68,-50.000,110.55,119.11,-0.20,-0.53,0.20,5.44
9459,2,89.23,6.32,87.50,-2.17,-2.93,-50.000,110.54,119.10,-0.33,-0.62,0.20,5.44
9479,2,89.16,2.65,87.50,-2.16,-2.48,-50.000,110.52,119.08,-1.08,-0.75,0.20,5.44
9499,2,88.74,-4.24,87.50,-1.75,-1.24,-50.000,110.48,119.05,-1.69,-1.36,0.20,5.44
9519,2,88.33,-8.49,87.50,-1.29,-0.28,-50.000,110.42,119.00,-2.06,-1.76,0.20,5.44
9539,2,88.18,-7.45,87.50,-1.10,-0.21,-50.000,110.36,118.94,-1.71,-1.75,0.20,5.44
9559,2,88.36,-2.66,87.50,-1.26,-0.94,-50.000,110.32,118.90,-0.84,-1.28,0.20,5.44
9579,2,88.73,2.13,87.50,-1.65,-1.91,-50.000,110.31,118.88,-0.15,-0.34,0.20,5.44
9599,2,88.93,2.78,87.50,-1.92,-2.25,-50.000,110.30,118.87,-0.25,-0.18,0.20,5.44
9619,2,88.66,-2.78,87.50,-1.70,-1.37,-50.000,110.29,118.86,-0.54,-0.56,0.20,5.44
9639,2,88.20,-8.77,87.50,-1.24,-0.18,-50.000,110.26,118.84,-1.16,-0.91,0.20,5.44
9657,2,87.82,-11.63,87.50,-0.81,0.59,-50.000,110.23,118.80,-1.55,-1.14,0.20,5.44
9679,2,87.61,-8.67,87.50,-0.55,0.49,-50.000,110.18,118.76,-1.26,-1.08,0.20,5.44
9699,2,88.00,-0.46,87.50,-0.91,-0.85,-50.000,110.17,118.74,-0.02,-0.55,0.20,5.43
9719,2,88.40,4.69,87.50,-1.38,-1.94,-50.000,110.17,118.74,0.41,0.22,0.20,5.43
9739,2,88.50,3.58,87.50,-1.55,-1.98,-50.000,110.18,118.75,0.00,0.28,0.20,5.43
9759,2,88.37,-0.22,87.50,-1.46,-1.43,-50.000,110.17,118.75,-0.32,-0.26,0.20,5.43
9777,2,87.99,-5.82,87.50,-1.08,-0.38,-50.000,110.15,118.73,-0.97,-0.84,0.21,5.43
9800,2,87.37,-11.57,87.50,-0.41,0.98,-50.000,110.12,118.69,-1.25,-1.50,0.21,5.43
9819,2,87.22,-9.92,87.50,-0.20,0.99,-50.000,110.08,118.65,-1.02,-1.09,0.20,5.43
9839,2,87.34,-5.52,87.50,-0.29,0.37,-50.000,110.06,118.63,-0.04,-0.32,0.20,5.42
9859,2,87.64,-0.78,87.50,-0.61,-0.51,-50.000,110.07,118.64,0.46,0.44,0.20,5.42
9879,2,87.82,1.04,87.50,-0.84,-0.97,-50.000,110.09,118.65,0.60,0.45,0.19,5.42
9898,2,87.63,-2.20,87.50,-0.70,-0.43,-50.000,110.10,118.67,0.23,0.41,0.19,5.42
9919,2,87.32,-6.20,87.50,-0.38,0.36,-50.000,110.10,118.67,-0.23,-0.16,0.19,5.41
9939,2,86.90,-10.22,87.50,0.07,1.29,-50.000,110.09,118.66,-0.49,-0.49,0.19,5.41
9959,2,86.66,-10.57,87.50,0.36,1.63,-50.000,110.07,118.65,-0.34,-0.21,0.18,5.41
9979,2,86.70,-6.98,87.50,0.36,1.19,-50.000,110.07,118.65,0.15,0.10,0.18,5.40
9999,2,86.84,-3.11,87.50,0.21,0.58,-50.000,110.08,118.66,0.56,0.45,0.18,5.40
10019,2,87.07,0.91,87.50,-0.04,-0.15,-50.000,110.11,118.68,0.82,0.95,0.17,5.40
10038,2,87.16,1.82,87.50,-0.19,-0.45,-50.000,110.14,118.71,1.06,0.75,0.17,5.39
10059,2,86.87,-2.87,87.50,0.09,0.43,-50.000,110.16,118.73,0.30,0.58,0.17,5.39
10079,2,86.57,-6.30,87.50,0.41,1.16,-50.000,110.16,118.73,-0.09,-0.07,0.16,5.38
10099,2,86.42,-6.51,87.50,0.60,1.38,-50.000,110.15,118.73,-0.05,-0.02,0.16,5.38
10119,2,86.36,-5.23,87.50,0.68,1.31,-50.000,110.16,118.73,0.27,0.13,0.15,5.38
