# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0400
# arm_bal_ki=0.0150
# arm_bal_kd=0.0100
# arm_bal_max_frac=0.2500
# arm_bal_speed=2.00
# arm_bal_deadband=0.20
# arm_bal_integral_max=0.30
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
14661,2,93.47,3.71,92.00,-1.56,-3.56,-0.0922,-0.56,6.06,-1.51,-1.52,3.76,3.71,-2.53,-1.52,0.00,224
14680,2,93.13,-2.28,92.00,-1.13,-2.08,-0.1084,-0.62,5.99,-2.53,-2.65,3.77,3.70,-2.60,-2.59,0.00,224
14701,2,92.59,-9.83,92.00,-0.59,-0.40,-0.1230,-0.71,5.91,-2.92,-2.88,3.78,3.69,-2.68,-2.90,0.00,224
14721,2,92.44,-10.15,92.00,-0.44,-0.06,-0.1244,-0.79,5.84,-2.58,-2.32,3.77,3.70,-2.76,-2.45,0.00,224
14741,2,92.99,-1.22,92.00,-0.84,-1.42,-0.1069,-0.85,5.78,-1.18,-1.36,3.75,3.72,-2.82,-1.27,0.00,224
14761,2,93.38,2.84,92.00,-1.38,-2.99,-0.0918,-0.86,5.76,0.08,-0.28,3.73,3.74,-2.84,-0.10,0.00,224
14781,2,93.23,-0.79,92.00,-1.29,-2.59,-0.0946,-0.86,5.75,-0.20,-0.17,3.72,3.75,-2.84,-0.19,0.00,224
14801,2,92.68,-8.38,92.00,-0.68,-0.69,-0.1117,-0.89,5.73,-1.30,-0.94,3.73,3.74,-2.86,-1.12,0.00,224
14819,2,92.19,-12.89,92.00,-0.19,0.64,-0.1279,-0.94,5.69,-2.00,-1.66,3.74,3.73,-2.91,-1.83,0.00,224
14841,2,91.68,-14.39,92.00,0.32,1.79,-0.1267,-0.99,5.64,-1.58,-1.83,3.75,3.72,-2.96,-1.71,0.00,224
14861,2,92.29,-2.74,92.00,-0.10,0.24,-0.1211,-1.03,5.59,-0.63,-1.18,3.74,3.73,-3.00,-0.90,0.00,240
14881,2,92.90,5.94,92.00,-0.90,-2.27,-0.0990,-1.02,5.59,0.54,0.46,3.72,3.75,-3.00,0.50,0.00,224
14901,2,93.32,9.88,92.00,-1.23,-3.21,-0.0905,-1.00,5.62,0.59,0.84,3.71,3.76,-2.98,0.71,0.00,224
14921,2,93.10,3.97,92.00,-1.21,-2.90,-0.1003,-0.99,5.63,-0.11,-0.12,3.71,3.76,-2.96,-0.12,0.00,224
14939,2,92.59,-3.77,92.00,-0.59,-0.88,-0.1186,-1.01,5.61,-1.26,-1.17,3.73,3.74,-2.98,-1.21,0.00,240
14961,2,91.77,-12.34,92.00,0.23,1.45,-0.1340,-1.06,5.56,-1.97,-2.05,3.75,3.72,-3.03,-2.01,0.00,224
14981,2,91.45,-12.78,92.00,0.50,2.03,-0.1293,-1.12,5.50,-1.78,-1.94,3.75,3.72,-3.09,-1.86,0.00,224
15001,2,91.94,-2.34,92.00,0.06,0.30,-0.1244,-1.16,5.46,-0.44,-0.25,3.73,3.74,-3.13,-0.34,0.00,240
15021,2,92.68,8.03,92.00,-0.50,-1.45,-0.1026,-1.15,5.48,0.93,0.89,3.71,3.76,-3.12,0.91,0.00,224
15041,2,93.28,13.71,92.00,-1.16,-3.34,-0.0923,-1.12,5.50,0.98,1.08,3.71,3.76,-3.09,1.03,0.00,224
15060,2,93.11,8.11,92.00,-1.11,-2.87,-0.1010,-1.09,5.53,0.16,0.24,3.71,3.76,-3.07,0.20,0.00,224
15080,2,92.72,0.82,92.00,-0.72,-1.51,-0.1180,-1.11,5.51,-0.95,-1.03,3.72,3.75,-3.08,-0.99,0.00,224
15101,2,92.02,-7.78,92.00,-0.02,0.59,-0.1391,-1.15,5.47,-1.73,-1.85,3.74,3.73,-3.13,-1.79,0.00,224
15121,2,91.65,-10.21,92.00,0.35,1.52,-0.1360,-1.21,5.41,-1.94,-1.75,3.74,3.73,-3.18,-1.85,0.00,224
15141,2,92.28,1.93,92.00,-0.09,-0.08,-0.1323,-1.26,5.37,-1.16,-1.14,3.73,3.74,-3.23,-1.15,0.00,240
15161,2,92.98,10.74,92.00,-0.81,-2.33,-0.1070,-1.26,5.36,0.46,0.34,3.71,3.76,-3.23,0.40,0.00,224
15181,2,93.44,13.98,92.00,-1.44,-4.00,-0.0974,-1.24,5.38,0.55,0.75,3.70,3.77,-3.22,0.65,0.00,224
15200,2,93.36,9.58,92.00,-1.36,-3.49,-0.1060,-1.24,5.39,-0.34,-0.22,3.69,3.77,-3.21,-0.28,0.00,224
15221,2,92.60,-3.22,92.00,-0.60,-0.93,-0.1306,-1.27,5.36,-1.49,-1.51,3.71,3.76,-3.24,-1.50,0.00,240
15241,2,91.93,-10.58,92.00,0.07,0.99,-0.1499,-1.32,5.30,-2.19,-2.37,3.73,3.74,-3.30,-2.28,0.00,224
15261,2,91.69,-9.92,92.00,0.27,1.36,-0.1481,-1.39,5.22,-2.17,-2.40,3.73,3.74,-3.37,-2.28,0.00,224
15281,2,92.37,2.11,92.00,-0.37,-0.91,-0.1369,-1.45,5.17,-1.16,-0.88,3.72,3.75,-3.42,-1.02,0.00,240
15301,2,93.29,14.23,92.00,-1.06,-3.03,-0.1078,-1.45,5.17,0.42,0.54,3.69,3.78,-3.42,0.48,0.00,224
15320,2,93.65,15.97,92.00,-1.65,-4.59,-0.0990,-1.43,5.20,0.86,0.67,3.68,3.79,-3.40,0.76,0.00,224
15341,2,93.55,7.37,92.00,-1.55,-3.69,-0.1099,-1.42,5.20,-0.38,-0.42,3.68,3.79,-3.39,-0.40,0.00,224
15361,2,93.09,-1.65,92.00,-1.09,-2.04,-0.1319,-1.46,5.16,-1.97,-1.80,3.70,3.77,-3.43,-1.88,0.00,224
15381,2,92.49,-8.72,92.00,-0.49,-0.29,-0.1535,-1.53,5.09,-2.80,-2.58,3.73,3.74,-3.51,-2.69,0.00,224
15401,2,92.28,-8.53,92.00,-0.28,0.13,-0.1614,-1.62,5.00,-2.73,-2.67,3.73,3.74,-3.59,-2.70,0.00,224
15421,2,92.96,3.11,92.00,-0.73,-1.46,-0.1406,-1.68,4.94,-1.65,-1.73,3.71,3.76,-3.66,-1.69,0.00,224
15441,2,93.79,12.57,92.00,-1.60,-4.06,-0.1124,-1.71,4.91,-0.04,-0.14,3.69,3.78,-3.68,-0.09,0.00,224
15459,2,93.98,11.47,92.00,-1.98,-4.88,-0.1089,-1.70,4.91,-0.14,-0.06,3.67,3.80,-3.68,-0.10,0.00,224
15482,2,93.62,1.75,92.00,-1.62,-3.37,-0.1245,-1.73,4.89,-1.32,-0.97,3.67,3.80,-3.70,-1.14,0.00,224
15501,2,92.71,-10.75,92.00,-0.94,-1.25,-0.1565,-1.79,4.84,-2.58,-2.40,3.69,3.78,-3.76,-2.49,0.00,224
15521,2,91.95,-18.32,92.00,-0.11,1.12,-0.1810,-1.88,4.75,-3.10,-3.25,3.71,3.76,-3.85,-3.18,0.00,224
15541,2,91.91,-13.51,92.00,0.15,1.52,-0.1792,-1.96,4.66,-2.58,-2.88,3.71,3.76,-3.94,-2.73,0.00,224
15561,2,92.59,-1.80,92.00,-0.39,-0.39,-0.1483,-2.01,4.61,-0.45,-0.35,3.68,3.79,-3.99,-0.40,0.00,240
15580,2,93.11,5.06,92.00,-1.11,-2.63,-0.1265,-2.00,4.62,0.84,0.89,3.65,3.82,-3.98,0.87,0.00,224
15601,2,93.23,3.78,92.00,-1.23,-2.77,-0.1251,-1.98,4.64,0.67,0.67,3.63,3.84,-3.95,0.67,0.00,224
15621,2,92.70,-4.19,92.00,-0.85,-1.51,-0.1452,-1.98,4.64,-0.47,-0.42,3.64,3.83,-3.95,-0.44,0.00,224
15641,2,91.98,-12.32,92.00,-0.16,0.52,-0.1697,-2.01,4.61,-1.45,-1.41,3.67,3.80,-3.98,-1.43,0.00,224
15661,2,91.47,-14.84,92.00,0.43,2.02,-0.1654,-2.06,4.56,-1.95,-1.86,3.69,3.78,-4.04,-1.91,0.00,224
15681,2,91.85,-5.91,92.00,0.15,0.78,-0.1692,-2.11,4.51,-1.31,-1.21,3.68,3.79,-4.09,-1.26,0.00,224
15700,2,92.31,0.63,92.00,-0.31,-0.66,-0.1501,-2.12,4.50,0.43,0.39,3.66,3.81,-4.09,0.41,0.00,240
15721,2,92.95,8.15,92.00,-0.86,-2.30,-0.1304,-2.09,4.53,1.03,1.21,3.64,3.82,-4.07,1.12,0.00,224
15741,2,92.59,0.45,92.00,-0.70,-1.57,-0.1381,-2.06,4.56,0.81,0.94,3.64,3.83,-4.03,0.88,0.00,224
15761,2,91.98,-8.40,92.00,0.02,0.71,-0.1637,-2.06,4.56,-0.67,-0.58,3.65,3.82,-4.03,-0.63,0.00,224
15780,2,91.51,-12.25,92.00,0.49,1.97,-0.1608,-2.09,4.53,-1.23,-1.23,3.67,3.80,-4.06,-1.23,0.00,224
15802,2,91.22,-10.46,92.00,0.78,2.40,-0.1536,-2.12,4.50,-0.76,-1.17,3.68,3.79,-4.10,-0.97,0.00,224
15821,2,91.70,-2.23,92.00,0.44,1.23,-0.1528,-2.13,4.48,0.22,0.21,3.66,3.81,-4.11,0.21,0.00,224
15840,2,92.14,4.64,92.00,-0.14,-0.66,-0.1460,-2.11,4.51,1.13,1.14,3.65,3.82,-4.09,1.13,0.00,224
15861,2,92.72,11.04,92.00,-0.72,-2.32,-0.1299,-2.07,4.55,1.66,1.45,3.65,3.82,-4.04,1.56,0.00,224
15882,2,92.70,7.53,92.00,-0.70,-2.00,-0.1367,-2.03,4.59,0.81,0.57,3.65,3.82,-4.01,0.69,0.00,224
15901,2,92.19,-2.83,92.00,-0.32,-0.59,-0.1598,-2.04,4.58,-0.66,-0.67,3.66,3.81,-4.01,-0.67,0.00,240
15921,2,91.68,-8.62,92.00,0.21,1.01,-0.1643,-2.07,4.55,-1.43,-1.19,3.68,3.79,-4.04,-1.31,0.00,224
15941,2,91.35,-10.06,92.00,0.58,1.95,-0.1575,-2.11,4.52,-1.30,-1.06,3.68,3.79,-4.08,-1.18,0.00,224
15960,2,91.50,-6.07,92.00,0.50,1.48,-0.1547,-2.13,4.49,-0.51,-0.33,3.67,3.81,-4.10,-0.42,0.00,224
15981,2,92.05,3.26,92.00,-0.05,-0.36,-0.1528,-2.12,4.50,0.73,0.59,3.65,3.82,-4.10,0.66,0.00,240
16002,2,92.50,8.92,92.00,-0.50,-1.72,-0.1388,-2.09,4.53,1.08,1.14,3.65,3.82,-4.07,1.11,0.00,224
16021,2,92.40,4.91,92.00,-0.45,-1.40,-0.1418,-2.06,4.56,0.81,0.91,3.65,3.82,-4.03,0.86,0.00,224
16041,2,92.06,-1.25,92.00,-0.16,-0.35,-0.1583,-2.05,4.57,-0.24,-0.15,3.65,3.82,-4.02,-0.19,0.00,240
16061,2,91.72,-4.47,92.00,0.20,0.71,-0.1601,-2.07,4.56,-0.79,-0.77,3.66,3.80,-4.04,-0.78,0.00,224
16081,2,91.53,-5.04,92.00,0.44,1.29,-0.1563,-2.09,4.53,-0.62,-0.74,3.67,3.80,-4.07,-0.68,0.00,224
16100,2,91.72,-2.06,92.00,0.28,0.72,-0.1572,-2.10,4.51,-0.23,-0.40,3.66,3.81,-4.08,-0.31,0.00,240
16121,2,92.15,4.61,92.00,-0.15,-0.68,-0.1527,-2.10,4.52,0.30,0.48,3.65,3.82,-4.08,0.39,0.00,224
16141,2,92.46,7.45,92.00,-0.40,-1.36,-0.1420,-2.08,4.54,0.77,0.84,3.65,3.82,-4.06,0.81,0.00,224
16161,2,92.43,4.86,92.00,-0.46,-1.37,-0.1472,-2.06,4.56,0.07,0.40,3.65,3.82,-4.04,0.24,0.00,224
16181,2,92.21,0.14,92.00,-0.28,-0.64,-0.1578,-2.07,4.55,-0.31,-0.45,3.65,3.82,-4.04,-0.38,0.00,240
16201,2,91.96,-2.77,92.00,0.04,0.30,-0.1640,-2.08,4.54,-0.57,-0.65,3.66,3.81,-4.06,-0.61,0.00,240
16219,2,91.79,-4.45,92.00,0.21,0.78,-0.1626,-2.10,4.52,-0.78,-0.72,3.66,3.81,-4.08,-0.75,0.00,224
16241,2,91.88,-1.90,92.00,0.12,0.39,-0.1635,-2.12,4.50,-0.54,-0.57,3.66,3.81,-4.10,-0.56,0.00,240
16261,2,92.17,2.76,92.00,-0.10,-0.32,-0.1552,-2.13,4.50,0.20,0.17,3.65,3.82,-4.10,0.19,0.00,240
16281,2,92.31,3.83,92.00,-0.29,-0.90,-0.1498,-2.11,4.50,0.54,0.33,3.64,3.83,-4.09,0.44,0.00,240
16301,2,92.28,2.19,92.00,-0.28,-0.74,-0.1524,-2.11,4.51,0.05,0.28,3.64,3.83,-4.08,0.17,0.00,240
16321,2,92.18,0.40,92.00,-0.18,-0.38,-0.1582,-2.11,4.51,-0.19,-0.20,3.64,3.82,-4.08,-0.19,0.00,240
16340,2,92.08,-0.70,92.00,-0.08,-0.11,-0.1619,-2.12,4.50,-0.31,-0.38,3.65,3.82,-4.09,-0.34,0.00,240
16361,2,91.98,-1.79,92.00,0.00,0.14,-0.1644,-2.13,4.49,-0.52,-0.32,3.65,3.82,-4.10,-0.42,0.00,240
16381,2,92.02,-0.79,92.00,0.01,0.12,-0.1650,-2.14,4.48,-0.48,-0.35,3.65,3.82,-4.12,-0.41,0.00,240
16401,2,92.16,1.45,92.00,-0.16,-0.44,-0.1579,-2.15,4.47,0.11,-0.05,3.65,3.82,-4.12,0.03,0.00,240
16421,2,92.24,2.03,92.00,-0.22,-0.60,-0.1562,-2.15,4.47,0.07,-0.01,3.64,3.83,-4.12,0.03,0.00,240
16441,2,92.29,2.15,92.00,-0.28,-0.72,-0.1560,-2.15,4.47,0.01,-0.10,3.64,3.83,-4.12,-0.05,0.00,240
16461,2,92.22,0.69,92.00,-0.24,-0.56,-0.1590,-2.15,4.47,-0.16,-0.21,3.64,3.83,-4.13,-0.19,0.00,240
16480,2,92.16,-0.23,92.00,-0.16,-0.30,-0.1621,-2.16,4.46,-0.32,-0.37,3.64,3.82,-4.13,-0.35,0.00,240
16502,2,92.05,-1.50,92.00,-0.05,0.02,-0.1651,-2.17,4.45,-0.52,-0.25,3.65,3.82,-4.15,-0.38,0.00,240
16521,2,92.04,-1.25,92.00,-0.02,0.08,-0.1672,-2.19,4.44,-0.53,-0.49,3.65,3.82,-4.16,-0.51,0.00,240
16541,2,92.24,1.86,92.00,-0.18,-0.46,-0.1594,-2.19,4.43,-0.00,-0.20,3.64,3.83,-4.17,-0.10,0.00,240
16561,2,92.31,2.32,92.00,-0.31,-0.80,-0.1571,-2.19,4.43,-0.01,-0.01,3.64,3.83,-4.17,-0.01,0.00,240
16581,2,92.35,2.01,92.00,-0.34,-0.85,-0.1572,-2.19,4.42,-0.08,-0.15,3.64,3.83,-4.17,-0.12,0.00,240
16601,2,92.32,0.99,92.00,-0.34,-0.78,-0.1595,-2.20,4.42,-0.34,-0.17,3.64,3.83,-4.18,-0.26,0.00,240
16621,2,92.20,-0.92,92.00,-0.24,-0.44,-0.1640,-2.21,4.41,-0.50,-0.35,3.64,3.83,-4.19,-0.42,0.00,240
16641,2,92.13,-1.53,92.00,-0.14,-0.15,-0.1677,-2.23,4.39,-0.45,-0.69,3.64,3.82,-4.20,-0.57,0.00,240
16661,2,92.20,0.30,92.00,-0.17,-0.32,-0.1665,-2.25,4.37,-0.45,-0.62,3.64,3.83,-4.22,-0.54,0.00,240
16681,2,92.33,1.97,92.00,-0.29,-0.72,-0.1610,-2.26,4.36,-0.18,-0.24,3.64,3.83,-4.23,-0.21,0.00,240
16701,2,92.43,2.72,92.00,-0.43,-1.07,-0.1590,-2.26,4.36,-0.25,-0.14,3.64,3.83,-4.24,-0.20,0.00,224
16721,2,92.49,2.91,92.00,-0.49,-1.21,-0.1581,-2.27,4.35,-0.21,-0.21,3.63,3.84,-4.24,-0.21,0.00,224
16739,2,92.47,2.01,92.00,-0.47,-1.09,-0.1611,-2.28,4.34,-0.39,-0.49,3.64,3.83,-4.25,-0.44,0.00,224
16761,2,92.32,-0.54,92.00,-0.32,-0.59,-0.1662,-2.29,4.33,-0.66,-0.49,3.64,3.83,-4.27,-0.58,0.00,240
16781,2,92.27,-1.13,92.00,-0.27,-0.46,-0.1703,-2.32,4.30,-0.73,-0.86,3.64,3.83,-4.29,-0.80,0.00,240
16801,2,92.29,-0.29,92.00,-0.29,-0.57,-0.1703,-2.34,4.28,-0.90,-0.63,3.64,3.83,-4.32,-0.77,0.00,240
16821,2,92.48,2.32,92.00,-0.42,-0.97,-0.1639,-2.36,4.26,-0.23,-0.66,3.64,3.83,-4.33,-0.45,0.00,240
16841,2,92.65,4.07,92.00,-0.62,-1.53,-0.1588,-2.37,4.25,-0.35,-0.16,3.63,3.84,-4.34,-0.26,0.00,224
16859,2,92.66,3.15,92.00,-0.66,-1.57,-0.1596,-2.38,4.24,-0.33,-0.36,3.63,3.84,-4.35,-0.34,0.00,224
16881,2,92.57,1.15,92.00,-0.57,-1.24,-0.1657,-2.40,4.23,-0.69,-0.76,3.63,3.84,-4.37,-0.73,0.00,224
16901,2,92.43,-0.99,92.00,-0.43,-0.77,-0.1721,-2.42,4.20,-1.04,-0.86,3.64,3.83,-4.39,-0.95,0.00,240
16921,2,92.34,-1.75,92.00,-0.34,-0.54,-0.1761,-2.45,4.17,-0.92,-1.15,3.64,3.83,-4.43,-1.03,0.00,240
16941,2,92.48,0.84,92.00,-0.43,-0.86,-0.1724,-2.48,4.14,-0.72,-1.02,3.64,3.83,-4.46,-0.87,0.00,240
16961,2,92.70,3.51,92.00,-0.64,-1.51,-0.1651,-2.50,4.12,-0.65,-0.41,3.63,3.84,-4.48,-0.53,0.00,224
16980,2,92.87,4.91,92.00,-0.87,-2.13,-0.1605,-2.52,4.11,-0.38,-0.41,3.62,3.85,-4.49,-0.39,0.00,224
17001,2,92.92,3.88,92.00,-0.92,-2.16,-0.1610,-2.53,4.09,-0.55,-0.53,3.62,3.85,-4.50,-0.54,0.00,224
17021,2,92.72,0.18,92.00,-0.78,-1.64,-0.1707,-2.55,4.07,-1.05,-0.99,3.63,3.84,-4.53,-1.02,0.00,224
17041,2,92.49,-2.85,92.00,-0.55,-0.91,-0.1817,-2.59,4.03,-1.50,-1.41,3.63,3.84,-4.56,-1.45,0.00,240
17061,2,92.40,-2.70,92.00,-0.41,-0.58,-0.1861,-2.64,3.99,-1.54,-1.46,3.64,3.83,-4.61,-1.50,0.00,240
17081,2,92.59,0.86,92.00,-0.52,-1.03,-0.1798,-2.68,3.95,-1.23,-1.10,3.63,3.84,-4.65,-1.17,0.00,224
17101,2,93.10,7.39,92.00,-0.98,-2.43,-0.1623,-2.70,3.92,-0.56,-0.41,3.62,3.85,-4.67,-0.48,0.00,224
17120,2,93.34,9.20,92.00,-1.34,-3.42,-0.1560,-2.71,3.91,-0.40,-0.32,3.61,3.86,-4.68,-0.36,0.00,224
17141,2,93.29,4.40,92.00,-1.29,-2.92,-0.1616,-2.72,3.90,-0.67,-0.94,3.61,3.86,-4.70,-0.81,0.00,224
17162,2,92.96,-1.20,92.00,-0.96,-1.82,-0.1781,-2.76,3.86,-1.60,-1.66,3.62,3.85,-4.74,-1.63,0.00,224
17181,2,92.59,-5.60,92.00,-0.68,-0.98,-0.1947,-2.82,3.80,-2.18,-2.18,3.63,3.84,-4.80,-2.18,0.00,224
17201,2,92.50,-4.50,92.00,-0.50,-0.63,-0.1994,-2.89,3.73,-2.21,-2.11,3.64,3.83,-4.86,-2.16,0.00,224
17221,2,92.93,3.41,92.00,-0.80,-1.69,-0.1836,-2.94,3.68,-1.38,-1.54,3.63,3.84,-4.92,-1.46,0.00,224
17240,2,93.44,9.83,92.00,-1.44,-3.66,-0.1625,-2.97,3.65,-0.22,-0.54,3.61,3.86,-4.94,-0.38,0.00,224
17261,2,93.85,11.38,92.00,-1.85,-4.62,-0.1520,-2.98,3.64,-0.39,-0.29,3.59,3.88,-4.95,-0.34,0.00,224
17281,2,93.72,6.37,92.00,-1.72,-3.96,-0.1641,-3.00,3.62,-1.41,-1.31,3.59,3.88,-4.98,-1.36,0.00,224
17301,2,93.11,-3.82,92.00,-1.27,-2.42,-0.1912,-3.06,3.56,-2.47,-2.35,3.62,3.85,-5.04,-2.41,0.00,224
17321,2,92.66,-7.88,92.00,-0.66,-0.70,-0.2124,-3.15,3.47,-3.04,-3.02,3.63,3.84,-5.12,-3.03,0.00,224
17341,2,92.64,-4.75,92.00,-0.63,-0.81,-0.2131,-3.24,3.39,-2.60,-2.73,3.64,3.83,-5.21,-2.67,0.00,224
17361,2,93.32,6.14,92.00,-1.08,-2.40,-0.1873,-3.30,3.32,-1.58,-1.80,3.61,3.85,-5.28,-1.69,0.00,224
17379,2,94.05,14.72,92.00,-2.05,-5.27,-0.1578,-3.33,3.29,-0.27,-0.44,3.58,3.88,-5.30,-0.35,0.00,224
17402,2,94.57,15.04,92.00,-2.57,-6.34,-0.1447,-3.34,3.28,-0.48,-0.35,3.57,3.90,-5.31,-0.42,0.00,224
17421,2,93.95,2.73,92.00,-2.13,-4.72,-0.1731,-3.38,3.25,-1.92,-1.79,3.58,3.89,-5.35,-1.86,0.00,224
17441,2,93.06,-9.57,92.00,-1.30,-2.05,-0.2131,-3.46,3.16,-3.44,-3.45,3.61,3.86,-5.43,-3.45,0.00,224
17461,2,92.55,-12.00,92.00,-0.64,-0.36,-0.2416,-3.58,3.05,-4.08,-4.13,3.64,3.83,-5.55,-4.10,0.00,224
17481,2,92.91,-2.53,92.00,-0.73,-1.00,-0.2265,-3.69,2.93,-3.16,-3.33,3.63,3.84,-5.66,-3.24,0.00,240
17500,2,93.95,12.82,92.00,-1.95,-4.92,-0.1865,-3.75,2.86,-1.29,-1.20,3.60,3.87,-5.73,-1.24,0.00,224
17521,2,95.31,24.57,92.00,-3.31,-8.59,-0.1465,-3.77,2.86,0.02,0.08,3.56,3.91,-5.74,0.05,0.00,224
17541,2,95.21,16.06,92.00,-3.29,-8.05,-0.1422,-3.78,2.84,-1.00,-1.14,3.54,3.93,-5.75,-1.07,0.00,224
17561,2,94.26,-3.02,92.00,-2.26,-4.28,-0.1822,-3.85,2.77,-3.14,-3.27,3.57,3.90,-5.82,-3.21,0.00,224
17581,2,92.86,-23.12,92.00,-1.21,-0.93,-0.2222,-3.98,2.64,-5.26,-5.19,3.60,3.87,-5.96,-5.23,0.00,224
17601,2,92.21,-24.33,92.00,-0.21,1.53,-0.2500,-4.15,2.47,-5.49,-5.13,3.64,3.83,-6.12,-5.31,0.00,224
17620,2,92.61,-12.39,92.00,-0.61,-0.24,-0.2500,-4.28,2.35,-3.00,-3.42,3.63,3.84,-6.25,-3.21,0.00,224
17641,2,94.17,13.73,92.00,-1.81,-4.31,-0.2100,-4.32,2.30,-0.05,-0.06,3.59,3.88,-6.30,-0.06,0.00,224
17661,2,95.22,23.89,92.00,-3.00,-7.80,-0.1700,-4.30,2.31,0.85,0.81,3.55,3.92,-6.28,0.83,0.00,224
17681,2,95.19,15.80,92.00,-3.29,-8.10,-0.1530,-4.30,2.31,-0.80,-0.58,3.52,3.95,-6.28,-0.69,0.00,224
17701,2,94.10,-7.63,92.00,-2.10,-3.59,-0.1930,-4.37,2.26,-2.96,-2.79,3.53,3.94,-6.34,-2.88,0.00,224
17721,2,92.46,-30.50,92.00,-0.89,0.26,-0.2330,-4.50,2.13,-5.01,-4.92,3.57,3.90,-6.47,-4.96,0.00,224
17741,2,91.39,-33.61,92.00,0.39,3.48,-0.2500,-4.65,1.97,-5.01,-5.19,3.61,3.86,-6.63,-5.10,0.00,224
17760,2,91.63,-21.69,92.00,0.37,2.47,-0.2500,-4.77,1.85,-2.72,-2.95,3.60,3.87,-6.75,-2.84,0.00,224
17781,2,93.29,7.58,92.00,-1.29,-3.18,-0.2206,-4.80,1.82,0.48,0.44,3.57,3.91,-6.78,0.46,0.00,224
17802,2,94.57,23.10,92.00,-2.57,-7.00,-0.1806,-4.76,1.86,1.84,1.85,3.53,3.94,-6.73,1.85,0.00,224
17821,2,94.45,14.33,92.00,-2.53,-6.41,-0.1747,-4.71,1.91,0.87,1.53,3.51,3.96,-6.68,1.20,0.00,224
17841,2,93.45,-6.42,92.00,-1.78,-3.52,-0.2147,-4.72,1.90,-1.67,-1.44,3.52,3.95,-6.70,-1.55,0.00,224
17861,2,91.76,-28.72,92.00,-0.19,1.54,-0.2500,-4.81,1.82,-3.82,-3.74,3.55,3.92,-6.78,-3.78,0.00,224
17880,2,90.79,-34.81,92.00,1.21,5.21,-0.2500,-4.94,1.69,-3.90,-4.10,3.58,3.89,-6.91,-4.00,0.00,224
17902,2,91.19,-15.99,92.00,0.81,2.90,-0.2500,-5.03,1.59,-2.04,-2.27,3.57,3.90,-7.00,-2.16,0.00,224
17921,2,92.39,5.32,92.00,-0.04,-0.06,-0.2500,-5.03,1.58,1.17,1.01,3.54,3.93,-7.01,1.09,0.00,224
17941,2,93.72,22.78,92.00,-1.41,-4.36,-0.2100,-4.96,1.65,2.74,2.85,3.51,3.96,-6.94,2.79,0.00,224
17961,2,93.74,15.21,92.00,-1.87,-5.27,-0.1918,-4.88,1.74,2.40,2.75,3.50,3.97,-6.85,2.57,0.00,224
17981,2,92.79,-4.67,92.00,-1.04,-2.08,-0.2318,-4.86,1.77,-0.56,-0.41,3.49,3.98,-6.83,-0.49,0.00,224
18001,2,91.54,-20.63,92.00,0.13,1.65,-0.2500,-4.92,1.71,-2.73,-2.83,3.52,3.95,-6.89,-2.78,0.00,224
18020,2,90.82,-24.43,92.00,1.18,4.32,-0.2500,-5.00,1.62,-2.86,-3.09,3.55,3.92,-6.98,-2.98,0.00,224
18041,2,91.05,-11.80,92.00,0.95,2.85,-0.2500,-5.07,1.55,-1.54,-1.41,3.54,3.93,-7.05,-1.47,0.00,224
18061,2,92.14,6.84,92.00,0.16,0.13,-0.2500,-5.07,1.55,1.18,1.12,3.51,3.95,-7.04,1.15,0.00,224
18081,2,93.23,20.34,92.00,-0.97,-3.35,-0.2107,-5.00,1.62,2.60,2.71,3.50,3.97,-6.98,2.66,0.00,224
18101,2,93.70,20.64,92.00,-1.66,-5.06,-0.1964,-4.93,1.70,2.25,2.40,3.49,3.98,-6.90,2.32,0.00,224
18121,2,93.07,4.92,92.00,-1.07,-2.53,-0.2364,-4.90,1.72,-0.41,-0.30,3.49,3.98,-6.87,-0.36,0.00,224
18139,2,92.08,-9.49,92.00,-0.08,0.60,-0.2500,-4.95,1.68,-2.27,-2.09,3.51,3.95,-6.92,-2.18,0.00,224
18161,2,90.77,-21.83,92.00,1.23,4.21,-0.2500,-5.02,1.60,-2.82,-2.85,3.54,3.92,-7.00,-2.83,0.00,224
18181,2,90.91,-15.18,92.00,1.21,3.85,-0.2500,-5.10,1.52,-2.11,-2.15,3.53,3.94,-7.07,-2.13,0.00,224
18201,2,91.81,1.68,92.00,0.45,1.13,-0.2500,-5.12,1.50,0.38,0.52,3.51,3.96,-7.10,0.45,0.00,224
18221,2,92.91,16.75,92.00,-0.65,-2.38,-0.2253,-5.07,1.55,2.47,2.36,3.50,3.97,-7.05,2.41,0.00,224
18241,2,93.53,20.16,92.00,-1.53,-4.67,-0.2028,-5.00,1.62,2.38,2.53,3.49,3.98,-6.97,2.46,0.00,224
