t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
29216,2,91.29,-0.47,91.00,-0.57,-0.50,-50.000,143.33,142.78,-0.34,-0.56,3.94,3.56
29236,2,91.26,-0.67,91.00,-0.54,-0.44,-50.000,143.31,142.76,-0.61,-0.38,3.94,3.56
29255,2,91.25,-0.66,91.00,-0.53,-0.43,-50.000,143.30,142.75,-0.41,-0.30,3.94,3.56
29277,2,91.22,-0.87,91.00,-0.51,-0.37,-50.000,143.29,142.75,-0.30,-0.33,3.94,3.56
29296,2,91.14,-1.60,91.00,-0.43,-0.19,-50.000,143.28,142.73,-0.27,-0.52,3.94,3.56
29316,2,91.21,-0.44,91.00,-0.49,-0.43,-50.000,143.27,142.72,-0.21,-0.12,3.94,3.56
29336,2,91.19,-0.50,91.00,-0.49,-0.42,-50.000,143.26,142.72,-0.32,-0.09,3.94,3.56
29356,2,91.16,-0.83,91.00,-0.47,-0.34,-50.000,143.26,142.72,-0.10,-0.27,3.94,3.56
29375,2,91.08,-1.57,91.00,-0.39,-0.16,-50.000,143.25,142.71,-0.15,-0.24,3.94,3.56
29397,2,90.95,-2.82,91.00,-0.26,0.17,-50.000,143.24,142.70,-0.26,-0.34,3.94,3.56
29416,2,90.95,-2.12,91.00,-0.24,0.08,-50.000,143.23,142.69,-0.23,0.07,3.94,3.56
29436,2,90.95,-1.57,91.00,-0.25,-0.02,-50.000,143.23,142.69,0.03,0.04,3.94,3.56
29455,2,90.94,-1.31,91.00,-0.25,-0.06,-50.000,143.23,142.69,0.02,-0.01,3.94,3.56
29477,2,90.93,-1.08,91.00,-0.25,-0.09,-50.000,143.23,142.69,0.01,0.00,3.94,3.56
29496,2,90.88,-1.39,91.00,-0.21,-0.00,-50.000,143.23,142.69,-0.06,-0.05,3.94,3.56
29515,2,90.86,-1.29,91.00,-0.19,0.00,-50.000,143.23,142.69,0.00,-0.06,3.94,3.56
29537,2,90.84,-1.33,91.00,-0.17,0.03,-50.000,143.23,142.69,0.01,-0.06,3.94,3.56
29556,2,90.81,-1.37,91.00,-0.14,0.07,-50.000,143.23,142.69,-0.04,-0.03,3.94,3.56
29576,2,90.78,-1.31,91.00,-0.12,0.08,-50.000,143.23,142.69,-0.02,-0.03,3.94,3.56
29597,2,90.75,-1.36,91.00,-0.09,0.11,-50.000,143.23,142.69,0.04,-0.01,3.94,3.56
29616,2,90.72,-1.43,91.00,-0.06,0.15,-50.000,143.23,142.69,0.05,0.00,3.94,3.56
29635,2,90.70,-1.37,91.00,-0.04,0.17,-50.000,143.23,142.69,0.08,0.03,3.94,3.56
29657,2,90.69,-1.15,91.00,-0.03,0.14,-50.000,143.24,142.69,0.07,0.02,3.94,3.56
29676,2,90.69,-0.83,91.00,-0.04,0.09,-50.000,143.24,142.69,0.05,0.06,3.94,3.56
29697,2,90.71,-0.37,91.00,-0.06,-0.01,-50.000,143.24,142.70,0.12,0.16,3.94,3.56
29716,2,90.71,-0.21,91.00,-0.08,-0.05,-50.000,143.25,142.70,0.12,0.12,3.94,3.56
29736,2,90.67,-0.66,91.00,-0.04,0.05,-50.000,143.25,142.70,-0.04,0.04,3.94,3.56
29756,2,90.64,-0.89,91.00,-0.01,0.12,-50.000,143.25,142.70,-0.02,0.00,3.94,3.56
29775,2,90.60,-1.22,91.00,0.03,0.21,-50.000,143.25,142.70,0.00,0.02,3.94,3.56
29797,2,90.56,-1.39,91.00,0.07,0.28,-50.000,143.25,142.70,0.03,0.02,3.94,3.56
29816,2,90.56,-1.12,91.00,0.08,0.25,-50.000,143.25,142.71,0.11,0.13,3.94,3.56
29836,2,90.54,-0.97,91.00,0.09,0.23,-50.000,143.25,142.71,0.11,0.12,3.94,3.56
29856,2,90.55,-0.62,91.00,0.07,0.17,-50.000,143.26,142.72,0.08,0.10,3.94,3.56
29876,2,90.59,-0.05,91.00,0.03,0.04,-50.000,143.26,142.72,0.14,0.17,3.94,3.56
29896,2,90.58,-0.09,91.00,0.03,0.04,-50.000,143.27,142.73,0.15,0.08,3.94,3.56
29916,2,90.57,-0.22,91.00,0.04,0.07,-50.000,143.27,142.73,0.11,-0.01,3.94,3.56
29936,2,90.55,-0.40,91.00,0.05,0.11,-50.000,143.27,142.73,0.13,-0.03,3.94,3.56
29956,2,90.52,-0.65,91.00,0.08,0.18,-50.000,143.27,142.73,-0.03,0.03,3.94,3.56
29976,2,90.50,-0.76,91.00,0.10,0.22,-50.000,143.28,142.73,0.03,0.09,3.94,3.56
29997,2,90.48,-0.78,91.00,0.12,0.24,-50.000,143.28,142.73,0.14,0.12,3.94,3.56
