# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.1500
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.15
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# arm_center_left=1.7683
# arm_center_right=-1.7671
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
26800,2,93.57,2.61,93.35,-0.21,-0.64,-0.1500,-0.1500,-0.1500,-3.72,3.42,-0.15,-0.13,3.67,3.81,3.68,3.81,-11.53,-0.14,240
26822,2,93.61,2.68,93.35,-0.26,-0.74,-0.1500,-0.1500,-0.1500,-3.73,3.42,-0.18,-0.32,3.67,3.81,3.68,3.81,-11.53,-0.25,240
26840,2,93.68,3.10,93.35,-0.30,-0.84,-0.1500,-0.1500,-0.1500,-3.73,3.41,-0.22,-0.27,3.67,3.81,3.68,3.81,-11.54,-0.24,240
26861,2,93.68,2.50,93.35,-0.33,-0.86,-0.1500,-0.1500,-0.1500,-3.74,3.40,-0.42,-0.29,3.67,3.81,3.68,3.81,-11.55,-0.35,240
26882,2,93.66,1.52,93.35,-0.31,-0.75,-0.1500,-0.1500,-0.1500,-3.76,3.39,-0.69,-0.61,3.67,3.81,3.68,3.81,-11.56,-0.65,240
26900,2,93.76,1.97,93.35,-0.39,-0.92,-0.1500,-0.1500,-0.1500,-3.78,3.36,-0.53,-0.82,3.67,3.81,3.68,3.81,-11.59,-0.68,240
26922,2,93.77,1.46,93.35,-0.42,-0.95,-0.1500,-0.1500,-0.1500,-3.79,3.35,-0.37,-0.45,3.67,3.81,3.68,3.81,-11.60,-0.41,240
26939,2,93.77,1.02,93.35,-0.42,-0.93,-0.1500,-0.1500,-0.1500,-3.81,3.34,-0.53,-0.48,3.67,3.81,3.68,3.81,-11.61,-0.51,240
26961,2,93.71,-0.66,93.35,-0.36,-0.67,-0.1500,-0.1500,-0.1500,-3.82,3.32,-0.47,-0.45,3.67,3.81,3.68,3.81,-11.63,-0.46,240
26980,2,93.55,-3.20,93.35,-0.23,-0.26,-0.1500,-0.1500,-0.1500,-3.84,3.30,-0.73,-0.62,3.67,3.81,3.68,3.81,-11.65,-0.68,240
27000,2,93.45,-4.65,93.35,-0.12,0.11,-0.1500,-0.1500,-0.1500,-3.86,3.28,-0.61,-0.75,3.67,3.81,3.68,3.81,-11.67,-0.68,224
27022,2,93.41,-5.14,93.35,-0.06,0.29,-0.1500,-0.1500,-0.1500,-3.88,3.26,-0.47,-0.42,3.67,3.81,3.68,3.81,-11.69,-0.44,224
27040,2,93.32,-6.03,93.35,-0.01,0.42,-0.1500,-0.1500,-0.1500,-3.89,3.26,-0.07,-0.01,3.67,3.81,3.68,3.81,-11.69,-0.04,224
27060,2,93.09,-8.04,93.35,0.20,1.02,-0.1500,-0.1500,-0.1500,-3.89,3.26,-0.02,0.05,3.67,3.81,3.68,3.81,-11.69,0.02,224
27081,2,92.90,-8.61,93.35,0.45,1.59,-0.1500,-0.1500,-0.1500,-3.89,3.26,0.07,0.04,3.67,3.81,3.68,3.81,-11.69,0.06,224
27100,2,92.86,-6.54,93.35,0.49,1.55,-0.1500,-0.1500,-0.1500,-3.88,3.26,0.30,0.31,3.67,3.81,3.68,3.81,-11.69,0.31,224
27122,2,92.89,-3.86,93.35,0.46,1.23,-0.1500,-0.1500,-0.1500,-3.87,3.28,0.65,0.78,3.67,3.81,3.68,3.81,-11.67,0.71,224
27140,2,93.04,-0.35,93.35,0.36,0.83,-0.1500,-0.1500,-0.1500,-3.84,3.30,0.77,0.78,3.67,3.81,3.68,3.81,-11.65,0.78,240
27161,2,93.20,2.60,93.35,0.15,0.10,-0.1500,-0.1500,-0.1500,-3.81,3.33,1.08,0.90,3.67,3.81,3.68,3.81,-11.62,0.99,240
27179,2,93.33,4.01,93.35,0.02,-0.28,-0.1500,-0.1500,-0.1500,-3.78,3.36,0.90,1.07,3.67,3.81,3.68,3.81,-11.59,0.98,224
27201,2,93.26,1.63,93.35,0.09,0.06,-0.1500,-0.1500,-0.1500,-3.76,3.38,0.28,0.42,3.67,3.81,3.68,3.81,-11.57,0.35,240
27220,2,93.20,0.57,93.35,0.13,0.21,-0.1500,-0.1500,-0.1500,-3.76,3.38,0.02,-0.08,3.67,3.81,3.68,3.81,-11.57,-0.03,240
27241,2,93.16,0.16,93.35,0.19,0.37,-0.1500,-0.1500,-0.1500,-3.76,3.38,0.15,0.02,3.67,3.81,3.68,3.81,-11.57,0.08,240
27260,2,93.21,1.11,93.35,0.16,0.26,-0.1500,-0.1500,-0.1500,-3.76,3.38,0.05,0.03,3.67,3.81,3.68,3.81,-11.57,0.04,240
27281,2,93.32,2.72,93.35,0.03,-0.16,-0.1500,-0.1500,-0.1500,-3.75,3.39,0.23,0.27,3.67,3.81,3.68,3.81,-11.56,0.25,240
27300,2,93.43,3.89,93.35,-0.06,-0.41,-0.1500,-0.1500,-0.1500,-3.75,3.39,0.23,0.33,3.67,3.81,3.68,3.81,-11.55,0.28,240
27321,2,93.48,3.94,93.35,-0.13,-0.58,-0.1500,-0.1500,-0.1500,-3.74,3.40,0.15,0.12,3.67,3.81,3.68,3.81,-11.55,0.14,240
27340,2,93.54,3.94,93.35,-0.18,-0.68,-0.1500,-0.1500,-0.1500,-3.74,3.40,-0.10,-0.07,3.67,3.81,3.68,3.81,-11.55,-0.08,240
27361,2,93.53,3.03,93.35,-0.18,-0.61,-0.1500,-0.1500,-0.1500,-3.75,3.40,-0.13,-0.21,3.67,3.81,3.68,3.81,-11.55,-0.17,240
27380,2,93.50,2.06,93.35,-0.15,-0.49,-0.1500,-0.1500,-0.1500,-3.76,3.39,-0.46,-0.44,3.67,3.81,3.68,3.81,-11.56,-0.45,240
27401,2,93.64,3.78,93.35,-0.29,-0.87,-0.1500,-0.1500,-0.1500,-3.77,3.37,-0.33,-0.64,3.67,3.81,3.68,3.81,-11.58,-0.49,240
27421,2,93.78,5.27,93.35,-0.43,-1.28,-0.1500,-0.1500,-0.1500,-3.78,3.36,-0.30,-0.08,3.67,3.81,3.68,3.81,-11.59,-0.19,224
27440,2,93.86,5.24,93.35,-0.50,-1.44,-0.1500,-0.1500,-0.1500,-3.79,3.36,-0.42,-0.25,3.67,3.81,3.68,3.81,-11.59,-0.34,224
27461,2,93.92,4.68,93.35,-0.57,-1.51,-0.1500,-0.1500,-0.1500,-3.81,3.34,-0.76,-0.55,3.67,3.81,3.68,3.81,-11.61,-0.66,224
27481,2,93.94,3.25,93.35,-0.59,-1.43,-0.1500,-0.1500,-0.1500,-3.83,3.32,-0.66,-0.76,3.67,3.81,3.68,3.81,-11.63,-0.71,224
27500,2,93.86,0.16,93.35,-0.53,-1.13,-0.1500,-0.1500,-0.1500,-3.85,3.29,-0.74,-1.11,3.67,3.81,3.68,3.81,-11.65,-0.93,224
27522,2,93.76,-2.62,93.35,-0.41,-0.61,-0.1500,-0.1500,-0.1500,-3.87,3.26,-1.01,-1.00,3.67,3.81,3.68,3.81,-11.68,-1.00,240
27540,2,93.69,-4.30,93.35,-0.36,-0.40,-0.1500,-0.1500,-0.1500,-3.90,3.23,-0.96,-0.74,3.67,3.81,3.68,3.81,-11.71,-0.85,224
27561,2,93.44,-7.44,93.35,-0.09,0.42,-0.1500,-0.1500,-0.1500,-3.93,3.21,-0.88,-0.66,3.67,3.81,3.68,3.81,-11.74,-0.77,224
27579,2,93.21,-9.70,93.35,0.14,1.06,-0.1500,-0.1500,-0.1500,-3.95,3.20,-0.41,-0.31,3.67,3.81,3.68,3.81,-11.75,-0.36,224
27601,2,92.86,-11.63,93.35,0.49,1.91,-0.1500,-0.1500,-0.1500,-3.96,3.19,-0.33,-0.29,3.67,3.81,3.68,3.81,-11.76,-0.31,224
27621,2,92.80,-9.30,93.35,0.55,1.84,-0.1500,-0.1500,-0.1500,-3.96,3.19,0.02,0.13,3.67,3.81,3.68,3.81,-11.77,0.08,224
27641,2,92.81,-6.58,93.35,0.54,1.61,-0.1500,-0.1500,-0.1500,-3.95,3.20,0.77,0.62,3.67,3.81,3.68,3.81,-11.75,0.70,224
27660,2,92.90,-3.07,93.35,0.48,1.29,-0.1500,-0.1500,-0.1500,-3.92,3.22,0.87,0.90,3.67,3.81,3.68,3.81,-11.73,0.88,224
27681,2,93.08,0.67,93.35,0.27,0.48,-0.1500,-0.1500,-0.1500,-3.89,3.25,1.21,0.91,3.67,3.81,3.68,3.81,-11.70,1.06,240
27700,2,93.18,2.20,93.35,0.17,0.16,-0.1500,-0.1500,-0.1500,-3.86,3.29,1.15,1.33,3.67,3.81,3.68,3.81,-11.66,1.24,240
27722,2,93.11,0.85,93.35,0.24,0.42,-0.1500,-0.1500,-0.1500,-3.83,3.32,0.85,1.02,3.67,3.81,3.68,3.81,-11.63,0.93,240
27740,2,92.88,-2.17,93.35,0.42,0.97,-0.1500,-0.1500,-0.1500,-3.81,3.33,0.29,0.15,3.67,3.81,3.68,3.81,-11.61,0.22,240
27761,2,92.83,-1.95,93.35,0.52,1.20,-0.1500,-0.1500,-0.1500,-3.81,3.34,0.07,0.16,3.67,3.81,3.68,3.81,-11.61,0.12,224
27780,2,92.99,1.12,93.35,0.41,0.80,-0.1500,-0.1500,-0.1500,-3.80,3.35,0.30,0.50,3.67,3.81,3.68,3.81,-11.60,0.40,240
27801,2,93.13,3.20,93.35,0.22,0.18,-0.1500,-0.1500,-0.1500,-3.78,3.37,0.70,0.70,3.67,3.81,3.68,3.81,-11.58,0.70,240
27820,2,93.28,4.82,93.35,0.11,-0.13,-0.1500,-0.1500,-0.1500,-3.76,3.38,0.71,0.52,3.67,3.81,3.68,3.81,-11.57,0.61,224
27841,2,93.26,3.53,93.35,0.09,-0.11,-0.1500,-0.1500,-0.1500,-3.74,3.40,0.77,0.57,3.67,3.81,3.68,3.81,-11.55,0.67,240
27860,2,93.19,1.92,93.35,0.15,0.14,-0.1500,-0.1500,-0.1500,-3.73,3.41,0.02,0.10,3.67,3.81,3.68,3.81,-11.54,0.06,240
27881,2,93.24,2.41,93.35,0.11,0.03,-0.1500,-0.1500,-0.1500,-3.73,3.41,-0.10,0.00,3.67,3.81,3.68,3.81,-11.54,-0.05,240
27900,2,93.32,3.22,93.35,0.05,-0.13,-0.1500,-0.1500,-0.1500,-3.73,3.41,-0.03,0.06,3.67,3.81,3.68,3.81,-11.54,0.01,240
27921,2,93.45,4.43,93.35,-0.10,-0.55,-0.1500,-0.1500,-0.1500,-3.73,3.41,0.01,0.06,3.67,3.81,3.68,3.81,-11.54,0.04,224
27942,2,93.58,5.45,93.35,-0.23,-0.90,-0.1500,-0.1500,-0.1500,-3.73,3.41,0.00,0.04,3.67,3.81,3.68,3.81,-11.54,0.02,224
27959,2,93.67,5.90,93.35,-0.32,-1.12,-0.1500,-0.1500,-0.1500,-3.73,3.41,-0.09,-0.10,3.67,3.81,3.68,3.81,-11.54,-0.09,224
27981,2,93.76,5.56,93.35,-0.41,-1.27,-0.1500,-0.1500,-0.1500,-3.73,3.41,-0.22,-0.26,3.67,3.81,3.68,3.81,-11.54,-0.24,224
28001,2,93.77,4.36,93.35,-0.42,-1.18,-0.1500,-0.1500,-0.1500,-3.75,3.40,-0.59,-0.37,3.67,3.81,3.68,3.81,-11.55,-0.48,224
28020,2,93.76,3.30,93.35,-0.41,-1.09,-0.1500,-0.1500,-0.1500,-3.77,3.38,-0.80,-0.79,3.67,3.81,3.68,3.81,-11.57,-0.80,224
28042,2,93.80,3.32,93.35,-0.45,-1.16,-0.1500,-0.1500,-0.1500,-3.79,3.35,-0.82,-0.76,3.67,3.81,3.68,3.81,-11.60,-0.79,224
28060,2,93.99,5.33,93.35,-0.59,-1.56,-0.1500,-0.1500,-0.1500,-3.82,3.33,-0.58,-0.90,3.67,3.81,3.68,3.81,-11.62,-0.74,224
28080,2,94.13,6.13,93.35,-0.75,-1.99,-0.1500,-0.1500,-0.1500,-3.83,3.31,-0.64,-0.59,3.67,3.81,3.68,3.81,-11.64,-0.61,224
28101,2,94.30,6.67,93.35,-0.95,-2.44,-0.1500,-0.1500,-0.1500,-3.86,3.29,-0.70,-0.86,3.67,3.81,3.68,3.81,-11.66,-0.78,224
28120,2,94.46,6.46,93.35,-1.07,-2.67,-0.1500,-0.1500,-0.1500,-3.88,3.26,-0.97,-0.92,3.67,3.81,3.68,3.81,-11.69,-0.94,224
28142,2,94.49,4.42,93.35,-1.14,-2.64,-0.1500,-0.1500,-0.1500,-3.91,3.22,-1.32,-1.33,3.67,3.81,3.68,3.81,-11.72,-1.32,224
28160,2,94.49,2.48,93.35,-1.14,-2.52,-0.1500,-0.1500,-0.1500,-3.96,3.18,-1.67,-1.61,3.67,3.81,3.68,3.81,-11.77,-1.64,224
28181,2,94.50,1.34,93.35,-1.15,-2.40,-0.1500,-0.1500,-0.1500,-4.01,3.13,-1.88,-1.78,3.67,3.81,3.68,3.81,-11.82,-1.83,224
28201,2,94.43,-0.46,93.35,-1.08,-2.13,-0.1500,-0.1500,-0.1500,-4.07,3.08,-1.67,-1.74,3.67,3.81,3.68,3.81,-11.87,-1.71,224
28219,2,94.21,-3.86,93.35,-0.86,-1.41,-0.1500,-0.1500,-0.1500,-4.11,3.03,-1.35,-1.59,3.67,3.81,3.68,3.81,-11.92,-1.47,224
28242,2,93.96,-6.23,93.35,-0.61,-0.73,-0.1500,-0.1500,-0.1500,-4.16,2.97,-1.60,-1.67,3.67,3.81,3.68,3.81,-11.97,-1.64,224
28260,2,93.98,-4.59,93.35,-0.61,-0.80,-0.1500,-0.1500,-0.1500,-4.21,2.93,-1.63,-1.22,3.67,3.81,3.68,3.81,-12.02,-1.42,224
28281,2,93.86,-5.22,93.35,-0.51,-0.60,-0.1500,-0.1500,-0.1500,-4.25,2.90,-1.06,-0.63,3.67,3.81,3.68,3.81,-12.05,-0.85,224
28300,2,93.65,-7.43,93.35,-0.35,-0.13,-0.1500,-0.1500,-0.1500,-4.27,2.88,-0.33,-0.80,3.67,3.81,3.68,3.81,-12.07,-0.57,224
28321,2,93.43,-8.82,93.35,-0.08,0.54,-0.1500,-0.1500,-0.1500,-4.28,2.86,-0.67,-0.72,3.67,3.81,3.68,3.81,-12.09,-0.70,224
28340,2,93.33,-8.32,93.35,0.00,0.69,-0.1500,-0.1500,-0.1500,-4.30,2.84,-0.41,-0.48,3.67,3.81,3.68,3.81,-12.11,-0.45,224
28361,2,93.24,-7.66,93.35,0.11,0.84,-0.1500,-0.1500,-0.1500,-4.31,2.84,-0.19,0.01,3.67,3.81,3.68,3.81,-12.11,-0.09,224
28380,2,93.22,-6.11,93.35,0.13,0.78,-0.1500,-0.1500,-0.1500,-4.31,2.84,0.19,0.09,3.67,3.81,3.68,3.81,-12.11,0.14,224
28401,2,93.17,-5.39,93.35,0.18,0.80,-0.1500,-0.1500,-0.1500,-4.30,2.85,0.44,0.28,3.67,3.81,3.68,3.81,-12.10,0.36,224
28420,2,93.14,-4.72,93.35,0.21,0.80,-0.1500,-0.1500,-0.1500,-4.28,2.86,0.31,0.51,3.67,3.81,3.68,3.81,-12.09,0.41,224
28442,2,93.01,-4.75,93.35,0.34,1.07,-0.1500,-0.1500,-0.1500,-4.27,2.88,0.38,0.70,3.67,3.81,3.68,3.81,-12.08,0.54,224
28459,2,92.97,-4.05,93.35,0.38,1.08,-0.1500,-0.1500,-0.1500,-4.26,2.89,0.42,0.23,3.67,3.81,3.68,3.81,-12.06,0.32,224
28481,2,93.02,-1.46,93.35,0.33,0.77,-0.1500,-0.1500,-0.1500,-4.25,2.90,0.42,0.49,3.67,3.81,3.68,3.81,-12.05,0.46,240
28500,2,93.17,1.23,93.35,0.21,0.37,-0.1500,-0.1500,-0.1500,-4.23,2.92,0.86,0.66,3.67,3.81,3.68,3.81,-12.03,0.76,240
28521,2,93.32,3.30,93.35,0.03,-0.20,-0.1500,-0.1500,-0.1500,-4.20,2.94,0.62,0.79,3.67,3.81,3.68,3.81,-12.01,0.71,240
28541,2,93.22,1.38,93.35,0.13,0.16,-0.1500,-0.1500,-0.1500,-4.18,2.96,0.53,0.56,3.67,3.81,3.68,3.81,-11.99,0.54,240
28561,2,93.12,0.10,93.35,0.23,0.45,-0.1500,-0.1500,-0.1500,-4.18,2.97,0.04,0.02,3.67,3.81,3.68,3.81,-11.98,0.03,240
28580,2,93.13,0.59,93.35,0.22,0.42,-0.1500,-0.1500,-0.1500,-4.18,2.97,0.07,0.07,3.67,3.81,3.68,3.81,-11.98,0.07,240
28600,2,93.23,2.10,93.35,0.15,0.17,-0.1500,-0.1500,-0.1500,-4.17,2.97,0.11,0.26,3.67,3.81,3.68,3.81,-11.98,0.18,240
28621,2,93.36,3.64,93.35,-0.01,-0.31,-0.1500,-0.1500,-0.1500,-4.17,2.98,0.27,0.35,3.67,3.81,3.68,3.81,-11.97,0.31,240
28640,2,93.47,4.40,93.35,-0.10,-0.54,-0.1500,-0.1500,-0.1500,-4.16,2.99,0.35,0.26,3.67,3.81,3.68,3.81,-11.96,0.30,224
28661,2,93.48,3.56,93.35,-0.13,-0.54,-0.1500,-0.1500,-0.1500,-4.15,3.00,0.16,-0.00,3.67,3.81,3.68,3.81,-11.96,0.08,240
28681,2,93.46,2.44,93.35,-0.11,-0.41,-0.1500,-0.1500,-0.1500,-4.15,2.99,-0.10,-0.13,3.67,3.81,3.68,3.81,-11.96,-0.12,240
28700,2,93.39,0.97,93.35,-0.06,-0.22,-0.1500,-0.1500,-0.1500,-4.16,2.98,-0.38,-0.33,3.67,3.81,3.68,3.81,-11.96,-0.36,240
28720,2,93.43,1.47,93.35,-0.06,-0.22,-0.1500,-0.1500,-0.1500,-4.17,2.97,-0.45,-0.37,3.67,3.81,3.68,3.81,-11.98,-0.41,240
28742,2,93.57,3.10,93.35,-0.22,-0.69,-0.1500,-0.1500,-0.1500,-4.18,2.96,-0.12,-0.17,3.67,3.81,3.68,3.81,-11.99,-0.15,240
28760,2,93.68,3.81,93.35,-0.30,-0.91,-0.1500,-0.1500,-0.1500,-4.18,2.96,-0.14,-0.07,3.67,3.81,3.68,3.81,-11.99,-0.10,240
28781,2,93.69,2.77,93.35,-0.34,-0.89,-0.1500,-0.1500,-0.1500,-4.19,2.96,-0.38,-0.17,3.67,3.81,3.68,3.81,-11.99,-0.27,240
28801,2,93.64,1.20,93.35,-0.29,-0.67,-0.1500,-0.1500,-0.1500,-4.20,2.95,-0.56,-0.36,3.67,3.81,3.68,3.81,-12.00,-0.46,240
28820,2,93.59,0.00,93.35,-0.26,-0.53,-0.1500,-0.1500,-0.1500,-4.22,2.93,-0.36,-0.71,3.67,3.81,3.68,3.81,-12.02,-0.53,240
28842,2,93.55,-0.65,93.35,-0.20,-0.35,-0.1500,-0.1500,-0.1500,-4.23,2.91,-0.38,-0.52,3.67,3.81,3.68,3.81,-12.04,-0.45,240
28859,2,93.49,-1.40,93.35,-0.14,-0.17,-0.1500,-0.1500,-0.1500,-4.24,2.90,-0.40,-0.53,3.67,3.81,3.68,3.81,-12.05,-0.47,240
28881,2,93.56,-0.18,93.35,-0.21,-0.41,-0.1500,-0.1500,-0.1500,-4.26,2.88,-0.42,-0.42,3.67,3.81,3.68,3.81,-12.07,-0.42,240
28900,2,93.62,0.51,93.35,-0.26,-0.55,-0.1500,-0.1500,-0.1500,-4.26,2.88,-0.14,-0.02,3.67,3.81,3.68,3.81,-12.07,-0.08,240
28921,2,93.60,-0.22,93.35,-0.25,-0.49,-0.1500,-0.1500,-0.1500,-4.27,2.87,-0.23,-0.18,3.67,3.81,3.68,3.81,-12.08,-0.20,240
28941,2,93.52,-1.58,93.35,-0.17,-0.22,-0.1500,-0.1500,-0.1500,-4.28,2.87,-0.28,-0.30,3.67,3.81,3.68,3.81,-12.08,-0.29,240
28961,2,93.43,-2.78,93.35,-0.08,0.07,-0.1500,-0.1500,-0.1500,-4.29,2.86,-0.33,-0.36,3.67,3.81,3.68,3.81,-12.09,-0.34,240
28979,2,93.37,-3.33,93.35,-0.02,0.23,-0.1500,-0.1500,-0.1500,-4.30,2.85,-0.19,-0.35,3.67,3.81,3.68,3.81,-12.10,-0.27,240
29001,2,93.27,-3.87,93.35,0.08,0.46,-0.1500,-0.1500,-0.1500,-4.30,2.84,-0.11,-0.05,3.67,3.81,3.68,3.81,-12.11,-0.08,240
29020,2,93.18,-4.43,93.35,0.15,0.64,-0.1500,-0.1500,-0.1500,-4.30,2.84,-0.15,-0.02,3.67,3.81,3.68,3.81,-12.11,-0.08,224
29042,2,93.11,-4.40,93.35,0.24,0.83,-0.1500,-0.1500,-0.1500,-4.31,2.84,-0.00,0.01,3.67,3.81,3.68,3.81,-12.11,0.01,224
29060,2,93.10,-3.33,93.35,0.25,0.79,-0.1500,-0.1500,-0.1500,-4.30,2.84,0.30,0.27,3.67,3.81,3.68,3.81,-12.11,0.29,240
29081,2,93.12,-1.91,93.35,0.23,0.62,-0.1500,-0.1500,-0.1500,-4.29,2.85,0.28,0.44,3.67,3.81,3.68,3.81,-12.10,0.36,240
29099,2,93.18,-0.52,93.35,0.17,0.39,-0.1500,-0.1500,-0.1500,-4.28,2.87,0.42,0.58,3.67,3.81,3.68,3.81,-12.08,0.50,240
29121,2,93.22,0.55,93.35,0.13,0.22,-0.1500,-0.1500,-0.1500,-4.27,2.89,0.50,0.31,3.67,3.81,3.68,3.81,-12.07,0.41,240
29141,2,93.23,1.02,93.35,0.12,0.15,-0.1500,-0.1500,-0.1500,-4.25,2.89,0.48,0.21,3.67,3.81,3.68,3.81,-12.06,0.34,240
29161,2,93.29,1.81,93.35,0.06,-0.02,-0.1500,-0.1500,-0.1500,-4.24,2.90,0.32,0.39,3.67,3.81,3.68,3.81,-12.05,0.36,240
29180,2,93.29,1.62,93.35,0.05,-0.03,-0.1500,-0.1500,-0.1500,-4.23,2.91,0.20,0.44,3.67,3.81,3.68,3.81,-12.04,0.32,240
29201,2,93.30,1.52,93.35,0.05,-0.02,-0.1500,-0.1500,-0.1500,-4.23,2.92,0.14,0.04,3.67,3.81,3.68,3.81,-12.03,0.09,240
29220,2,93.35,2.11,93.35,0.01,-0.14,-0.1500,-0.1500,-0.1500,-4.23,2.92,0.08,0.01,3.67,3.81,3.68,3.81,-12.03,0.05,240
29241,2,93.40,2.45,93.35,-0.05,-0.29,-0.1500,-0.1500,-0.1500,-4.22,2.92,0.12,0.02,3.67,3.81,3.68,3.81,-12.03,0.07,240
29260,2,93.45,2.77,93.35,-0.09,-0.40,-0.1500,-0.1500,-0.1500,-4.22,2.92,-0.07,-0.05,3.67,3.81,3.68,3.81,-12.03,-0.06,240
29281,2,93.49,2.71,93.35,-0.14,-0.50,-0.1500,-0.1500,-0.1500,-4.22,2.92,-0.09,0.00,3.67,3.81,3.68,3.81,-12.03,-0.04,240
29300,2,93.51,2.17,93.35,-0.16,-0.50,-0.1500,-0.1500,-0.1500,-4.23,2.92,-0.17,-0.13,3.67,3.81,3.68,3.81,-12.03,-0.15,240
29321,2,93.48,1.01,93.35,-0.13,-0.35,-0.1500,-0.1500,-0.1500,-4.24,2.91,-0.24,-0.27,3.67,3.81,3.68,3.81,-12.04,-0.26,240
29341,2,93.43,-0.23,93.35,-0.08,-0.14,-0.1500,-0.1500,-0.1500,-4.25,2.90,-0.34,-0.44,3.67,3.81,3.68,3.81,-12.05,-0.39,240
29360,2,93.43,-0.34,93.35,-0.07,-0.10,-0.1500,-0.1500,-0.1500,-4.25,2.89,-0.16,-0.44,3.67,3.81,3.68,3.81,-12.06,-0.30,240
29381,2,93.47,-0.04,93.35,-0.12,-0.24,-0.1500,-0.1500,-0.1500,-4.26,2.88,-0.13,-0.06,3.67,3.81,3.68,3.81,-12.07,-0.09,240
29401,2,93.47,-0.36,93.35,-0.12,-0.20,-0.1500,-0.1500,-0.1500,-4.26,2.88,-0.17,0.03,3.67,3.81,3.68,3.81,-12.07,-0.07,240
29420,2,93.41,-1.32,93.35,-0.07,-0.06,-0.1500,-0.1500,-0.1500,-4.27,2.88,-0.25,-0.12,3.67,3.81,3.68,3.81,-12.07,-0.19,240
29442,2,93.35,-2.09,93.35,0.00,0.18,-0.1500,-0.1500,-0.1500,-4.28,2.87,-0.13,-0.19,3.67,3.81,3.68,3.81,-12.08,-0.16,240
29460,2,93.29,-2.41,93.35,0.05,0.28,-0.1500,-0.1500,-0.1500,-4.28,2.87,-0.06,-0.15,3.67,3.81,3.68,3.81,-12.08,-0.10,240
29481,2,93.25,-2.35,93.35,0.10,0.38,-0.1500,-0.1500,-0.1500,-4.28,2.86,-0.03,-0.05,3.67,3.81,3.68,3.81,-12.09,-0.04,240
29499,2,93.24,-2.03,93.35,0.11,0.39,-0.1500,-0.1500,-0.1500,-4.28,2.86,-0.00,0.06,3.67,3.81,3.68,3.81,-12.09,0.03,240
29521,2,93.26,-0.84,93.35,0.09,0.24,-0.1500,-0.1500,-0.1500,-4.28,2.87,0.11,0.12,3.67,3.81,3.68,3.81,-12.08,0.12,240
29541,2,93.29,0.07,93.35,0.06,0.11,-0.1500,-0.1500,-0.1500,-4.27,2.87,0.22,0.25,3.67,3.81,3.68,3.81,-12.08,0.23,240
29561,2,93.34,0.98,93.35,0.01,-0.05,-0.1500,-0.1500,-0.1500,-4.27,2.88,0.18,0.08,3.67,3.81,3.68,3.81,-12.07,0.13,240
29580,2,93.40,1.90,93.35,-0.03,-0.21,-0.1500,-0.1500,-0.1500,-4.26,2.88,0.22,0.09,3.67,3.81,3.68,3.81,-12.07,0.15,240
29602,2,93.46,2.56,93.35,-0.11,-0.43,-0.1500,-0.1500,-0.1500,-4.25,2.89,0.06,0.08,3.67,3.81,3.68,3.81,-12.06,0.07,240
29619,2,93.52,3.00,93.35,-0.17,-0.57,-0.1500,-0.1500,-0.1500,-4.25,2.89,0.00,0.06,3.67,3.81,3.68,3.81,-12.06,0.03,240
29642,2,93.59,3.29,93.35,-0.24,-0.74,-0.1500,-0.1500,-0.1500,-4.25,2.89,-0.05,-0.13,3.67,3.81,3.68,3.81,-12.06,-0.09,240
29660,2,93.63,3.09,93.35,-0.27,-0.79,-0.1500,-0.1500,-0.1500,-4.26,2.88,-0.11,-0.26,3.67,3.81,3.68,3.81,-12.07,-0.18,240
29681,2,93.64,2.25,93.35,-0.29,-0.75,-0.1500,-0.1500,-0.1500,-4.27,2.88,-0.34,-0.23,3.67,3.81,3.68,3.81,-12.07,-0.29,240
29700,2,93.61,0.92,93.35,-0.27,-0.64,-0.1500,-0.1500,-0.1500,-4.28,2.87,-0.46,-0.41,3.67,3.81,3.68,3.81,-12.08,-0.44,240
29721,2,93.63,0.65,93.35,-0.28,-0.62,-0.1500,-0.1500,-0.1500,-4.29,2.85,-0.56,-0.58,3.67,3.81,3.68,3.81,-12.10,-0.57,240
29740,2,93.67,0.60,93.35,-0.33,-0.71,-0.1500,-0.1500,-0.1500,-4.31,2.83,-0.49,-0.40,3.67,3.81,3.68,3.81,-12.11,-0.44,240
