# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak_fast=0.1500
# origin_leak_slow=0.0200
# base_sp_fwd=89.50
# base_sp_tip=84.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
7239,1,81.69,2.50,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.42,5.36,0.00,0.00,0.00,0.00,0
7258,1,81.74,2.41,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.43,5.36,0.00,0.00,0.00,0.00,0
7279,1,81.79,2.36,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.43,5.36,0.00,0.00,0.00,0.00,0
7297,1,81.84,2.35,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.43,5.36,0.00,0.00,0.00,0.00,0
7319,1,81.89,2.35,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.43,5.36,0.00,0.00,0.00,0.00,0
7338,1,81.93,2.35,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,0.04,6.43,5.36,0.00,0.00,0.00,0.00,0
7359,1,81.98,2.41,0.00,0.00,0.00,0.00,-29.72,-27.01,0.04,-0.02,6.43,5.36,0.00,0.00,0.00,0.00,0
7378,1,82.04,2.56,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.43,5.36,0.00,0.00,0.00,0.00,0
7399,1,82.11,2.70,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.43,5.36,0.00,0.00,0.00,0.00,0
7418,1,82.17,2.76,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.43,5.37,0.00,0.00,0.00,0.00,0
7438,1,82.23,2.72,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.43,5.37,0.00,0.00,0.00,0.00,0
7459,1,82.28,2.57,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.44,5.37,0.00,0.00,0.00,0.00,0
7479,1,82.33,2.44,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.44,5.37,0.00,0.00,0.00,0.00,0
7498,1,82.37,2.26,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.44,5.37,0.00,0.00,0.00,0.00,0
7519,1,82.41,2.10,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7538,1,82.44,1.93,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7558,1,82.47,1.82,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7579,1,82.50,1.77,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7598,1,82.54,1.85,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7619,1,82.59,1.98,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7638,1,82.63,2.13,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7659,1,82.69,2.34,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.06,6.44,5.37,0.00,0.00,0.00,0.00,0
7679,1,82.75,2.48,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.02,6.44,5.37,0.00,0.00,0.00,0.00,0
7697,1,82.81,2.59,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.37,0.00,0.00,0.00,0.00,0
7718,1,82.87,2.61,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7739,1,82.92,2.57,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7759,1,82.97,2.47,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7778,1,83.02,2.34,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7799,1,83.05,2.13,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7817,1,83.09,2.02,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.02,6.44,5.38,0.00,0.00,0.00,0.00,0
7839,1,83.13,1.97,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.04,6.44,5.38,0.00,0.00,0.00,0.00,0
7858,1,83.17,1.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.44,5.38,0.00,0.00,0.00,0.00,0
7879,1,83.21,1.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.44,5.38,0.00,0.00,0.00,0.00,0
7898,1,83.25,1.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.45,5.38,0.00,0.00,0.00,0.00,0
7919,1,83.30,1.95,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.45,5.38,0.00,0.00,0.00,0.00,0
7938,1,83.34,1.99,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.45,5.38,0.00,0.00,0.00,0.00,0
7959,1,83.39,1.99,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.45,5.38,0.00,0.00,0.00,0.00,0
7978,1,83.43,1.95,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.04,6.45,5.38,0.00,0.00,0.00,0.00,0
7999,1,83.46,1.87,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.01,-0.01,6.45,5.38,0.00,0.00,0.00,0.00,0
8018,1,83.50,1.86,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8039,1,83.54,1.87,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8058,1,83.58,1.89,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8078,1,83.62,1.91,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8099,1,83.66,1.95,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8119,1,83.71,1.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8138,1,83.75,1.96,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,-0.01,6.45,5.39,0.00,0.00,0.00,0.00,0
8159,1,83.79,1.90,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.03,0.02,6.45,5.39,0.00,0.00,0.00,0.00,0
8178,1,83.83,1.79,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8198,1,83.86,1.71,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8219,1,83.89,1.60,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8239,1,83.91,1.55,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8258,1,83.94,1.57,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8279,1,83.98,1.62,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8298,1,84.02,1.72,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,0.02,6.46,5.39,0.00,0.00,0.00,0.00,0
8319,1,84.06,1.78,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.05,6.46,5.39,0.00,0.00,0.00,0.00,0
8337,1,84.10,1.80,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.39,0.00,0.00,0.00,0.00,0
8359,1,84.14,1.78,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.39,0.00,0.00,0.00,0.00,0
8378,1,84.17,1.73,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.39,0.00,0.00,0.00,0.00,0
8399,1,84.21,1.68,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.39,0.00,0.00,0.00,0.00,0
8418,1,84.24,1.60,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.40,0.00,0.00,0.00,0.00,0
8439,1,84.27,1.62,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.40,0.00,0.00,0.00,0.00,0
8457,1,84.30,1.61,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,-0.05,6.47,5.40,0.00,0.00,0.00,0.00,0
8479,1,84.34,1.67,0.00,0.00,0.00,0.00,-29.72,-27.01,-0.02,0.04,6.47,5.40,0.00,0.00,0.00,0.00,0
8498,1,84.39,1.85,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.47,5.40,0.00,0.00,0.00,0.00,0
8519,1,84.44,2.06,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.47,5.40,0.00,0.00,0.00,0.00,0
8538,1,84.50,2.29,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.48,5.40,0.00,0.00,0.00,0.00,0
8559,1,84.56,2.51,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.48,5.40,0.00,0.00,0.00,0.00,0
8577,1,84.62,2.77,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.48,5.40,0.00,0.00,0.00,0.00,0
8599,1,84.69,2.99,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.48,5.40,0.00,0.00,0.00,0.00,0
8618,1,84.77,3.19,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,0.04,6.48,5.40,0.00,0.00,0.00,0.00,0
8639,1,84.84,3.33,0.00,0.00,0.00,0.00,-29.72,-27.01,0.03,-0.00,6.48,5.40,0.00,0.00,0.00,0.00,0
8658,1,84.92,3.43,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.00,6.48,5.40,0.00,0.00,0.00,0.00,0
8679,1,85.00,3.52,0.00,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.00,6.48,5.41,0.00,0.00,0.00,0.00,0
8698,2,85.07,3.55,85.07,0.00,0.00,0.00,-29.72,-27.01,0.02,-0.00,6.48,5.41,0.00,0.00,0.00,0.00,0
8718,2,85.15,3.56,85.07,-0.07,-0.43,0.00,-29.72,-27.01,-0.00,-0.00,6.48,5.41,0.00,-0.00,0.00,0.00,16
8739,2,85.21,3.38,85.07,-0.14,-0.54,-0.00,-29.72,-27.01,-0.05,-0.00,6.48,5.41,-0.00,-0.03,0.00,0.00,16
8759,2,85.21,2.43,85.07,-0.14,-0.47,-0.00,-29.72,-27.01,-0.08,-0.12,6.48,5.41,-0.00,-0.10,0.00,0.00,16
8778,2,85.17,1.32,85.07,-0.10,-0.30,-0.01,-29.73,-27.01,-0.31,-0.27,6.48,5.41,-0.01,-0.29,0.00,0.00,16
8799,2,85.15,0.97,85.07,-0.08,-0.24,-0.02,-29.74,-27.02,-0.26,-0.29,6.48,5.41,-0.02,-0.28,0.00,0.00,16
8818,2,85.19,1.48,85.07,-0.12,-0.36,-0.03,-29.75,-27.03,-0.30,-0.30,6.48,5.41,-0.03,-0.30,0.00,0.00,16
8839,2,85.29,2.43,85.07,-0.22,-0.63,-0.03,-29.75,-27.04,-0.10,-0.18,6.48,5.41,-0.03,-0.14,0.00,0.00,16
8858,2,85.36,2.47,85.07,-0.29,-0.78,-0.04,-29.75,-27.04,-0.12,-0.22,6.48,5.41,-0.04,-0.17,0.00,0.00,16
8879,2,85.34,1.26,85.06,-0.28,-0.65,-0.04,-29.76,-27.05,-0.26,-0.36,6.48,5.41,-0.04,-0.31,0.00,0.00,16
8898,2,85.23,-0.63,85.06,-0.17,-0.28,-0.06,-29.77,-27.06,-0.51,-0.62,6.48,5.41,-0.06,-0.57,0.00,0.00,16
8919,2,85.22,-0.33,85.06,-0.16,-0.29,-0.07,-29.79,-27.08,-0.59,-0.44,6.48,5.41,-0.07,-0.52,0.00,0.00,16
8939,2,85.31,0.91,85.06,-0.24,-0.56,-0.08,-29.80,-27.09,-0.23,-0.12,6.48,5.41,-0.08,-0.17,0.00,0.00,16
8959,2,85.36,1.19,85.06,-0.29,-0.68,-0.09,-29.81,-27.09,-0.22,-0.21,6.48,5.41,-0.09,-0.22,0.00,0.00,16
8977,2,85.37,0.68,85.06,-0.30,-0.66,-0.10,-29.82,-27.10,-0.29,-0.31,6.48,5.41,-0.10,-0.30,0.00,0.00,16
8999,2,85.35,0.14,85.06,-0.29,-0.59,-0.11,-29.83,-27.11,-0.36,-0.43,6.48,5.41,-0.11,-0.39,0.00,0.00,16
9018,2,85.36,-0.05,85.06,-0.30,-0.59,-0.12,-29.84,-27.12,-0.27,-0.29,6.48,5.41,-0.12,-0.28,0.00,0.00,16
9040,2,85.21,-2.15,85.06,-0.19,-0.25,-0.13,-29.85,-27.13,-0.36,-0.42,6.48,5.41,-0.13,-0.39,0.00,0.00,16
9057,2,85.11,-2.78,85.06,-0.05,0.13,-0.14,-29.86,-27.15,-0.59,-0.67,6.48,5.41,-0.14,-0.63,0.00,0.00,16
9079,2,85.17,-0.76,85.06,-0.10,-0.15,-0.16,-29.88,-27.17,-0.28,-0.24,6.48,5.41,-0.16,-0.26,0.00,0.00,16
9097,2,85.33,1.53,85.06,-0.26,-0.65,-0.16,-29.88,-27.17,-0.01,-0.02,6.48,5.41,-0.16,-0.01,0.00,0.00,16
9119,2,85.44,2.30,85.06,-0.37,-0.93,-0.16,-29.88,-27.17,-0.10,-0.02,6.48,5.41,-0.16,-0.06,0.00,0.00,48
9139,2,85.43,1.19,85.06,-0.37,-0.83,-0.17,-29.89,-27.17,-0.22,-0.25,6.48,5.41,-0.17,-0.23,0.00,0.00,48
9159,2,85.24,-2.67,85.06,-0.17,-0.13,-0.18,-29.90,-27.18,-0.40,-0.38,6.48,5.41,-0.18,-0.39,0.00,0.00,48
9178,2,85.03,-5.75,85.12,0.03,0.53,-0.19,-29.91,-27.20,-0.80,-0.58,6.42,5.34,-0.19,-0.69,0.00,0.00,32
9199,2,84.92,-6.51,85.18,0.20,0.93,-0.21,-29.93,-27.21,-0.30,-0.04,6.28,5.19,-0.21,-0.17,0.00,0.00,32
9217,2,84.82,-6.59,85.24,0.36,1.25,-0.21,-29.93,-27.22,-0.23,-0.11,6.12,5.04,-0.21,-0.17,0.00,0.00,32
9239,2,84.82,-5.28,85.30,0.42,1.26,-0.21,-29.93,-27.22,0.21,0.27,5.92,4.83,-0.21,0.24,0.00,0.00,32
9258,2,84.80,-4.77,85.36,0.50,1.38,-0.20,-29.91,-27.20,0.64,0.58,5.75,4.67,-0.20,0.61,0.00,0.00,32
9279,2,84.79,-4.10,85.42,0.57,1.47,-0.18,-29.89,-27.18,0.66,0.87,5.53,4.45,-0.18,0.76,0.00,0.00,32
9298,2,84.70,-4.97,85.48,0.72,1.84,-0.15,-29.87,-27.16,0.88,0.90,5.36,4.28,-0.15,0.89,0.00,0.00,32
9319,2,84.57,-5.91,85.54,0.92,2.30,-0.12,-29.84,-27.13,0.83,1.01,5.15,4.07,-0.12,0.92,0.00,0.00,32
9339,2,84.47,-4.17,85.60,1.07,2.48,-0.10,-29.81,-27.10,1.04,0.85,4.97,3.89,-0.10,0.95,0.00,0.00,32
9358,2,84.60,0.56,85.66,1.01,1.97,-0.06,-29.78,-27.07,1.25,1.26,4.76,3.71,-0.06,1.25,0.00,0.00,32
9379,2,84.94,5.43,85.72,0.72,1.00,-0.02,-29.73,-27.03,1.48,1.25,4.57,3.63,-0.02,1.36,0.00,0.00,32
9399,2,85.27,7.60,85.78,0.45,0.30,0.03,-29.69,-26.98,1.28,1.70,4.37,3.59,0.03,1.49,0.00,0.00,32
9418,2,85.37,2.93,85.84,0.41,0.59,0.07,-29.65,-26.93,1.19,1.43,4.17,3.56,0.07,1.31,0.00,0.00,48
9439,2,84.92,-5.75,85.90,0.80,1.92,0.10,-29.62,-26.91,0.94,0.33,4.04,3.55,0.10,0.63,0.00,0.00,32
9458,2,84.49,-11.79,85.96,1.41,3.77,0.11,-29.60,-26.90,0.39,0.43,3.99,3.54,0.11,0.41,0.00,0.00,32
9478,2,83.99,-15.85,86.02,1.97,5.21,0.13,-29.59,-26.88,0.33,0.66,3.96,3.54,0.13,0.50,0.00,0.00,32
9499,2,83.86,-13.24,86.08,2.16,5.38,0.15,-29.57,-26.85,1.21,1.39,3.95,3.54,0.15,1.30,0.00,0.00,32
9519,2,84.12,-5.45,86.14,1.96,4.35,0.21,-29.51,-26.79,2.64,2.52,3.94,3.54,0.21,2.58,0.00,0.00,32
9539,2,84.67,4.22,86.20,1.47,2.60,0.31,-29.41,-26.70,3.47,3.29,3.93,3.54,0.31,3.38,0.00,0.00,32
9559,2,85.14,9.54,86.26,1.06,1.36,0.41,-29.31,-26.60,3.41,3.51,3.93,3.54,0.41,3.46,0.00,0.00,32
9578,2,85.21,7.06,86.32,1.05,1.54,0.51,-29.21,-26.50,2.73,2.99,3.93,3.54,0.51,2.86,0.00,0.00,32
9599,2,84.77,-2.09,86.38,1.56,3.28,0.58,-29.15,-26.43,1.79,1.85,3.93,3.54,0.58,1.82,0.00,0.00,32
9617,2,83.98,-13.51,86.44,2.41,5.89,0.61,-29.11,-26.40,0.74,0.74,3.93,3.54,0.61,0.74,0.00,0.00,32
9639,2,83.48,-17.63,86.50,2.96,7.34,0.63,-29.09,-26.38,0.99,0.75,3.93,3.54,0.63,0.87,0.00,0.00,32
9658,2,83.59,-11.84,86.56,2.91,6.76,0.68,-29.03,-26.33,2.47,2.38,3.93,3.54,0.68,2.43,0.00,0.00,32
9679,2,84.01,-3.45,86.62,2.55,5.38,0.79,-28.93,-26.22,3.96,4.11,3.93,3.54,0.79,4.03,0.00,0.00,32
9698,2,84.42,2.52,86.68,2.20,4.20,0.92,-28.80,-26.09,4.73,4.76,3.93,3.54,0.92,4.74,0.00,0.00,32
9719,2,84.56,2.74,86.74,2.12,4.03,1.06,-28.66,-25.95,4.47,4.43,3.93,3.54,1.06,4.45,0.00,0.00,32
9737,2,84.13,-5.06,86.80,2.61,5.62,1.18,-28.54,-25.82,3.68,3.63,3.93,3.54,1.18,3.66,0.00,0.00,32
9760,2,83.08,-18.92,86.86,3.48,8.25,1.27,-28.44,-25.73,2.51,2.62,3.93,3.54,1.27,2.56,0.00,0.00,32
9778,2,82.60,-22.62,86.92,4.26,10.33,1.35,-28.37,-25.66,2.66,2.39,3.93,3.54,1.35,2.52,0.00,0.00,32
9799,2,82.41,-19.93,86.98,4.51,10.62,1.44,-28.27,-25.57,3.99,3.80,3.93,3.54,1.44,3.89,0.00,0.00,32
9818,2,82.70,-11.14,87.04,4.28,9.45,1.59,-28.13,-25.42,5.55,5.60,3.93,3.54,1.59,5.57,0.00,0.00,32
9839,2,83.22,-1.59,87.10,3.92,8.08,1.78,-27.94,-25.23,6.69,6.76,3.93,3.54,1.78,6.73,0.00,0.00,32
9857,2,83.36,0.07,87.16,3.74,7.47,1.99,-27.73,-25.02,6.85,6.92,3.93,3.54,1.99,6.89,0.00,0.00,32
9879,2,83.14,-4.31,87.22,4.02,8.39,2.19,-27.53,-24.82,6.18,6.23,3.93,3.54,2.19,6.20,0.00,0.00,32
9898,2,82.37,-15.03,87.28,4.85,10.90,2.36,-27.36,-24.65,5.25,5.13,3.93,3.54,2.36,5.19,0.00,0.00,32
9919,2,81.54,-23.75,87.34,5.75,13.39,2.51,-27.21,-24.50,4.64,4.61,3.93,3.54,2.51,4.62,0.00,0.00,32
9938,2,81.11,-23.91,87.40,6.23,14.38,2.66,-27.06,-24.35,5.73,5.61,3.93,3.54,2.66,5.67,0.00,0.00,32
9959,2,81.14,-16.84,87.46,6.26,13.86,2.86,-26.85,-24.15,7.25,7.36,3.93,3.54,2.86,7.30,0.00,0.00,32
9977,2,81.58,-5.69,87.52,5.88,12.21,3.11,-26.61,-23.90,8.77,8.77,3.93,3.54,3.11,8.77,0.00,0.00,32
9998,2,82.04,2.84,87.58,5.49,10.75,3.39,-26.33,-23.62,9.43,9.40,3.93,3.54,3.39,9.42,0.00,0.00,32
10019,2,82.22,6.05,87.64,5.36,10.24,3.67,-26.04,-23.34,9.07,9.01,3.93,3.54,3.67,9.04,0.00,0.00,32
10039,2,82.11,4.47,87.70,5.53,10.71,3.93,-25.79,-23.09,8.02,8.00,3.93,3.54,3.93,8.01,0.00,0.00,32
10059,2,81.67,-1.24,87.76,6.04,12.17,4.15,-25.56,-22.86,6.88,6.93,3.93,3.54,4.15,6.91,0.00,0.00,32
10079,2,81.35,-4.15,87.82,6.41,13.16,4.35,-25.37,-22.66,6.39,6.48,3.93,3.54,4.35,6.43,0.00,0.00,32
10098,2,81.60,2.09,87.88,6.22,12.27,4.55,-25.17,-22.45,7.10,7.33,3.93,3.54,4.55,7.21,0.00,0.00,32
10118,2,82.29,13.01,87.94,5.59,10.15,4.79,-24.93,-22.22,8.31,8.03,3.93,3.54,4.79,8.17,0.00,0.00,32
10139,2,83.27,24.87,88.00,4.67,7.36,5.05,-24.67,-21.96,8.85,8.63,3.93,3.54,5.05,8.74,0.00,0.00,32
10160,2,84.06,28.81,88.06,4.03,5.72,5.31,-24.40,-21.71,8.36,8.17,3.93,3.54,5.31,8.26,0.00,0.00,32
10178,2,84.06,23.98,88.12,4.00,6.08,5.53,-24.18,-21.48,6.53,6.85,3.93,3.54,5.53,6.69,0.00,0.00,32
10199,2,83.73,14.05,88.18,4.39,7.67,5.70,-24.02,-21.30,4.70,4.88,3.93,3.54,5.70,4.79,0.00,0.00,32
10218,2,83.25,4.67,88.24,4.93,9.48,5.83,-23.89,-21.18,3.82,3.69,3.93,3.54,5.83,3.75,0.00,0.00,32
10239,2,83.27,5.09,88.30,4.97,9.53,5.94,-23.78,-21.07,4.06,4.00,3.93,3.54,5.94,4.03,0.00,0.00,32
10258,2,84.01,15.43,88.36,4.29,7.35,6.09,-23.63,-20.92,5.53,5.55,3.93,3.54,6.09,5.54,0.00,0.00,32
10279,2,85.03,26.92,88.42,3.33,4.51,6.27,-23.44,-20.73,6.42,6.47,3.93,3.54,6.27,6.44,0.00,0.00,32
10298,2,85.97,33.84,88.48,2.45,2.19,6.47,-23.25,-20.54,6.35,6.27,3.93,3.54,6.47,6.31,0.00,0.00,32
10319,2,86.38,30.98,88.54,2.10,1.73,6.64,-23.07,-20.37,4.85,5.14,3.93,3.54,6.64,5.00,0.00,0.00,32
10338,2,86.01,18.01,88.60,2.53,3.63,6.76,-22.96,-20.25,2.74,2.93,3.93,3.54,6.76,2.84,0.00,0.00,32
10360,2,85.30,3.42,88.66,3.15,5.82,6.82,-22.90,-20.19,1.40,1.44,3.93,3.54,6.82,1.42,0.00,0.00,32
10377,2,85.31,3.05,88.72,3.35,6.46,6.85,-22.87,-20.15,1.39,1.26,3.93,3.54,6.85,1.32,0.00,0.00,32
10399,2,85.82,10.17,88.78,2.90,4.98,6.91,-22.80,-20.09,2.74,2.70,3.93,3.54,6.91,2.72,0.00,0.00,32
10418,2,86.80,21.63,88.84,1.99,2.24,7.02,-22.69,-19.99,4.11,4.16,3.93,3.54,7.02,4.14,0.00,0.00,32
10439,2,87.72,29.04,88.90,1.12,-0.07,7.15,-22.56,-19.85,4.28,4.29,3.93,3.54,7.15,4.28,0.00,0.00,32
10459,2,88.12,26.82,88.96,0.78,-0.59,7.27,-22.44,-19.74,3.41,3.51,3.93,3.54,7.27,3.46,0.00,0.00,32
10479,2,87.68,13.27,89.02,1.28,1.50,7.34,-22.38,-19.66,1.30,1.56,3.93,3.54,7.34,1.43,0.00,0.00,32
10497,2,87.05,0.96,89.08,1.97,3.87,7.35,-22.37,-19.66,-0.27,-0.27,3.93,3.54,7.35,-0.27,0.00,0.00,32
10519,2,86.81,-2.36,89.14,2.27,4.73,7.34,-22.38,-19.66,0.28,0.18,3.93,3.54,7.34,0.23,0.00,0.00,32
10538,2,87.13,3.02,89.20,2.01,3.78,7.37,-22.35,-19.64,1.44,1.31,3.93,3.54,7.37,1.38,0.00,0.00,32
10559,2,87.84,12.21,89.26,1.36,1.74,7.43,-22.29,-19.58,2.54,2.53,3.93,3.54,7.43,2.53,0.00,0.00,32
10578,2,88.67,20.50,89.32,0.59,-0.45,7.52,-22.20,-19.49,3.09,3.08,3.93,3.54,7.52,3.08,0.00,0.00,32
10599,2,89.15,21.38,89.38,0.17,-1.37,7.60,-22.11,-19.40,2.73,2.59,3.93,3.54,7.60,2.66,0.00,0.00,32
10618,2,88.81,10.71,89.49,0.57,0.29,0.00,-22.06,-19.35,0.96,1.14,3.93,3.54,0.00,1.05,0.05,0.93,96
10638,2,88.20,-0.70,89.48,1.29,2.65,-0.00,-22.06,-19.35,-0.47,-0.40,3.93,3.54,-0.00,-0.44,-0.02,0.84,96
10659,2,87.83,-5.41,89.48,1.65,3.74,-0.02,-22.08,-19.36,-0.47,-0.64,3.93,3.54,-0.02,-0.56,-0.02,0.79,96
10678,2,87.93,-2.38,89.52,1.55,3.29,-0.02,-22.07,-19.36,0.55,0.42,3.93,3.54,-0.02,0.48,0.02,0.81,96
10699,2,88.45,5.56,89.57,1.07,1.69,0.02,-22.04,-19.33,1.51,1.70,3.93,3.54,0.02,1.61,0.07,0.87,224
10719,2,89.12,13.17,89.61,0.45,-0.15,0.08,-21.98,-19.26,2.29,2.52,3.93,3.54,0.08,2.41,0.11,0.94,224
10738,2,89.55,15.26,89.61,0.06,-1.10,0.15,-21.91,-19.19,2.13,2.28,3.93,3.54,0.15,2.21,0.11,0.99,224
10759,2,89.37,7.89,89.58,0.24,-0.15,0.21,-21.85,-19.14,1.36,1.14,3.93,3.54,0.21,1.25,0.08,0.97,224
10778,2,88.80,-2.58,89.50,0.79,1.78,0.21,-21.85,-19.14,-0.32,-0.50,3.93,3.54,0.21,-0.41,0.00,0.90,96
10799,2,88.47,-6.88,89.50,1.03,2.61,0.19,-21.86,-19.15,-0.45,-0.39,3.93,3.54,0.19,-0.42,-0.00,0.87,96
10818,2,88.41,-6.10,89.53,1.08,2.65,0.19,-21.86,-19.15,0.27,0.37,3.93,3.54,0.19,0.32,0.03,0.86,96
10839,2,88.54,-2.93,89.56,0.99,2.22,0.21,-21.85,-19.13,0.85,0.75,3.93,3.54,0.21,0.80,0.06,0.88,224
