# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1164
# prof_ctl_max_us=625
# prof_disp_max_us=8853
# prof_ws_max_us=39
# prof_tel_max_us=318
# prof_crsf_max_us=382
# prof_can_max_us=359
# prof_bal_max_us=126
# prof_adrv_max_us=84
# prof_loopgap_max_us=44962
# prof_ctlgap_max_us=41268
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=7
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1428
# checksum=0x1D0F7192
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=22:11:28
# run_start_uptime_ms=9845
# run_end_uptime_ms=38676
# run_duration_ms=28831
# end_reason=arms disarmed
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.3112
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x6A821A10
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
23696,20,5006,4,0,2,96,16,0,82.489,-2.062,82.708,-0.305,0.9963,80.954,-1.549,80.351,80.351,0.000,-6.000,-2.933,-2.933,-2.936,-2.931,0.6037,0.6037,-0.8399,-2.8763,-2.0363,2.0093,-1.7431,0.8064,1.0000,10.362,20.775,-2.885,-2.735,-0.058,-0.162,1,1,3.920,3.543,3.922,3.543,-0.123,-0.059,0.289,0.054,0.0000,-0.0056,-2.0363,0.0000,140.0,3,11.087,-2.810,0.001,0.001,19,24.56,0.62,5
23716,20,5002,4,0,2,96,16,0,82.439,-2.291,83.222,-2.075,0.9806,80.895,-1.485,80.351,80.351,0.000,-6.000,-2.786,-2.786,-2.788,-2.785,0.5443,0.5443,-0.8356,-2.8840,-2.0484,1.9784,-1.7610,0.8144,1.0000,10.304,20.718,-2.744,-3.053,-0.058,-0.012,1,1,3.920,3.543,3.923,3.543,0.018,-0.096,0.313,0.028,0.0000,-0.0055,-2.0484,0.0000,160.0,3,11.030,-2.898,0.001,0.001,19,24.56,0.62,5
23736,20,5002,4,0,2,96,16,0,82.401,-2.271,82.479,-2.930,0.9719,80.886,-1.506,80.350,80.350,0.000,-6.000,-2.831,-2.831,-2.832,-2.830,0.5360,0.5360,-0.8313,-2.8645,-2.0333,1.9479,-1.7395,0.8117,1.0000,10.247,20.660,-2.889,-2.767,-0.019,0.036,1,1,3.920,3.543,3.923,3.542,0.017,-0.026,0.181,-0.020,0.0000,-0.0053,-2.0333,0.0000,180.0,3,10.973,-2.828,0.001,0.001,19,24.56,0.62,5
23756,20,5002,4,0,2,96,16,0,82.385,-2.036,82.768,-1.526,0.9891,80.891,-1.499,80.349,80.349,0.000,-6.000,-2.835,-2.835,-2.837,-2.834,0.5421,0.5421,-0.8270,-2.8278,-2.0008,1.9179,-1.6931,0.8126,1.0000,10.192,20.603,-2.723,-2.796,-0.062,-0.123,1,1,3.920,3.543,3.923,3.542,0.044,0.005,0.160,0.054,0.0000,-0.0051,-2.0008,0.0000,200.0,3,10.916,-2.760,0.003,0.003,19,24.56,0.62,5
23776,20,5002,4,0,2,96,16,0,82.350,-2.058,83.256,-1.831,0.9715,80.858,-1.459,80.348,80.348,0.000,-6.000,-2.754,-2.754,-2.757,-2.751,0.5105,0.5105,-0.8227,-2.8173,-1.9946,1.8878,-1.6845,0.8176,1.0000,10.135,20.547,-2.824,-2.772,-0.032,-0.077,1,1,3.921,3.543,3.924,3.542,-0.035,0.020,0.101,-0.060,0.0000,-0.0050,-1.9946,0.0000,220.0,3,10.859,-2.798,0.003,0.003,20,24.56,0.62,5
23796,20,5000,4,0,2,96,16,0,82.312,-1.999,83.058,-1.648,0.9777,80.861,-1.453,80.346,80.346,0.000,-6.000,-2.747,-2.747,-2.750,-2.744,0.5142,0.5142,-0.8185,-2.7835,-1.9650,1.8580,-1.6421,0.8183,1.0000,10.079,20.492,-2.819,-2.622,-0.049,0.020,1,1,3.922,3.542,3.924,3.542,0.048,-0.053,0.038,-0.076,0.0000,-0.0048,-1.9650,0.0000,240.0,3,10.804,-2.721,0.001,0.001,20,24.56,0.62,4
23816,20,5002,4,0,2,96,16,0,82.286,-1.854,82.266,-1.343,0.9743,80.793,-1.426,80.346,80.346,0.000,-6.000,-2.703,-2.703,-2.704,-2.702,0.4478,0.4478,-0.8143,-2.8048,-1.9904,1.8278,-1.6793,0.8218,1.0000,10.024,20.437,-2.790,-2.898,-0.031,-0.087,1,1,3.922,3.542,3.924,3.541,-0.107,-0.053,0.189,-0.094,0.0000,-0.0047,-1.9904,0.0000,260.0,3,10.749,-2.844,0.002,0.002,19,24.56,0.62,5
23836,20,5002,4,0,2,96,16,0,82.271,-1.660,82.640,-0.610,0.9913,80.771,-1.478,80.344,80.344,0.000,-6.000,-2.823,-2.823,-2.825,-2.821,0.4262,0.4262,-0.8102,-2.8026,-1.9924,1.7978,-1.6824,0.8153,1.0000,9.969,20.382,-2.924,-2.673,-0.038,-0.098,1,1,3.922,3.542,3.924,3.541,0.079,-0.003,0.199,-0.093,0.0000,-0.0045,-1.9924,0.0000,280.0,3,10.694,-2.799,0.001,0.001,19,24.56,0.63,5
23856,20,5000,4,0,2,96,16,0,82.236,-1.791,82.965,-2.625,0.9589,80.757,-1.466,80.344,80.344,0.000,-6.000,-2.788,-2.788,-2.789,-2.788,0.4139,0.4139,-0.8059,-2.7811,-1.9752,1.7680,-1.6579,0.8168,1.0000,9.913,20.327,-2.685,-2.798,-0.057,0.034,1,1,3.922,3.542,3.925,3.541,-0.001,-0.026,0.201,-0.056,0.0000,-0.0044,-1.9752,0.0000,300.0,3,10.638,-2.741,0.000,0.000,19,24.56,0.63,5
23876,20,5002,4,0,2,96,16,0,82.186,-1.956,81.773,-2.258,0.9813,80.681,-1.429,80.342,80.342,0.000,-6.000,-2.701,-2.701,-2.701,-2.701,0.3381,0.3381,-0.8016,-2.8083,-2.0067,1.7375,-1.7036,0.8214,1.0000,9.856,20.270,-2.839,-2.879,-0.028,-0.057,1,1,3.923,3.542,3.925,3.541,0.070,-0.013,0.179,-0.051,0.0000,-0.0043,-2.0067,0.0000,320.0,0,10.582,-2.859,0.000,0.000,20,24.56,0.63,5
23896,20,5002,4,0,2,96,16,0,82.156,-1.991,82.210,-1.831,0.9818,80.658,-1.476,80.342,80.342,0.000,-6.000,-2.792,-2.792,-2.792,-2.792,0.3160,0.3160,-0.7974,-2.8054,-2.0080,1.7073,-1.7059,0.8155,1.0000,9.799,20.214,-2.844,-2.757,-0.026,-0.118,1,1,3.924,3.542,3.925,3.540,-0.004,-0.011,0.254,-0.161,0.0000,-0.0041,-2.0080,0.0000,340.0,0,10.525,-2.800,-0.001,-0.001,19,24.56,0.63,5
23916,20,5002,4,0,2,96,16,0,82.127,-1.948,83.018,-2.258,0.9702,80.623,-1.469,80.341,80.341,0.000,-6.000,-2.783,-2.783,-2.782,-2.784,0.2820,0.2820,-0.7932,-2.8030,-2.0098,1.6769,-1.7088,0.8163,1.0000,9.744,20.159,-2.718,-2.879,-0.054,0.042,1,1,3.924,3.541,3.925,3.540,0.019,0.065,0.099,-0.022,0.0000,-0.0040,-2.0098,0.0000,360.0,0,10.470,-2.799,-0.000,-0.000,19,24.56,0.63,5
23936,20,5000,4,0,2,96,16,0,82.085,-2.032,81.944,-1.404,0.9895,80.549,-1.462,80.340,80.340,0.000,-6.000,-2.761,-2.761,-2.761,-2.762,0.2096,0.2096,-0.7889,-2.8324,-2.0435,1.6461,-1.7578,0.8173,1.0000,9.688,20.101,-2.963,-2.811,-0.018,-0.020,1,1,3.924,3.541,3.925,3.540,0.120,-0.030,0.137,-0.060,0.0000,-0.0039,-2.0435,0.0000,380.0,0,10.413,-2.887,0.001,0.001,19,24.56,0.63,5
23956,20,5002,4,0,2,96,16,0,82.031,-2.389,82.580,-3.601,0.9662,80.544,-1.482,80.338,80.338,0.000,-6.000,-2.773,-2.773,-2.774,-2.772,0.2060,0.2060,-0.7846,-2.8088,-2.0242,1.6156,-1.7301,0.8147,1.0000,9.631,20.045,-2.747,-2.782,-0.037,-0.140,1,1,3.924,3.540,3.926,3.540,0.016,0.022,0.198,-0.015,0.0000,-0.0038,-2.0242,0.0000,400.0,0,10.357,-2.765,0.000,0.000,20,24.56,0.63,5
23976,20,5000,4,0,2,96,16,0,81.993,-2.334,82.564,-2.502,0.9889,80.449,-1.449,80.338,80.338,0.000,-6.000,-2.712,-2.712,-2.712,-2.711,0.1109,0.1109,-0.7803,-2.8522,-2.0719,1.5842,-1.7993,0.8189,1.0000,9.575,19.988,-2.873,-2.993,-0.043,0.004,1,1,3.925,3.540,3.926,3.540,0.160,-0.081,0.146,-0.134,0.0000,-0.0036,-2.0719,0.0000,420.0,0,10.300,-2.933,0.001,0.001,20,24.56,0.63,5
23996,20,5002,4,0,2,96,16,0,81.966,-2.144,82.682,-0.549,0.9816,80.475,-1.518,80.336,80.336,0.000,-6.000,-2.864,-2.864,-2.865,-2.863,0.1383,0.1383,-0.7761,-2.8115,-2.0354,1.5538,-1.7469,0.8103,1.0000,9.518,19.933,-2.892,-2.580,-0.023,0.013,1,1,3.925,3.540,3.926,3.539,0.119,-0.012,-0.029,-0.152,0.0000,-0.0035,-2.0354,0.0000,440.0,0,10.244,-2.736,-0.001,-0.001,19,24.56,0.83,5
24016,20,5002,4,0,2,96,16,0,81.925,-2.282,82.308,-3.906,0.9758,80.453,-1.450,80.335,80.335,0.000,-6.000,-2.718,-2.718,-2.717,-2.719,0.1179,0.1179,-0.7719,-2.7861,-2.0142,1.5233,-1.7166,0.8187,1.0000,9.462,19.878,-2.715,-2.763,-0.022,-0.143,1,1,3.925,3.540,3.926,3.539,-0.033,-0.049,0.155,-0.173,0.0000,-0.0034,-2.0142,0.0000,460.0,0,10.189,-2.739,-0.001,-0.001,19,24.56,0.83,5
24036,20,5002,4,0,2,96,16,0,81.902,-2.117,82.776,-1.953,0.9845,80.374,-1.449,80.335,80.335,0.000,-6.000,-2.729,-2.729,-2.728,-2.730,0.0389,0.0389,-0.7676,-2.8220,-2.0543,1.4922,-1.7748,0.8188,1.0000,9.406,19.821,-2.798,-2.979,-0.029,-0.028,1,1,3.925,3.540,3.926,3.539,0.020,0.071,0.116,-0.188,0.0000,-0.0033,-2.0543,0.0000,480.0,0,10.133,-2.889,-0.001,-0.001,19,24.56,0.83,5
24056,20,5000,4,0,2,96,16,0,81.860,-2.260,82.566,-1.892,0.9816,80.386,-1.486,80.334,80.334,0.000,-6.000,-2.792,-2.792,-2.791,-2.793,0.0528,0.0528,-0.7635,-2.7871,-2.0236,1.4618,-1.7306,0.8142,1.0000,9.352,19.766,-2.715,-2.729,-0.057,0.031,1,1,3.926,3.539,3.927,3.539,0.027,-0.039,0.132,-0.134,0.0000,-0.0032,-2.0236,0.0000,500.0,0,10.078,-2.722,0.000,0.000,19,24.56,0.83,5
24076,20,5003,4,0,2,96,16,0,81.792,-2.842,82.676,-5.554,0.9787,80.310,-1.406,80.334,80.334,0.000,-6.000,-2.584,-2.584,-2.584,-2.584,-0.0237,-0.0237,-0.7593,-2.8060,-2.0468,1.4306,-1.7643,0.8243,1.0000,9.297,19.709,-2.706,-2.976,-0.042,-0.097,1,1,3.926,3.539,3.927,3.539,-0.145,-0.028,0.071,-0.073,0.0000,-0.0031,-2.0468,0.0000,520.0,0,10.022,-2.841,0.002,0.002,20,24.56,0.83,5
24096,20,5000,4,0,2,96,16,0,81.732,-3.139,83.058,-3.418,0.9695,80.300,-1.422,80.333,80.333,0.000,-6.000,-2.592,-2.592,-2.595,-2.590,-0.0334,-0.0334,-0.7551,-2.7868,-2.0318,1.3997,-1.7428,0.8223,1.0000,9.243,19.653,-2.729,-2.773,-0.042,-0.062,1,1,3.926,3.539,3.927,3.538,-0.039,0.044,-0.042,-0.045,0.0000,-0.0030,-2.0318,0.0000,540.0,0,9.967,-2.751,0.004,0.004,19,24.56,0.83,5
24116,20,5002,4,0,2,96,16,0,81.659,-3.497,82.848,-3.479,0.9788,80.368,-1.360,80.332,80.332,0.000,-6.000,-2.440,-2.440,-2.444,-2.436,0.0359,0.0359,-0.7510,-2.6889,-1.9379,1.3700,-1.6073,0.8300,1.0000,9.190,19.600,-2.526,-2.488,-0.051,0.084,1,1,3.927,3.539,3.927,3.538,0.051,-0.059,0.006,-0.110,0.0000,-0.0029,-1.9379,0.0000,560.0,0,9.914,-2.507,0.003,0.003,19,24.56,0.83,5
24136,20,5000,4,0,2,96,16,0,81.633,-3.049,82.674,-1.526,0.9824,80.491,-1.265,80.331,80.331,0.000,-6.000,-2.286,-2.286,-2.290,-2.283,0.1605,0.1605,-0.7473,-2.5441,-1.7968,1.3420,-1.4034,0.8419,1.0000,9.139,19.552,-2.316,-2.235,-0.026,-0.106,1,1,3.927,3.538,3.927,3.538,-0.007,-0.057,0.055,-0.017,0.0000,-0.0028,-1.7968,0.0000,580.0,0,9.864,-2.275,0.002,0.002,19,24.56,0.83,5
24156,20,5002,4,0,2,96,16,0,81.644,-2.363,82.161,-0.793,0.9846,80.633,-1.152,80.331,80.331,0.000,-6.000,-2.116,-2.116,-2.117,-2.114,0.3024,0.3024,-0.7440,-2.3891,-1.6451,1.3160,-1.1842,0.8560,1.0000,9.094,19.509,-2.078,-2.125,-0.039,0.078,1,1,3.927,3.538,3.927,3.538,0.009,0.037,0.242,-0.031,0.0000,-0.0028,-1.6451,0.0000,600.0,0,9.820,-2.101,-0.001,-0.001,19,24.56,0.77,5
24176,20,5002,4,0,2,96,16,0,81.704,-1.065,81.662,0.427,0.9816,80.788,-1.071,80.330,80.330,0.000,-6.000,-2.056,-2.056,-2.055,-2.057,0.4580,0.4580,-0.7409,-2.2330,-1.4921,1.2921,-0.9630,0.8662,1.0000,9.054,19.469,-1.885,-2.001,-0.014,-0.108,1,1,3.927,3.538,3.928,3.538,-0.102,-0.053,0.043,-0.104,0.0000,-0.0027,-1.4921,0.0000,620.0,0,9.780,-1.943,-0.000,-0.000,19,24.56,0.77,5
24196,20,5002,4,0,2,96,16,0,81.782,0.074,81.353,1.221,0.9730,80.879,-0.993,80.330,80.330,0.000,-6.000,-1.993,-1.993,-1.992,-1.993,0.5495,0.5495,-0.7380,-2.1327,-1.3947,1.2695,-0.8221,0.8758,1.0000,9.016,19.429,-1.847,-2.045,-0.078,0.065,1,1,3.927,3.538,3.928,3.538,0.085,0.018,0.180,-0.126,0.0000,-0.0026,-1.3947,0.0000,640.0,0,9.741,-1.946,0.001,0.001,19,24.56,0.77,5
24216,20,5002,4,0,2,96,16,0,81.831,0.553,81.363,0.061,0.9837,80.949,-0.952,80.329,80.329,0.000,-6.000,-1.948,-1.948,-1.949,-1.947,0.6201,0.6201,-0.7350,-2.0541,-1.3190,1.2481,-0.7128,0.8810,1.0000,8.978,19.390,-1.777,-2.039,-0.063,-0.107,1,1,3.927,3.538,3.928,3.538,-0.135,-0.015,0.028,-0.090,0.0000,-0.0025,-1.3190,0.0000,660.0,0,9.702,-1.908,0.002,0.002,19,24.56,0.77,5
24236,20,5002,4,0,2,96,16,0,81.890,0.957,81.997,1.099,0.9768,80.999,-0.941,80.330,80.330,0.000,-6.000,-1.958,-1.958,-1.960,-1.956,0.6692,0.6692,-0.7322,-1.9958,-1.2636,1.2275,-0.6327,0.8824,1.0000,8.939,19.353,-1.821,-1.954,-0.061,0.063,1,1,3.927,3.538,3.928,3.537,-0.057,0.086,0.182,-0.059,0.0000,-0.0024,-1.2636,0.0000,680.0,0,9.665,-1.888,0.001,0.001,19,24.56,0.77,5
24256,20,5002,4,0,2,96,16,0,81.905,0.691,81.406,-1.770,0.9723,81.009,-0.907,80.328,80.328,0.000,-6.000,-1.868,-1.868,-1.869,-1.868,0.6811,0.6811,-0.7293,-1.9656,-1.2364,1.2072,-0.5933,0.8867,1.0000,8.901,19.314,-1.905,-1.914,-0.040,-0.145,1,1,3.928,3.538,3.928,3.537,0.074,-0.046,0.062,-0.072,0.0000,-0.0024,-1.2364,0.0000,700.0,0,9.626,-1.910,0.001,0.001,19,24.56,0.77,5
24276,20,5002,4,0,2,96,0,0,81.918,0.440,82.163,-1.953,0.9780,81.047,-0.909,80.327,80.327,0.000,-6.000,-1.853,-1.853,-1.854,-1.853,0.7201,0.7201,-0.7264,-1.9079,-1.1815,1.2024,-0.5441,0.8864,1.0000,8.863,19.277,-1.724,-1.878,-0.064,0.032,1,1,3.928,3.537,3.928,3.537,-0.050,-0.059,0.130,-0.053,0.0000,-0.0023,-1.1815,0.0000,720.0,0,9.589,-1.801,-0.000,-0.000,19,24.56,0.77,5
24296,20,5008,4,0,2,96,0,0,81.922,0.111,82.047,-3.113,0.9740,81.052,-0.875,80.327,80.327,0.000,-6.000,-1.759,-1.759,-1.759,-1.759,0.7253,0.7253,-0.7235,-1.8749,-1.1513,1.1976,-0.5303,0.8906,1.0000,8.825,19.240,-1.778,-1.849,-0.038,-0.157,1,1,3.928,3.537,3.928,3.537,0.057,-0.100,-0.066,-0.034,0.0000,-0.0022,-1.1513,0.0000,740.0,0,9.551,-1.814,-0.001,-0.001,19,24.56,0.77,5
24316,20,5000,4,0,2,96,0,0,81.951,0.230,83.669,0.305,0.9655,81.083,-0.899,80.326,80.326,0.000,-6.000,-1.816,-1.816,-1.815,-1.817,0.7571,0.7571,-0.7208,-1.7874,-1.0666,1.1933,-0.4913,0.8876,1.0000,8.788,19.204,-1.716,-1.534,-0.039,0.014,1,1,3.928,3.537,3.929,3.537,-0.026,-0.043,0.182,-0.044,0.0000,-0.0021,-1.0666,0.0000,760.0,0,9.515,-1.625,-0.001,-0.001,19,24.56,0.77,5
24336,20,5002,4,0,2,96,0,0,81.986,0.527,84.264,2.441,0.9771,81.083,-0.903,80.326,80.326,0.000,-6.000,-1.848,-1.848,-1.847,-1.849,0.7564,0.7564,-0.7181,-1.7765,-1.0584,1.1889,-0.4876,0.8871,1.0000,8.753,19.167,-1.878,-1.635,-0.031,-0.096,1,1,3.928,3.537,3.929,3.537,0.080,0.017,0.090,-0.054,0.0000,-0.0021,-1.0584,0.0000,780.0,0,9.479,-1.756,0.000,0.000,19,24.56,0.77,5
24356,20,5002,4,0,2,96,0,0,81.952,-0.015,82.979,1.282,0.9887,81.060,-0.870,80.325,80.325,0.000,-6.000,-1.738,-1.738,-1.739,-1.738,0.7349,0.7349,-0.7154,-1.8101,-1.0946,1.1844,-0.5043,0.8913,1.0000,8.719,19.131,-1.888,-1.856,-0.007,-0.005,1,1,3.928,3.537,3.929,3.537,-0.101,-0.053,0.204,-0.038,0.0000,-0.0020,-1.0946,0.0000,800.0,0,9.444,-1.872,0.002,0.002,19,24.56,0.77,5
24376,20,5002,4,0,2,96,0,0,81.953,-0.079,81.373,-0.610,0.9962,81.046,-0.893,80.325,80.325,0.000,-6.000,-1.781,-1.781,-1.782,-1.779,0.7214,0.7214,-0.7129,-1.8329,-1.1200,1.1798,-0.5161,0.8883,1.0000,8.685,19.097,-1.751,-2.000,-0.057,0.033,1,1,3.929,3.537,3.929,3.537,0.093,0.056,-0.106,-0.117,0.0002,-0.0020,-1.1200,0.0000,820.0,0,9.410,-1.875,0.002,0.002,19,24.56,0.77,5
24396,20,5002,4,0,2,96,0,0,81.930,-0.512,81.201,-4.517,0.9641,81.035,-0.884,80.324,80.324,0.000,-6.000,-1.728,-1.728,-1.730,-1.725,0.7108,0.7108,-0.7102,-1.8432,-1.1330,1.1752,-0.5221,0.8895,1.0000,8.650,19.061,-1.843,-1.882,-0.044,-0.097,1,1,3.929,3.537,3.929,3.536,0.022,-0.052,-0.079,-0.132,0.0001,-0.0019,-1.1330,0.0000,840.0,0,9.375,-1.862,0.003,0.003,19,24.56,0.77,5
24416,20,5002,4,0,2,96,0,0,81.909,-0.866,82.141,-2.808,0.9785,81.047,-0.874,80.324,80.324,0.000,-6.000,-1.679,-1.679,-1.682,-1.675,0.7226,0.7226,-0.7075,-1.7992,-1.0917,1.1707,-0.5031,0.8907,1.0000,8.615,19.026,-1.595,-1.839,-0.070,0.060,1,1,3.929,3.537,3.929,3.536,0.047,0.039,-0.018,-0.104,0.0001,-0.0018,-1.0917,0.0000,860.0,0,9.339,-1.717,0.003,0.003,19,24.56,0.77,5
24436,20,5002,4,0,2,96,0,0,81.881,-1.220,82.850,-2.625,0.9769,81.076,-0.834,80.324,80.324,0.000,-6.000,-1.570,-1.570,-1.573,-1.568,0.7515,0.7515,-0.7049,-1.7102,-1.0053,1.1665,-0.4633,0.8958,1.0000,8.580,18.992,-1.504,-1.586,-0.051,-0.123,1,1,3.928,3.537,3.929,3.536,-0.174,-0.012,0.045,-0.107,0.0000,-0.0018,-1.0053,0.0000,880.0,0,9.304,-1.545,0.002,0.002,19,24.56,0.77,5
24456,20,5002,4,0,2,96,0,0,81.884,-1.036,83.762,0.732,0.9799,81.116,-0.808,80.324,80.324,0.000,-6.000,-1.533,-1.533,-1.535,-1.532,0.7922,0.7922,-0.7025,-1.5968,-0.8943,1.1628,-0.4122,0.8990,1.0000,8.548,18.961,-1.565,-1.208,-0.032,0.001,1,1,3.928,3.537,3.929,3.536,-0.010,-0.057,0.102,-0.107,0.0000,-0.0017,-0.8943,0.0000,900.0,0,9.273,-1.386,0.001,0.001,19,24.56,0.77,5
24476,20,5002,4,0,2,96,0,0,81.907,-0.520,83.126,2.258,0.9877,81.132,-0.791,80.324,80.324,0.000,-6.000,-1.540,-1.540,-1.541,-1.539,0.8081,0.8081,-0.7003,-1.5458,-0.8455,1.1593,-0.3897,0.9012,1.0000,8.520,18.931,-1.502,-1.400,-0.050,-0.038,1,1,3.929,3.537,3.929,3.536,-0.128,-0.090,-0.117,-0.044,0.0000,-0.0017,-0.8455,0.0000,920.0,0,9.244,-1.451,0.004,0.004,19,24.56,0.65,5
24496,20,5002,4,0,2,96,0,0,81.914,-0.442,83.796,0.610,0.9760,81.146,-0.782,80.324,80.324,0.000,-6.000,-1.529,-1.529,-1.532,-1.525,0.8224,0.8224,-0.6982,-1.5001,-0.8020,1.1559,-0.3697,0.9023,1.0000,8.491,18.903,-1.298,-1.533,-0.062,-0.111,1,1,3.929,3.537,3.929,3.536,-0.047,-0.103,0.006,-0.141,0.0000,-0.0016,-0.8020,0.0000,940.0,0,9.216,-1.415,0.002,0.002,20,24.56,0.65,4
24516,20,5002,4,0,2,96,0,0,81.868,-1.074,82.863,-1.953,0.9846,81.162,-0.722,80.322,80.322,0.000,-6.000,-1.357,-1.357,-1.360,-1.355,0.8402,0.8402,-0.6960,-1.4413,-0.7453,1.1528,-0.3436,0.9098,1.0000,8.461,18.876,-1.318,-1.347,-0.067,0.022,1,1,3.929,3.536,3.930,3.536,-0.010,-0.098,-0.087,-0.079,0.0000,-0.0016,-0.7453,0.0000,960.0,0,9.187,-1.332,-0.001,-0.001,19,24.56,0.65,5
24536,20,5000,4,0,2,96,0,0,81.808,-1.889,81.631,-7.141,0.9865,81.153,-0.646,80.323,80.323,0.000,-6.000,-1.140,-1.140,-1.139,-1.141,0.8306,0.8306,-0.6938,-1.4464,-0.7526,1.1496,-0.3470,0.9193,1.0000,8.433,18.846,-1.565,-1.347,-0.038,-0.068,1,1,3.929,3.536,3.930,3.536,-0.055,-0.066,-0.062,-0.111,0.0000,-0.0015,-0.7526,0.0000,980.0,0,9.158,-1.456,0.001,0.001,19,24.56,0.65,5
24556,20,5003,4,0,2,96,0,0,81.819,-1.526,83.861,0.427,0.9659,81.169,-0.666,80.322,80.322,0.000,-6.000,-1.210,-1.210,-1.211,-1.209,0.8470,0.8470,-0.6918,-1.4005,-0.7087,1.1466,-0.3268,0.9168,1.0000,8.407,18.819,-1.174,-1.456,-0.026,-0.068,1,1,3.929,3.536,3.930,3.536,0.077,-0.042,0.021,-0.157,0.0000,-0.0015,-0.7087,0.0000,1000.0,0,9.132,-1.315,0.002,0.002,19,24.56,0.65,5
24576,20,5000,4,0,2,96,0,0,81.792,-1.456,82.639,0.793,0.9873,81.228,-0.623,80.322,80.322,0.000,-6.000,-1.130,-1.130,-1.132,-1.128,0.9057,0.9057,-0.6901,-1.2511,-0.5609,1.1442,-0.2586,0.9221,1.0000,8.383,18.799,-1.037,-0.910,-0.055,0.019,1,1,3.929,3.536,3.930,3.536,-0.054,0.007,-0.040,-0.095,0.0000,-0.0014,-0.5609,0.0000,1020.0,0,9.110,-0.974,-0.001,-0.001,19,24.56,0.65,5
24596,20,5002,4,0,2,96,0,0,81.827,-0.887,81.667,-1.770,0.9838,81.249,-0.599,80.321,80.321,0.000,-6.000,-1.127,-1.127,-1.126,-1.129,0.9273,0.9273,-0.6886,-1.1921,-0.5035,1.1421,-0.2322,0.9251,1.0000,8.365,18.777,-1.012,-1.153,-0.048,0.019,1,1,3.930,3.536,3.930,3.536,0.075,0.020,0.232,-0.090,0.0001,-0.0014,-0.5035,0.0000,1040.0,0,9.090,-1.083,0.003,0.003,20,24.56,0.65,5
24616,20,5002,4,0,2,112,0,0,81.755,-1.733,82.929,-3.845,0.9705,81.274,-0.506,80.321,80.321,0.000,-6.000,-0.873,-0.873,-0.876,-0.871,0.9522,0.9522,-0.6869,-1.1220,-0.4351,1.1402,-0.2007,0.9368,1.0000,8.341,18.755,-0.953,-1.031,-0.044,-0.126,1,1,3.930,3.536,3.930,3.535,0.063,-0.020,-0.018,-0.212,0.0001,-0.0013,-0.4351,0.0000,1060.0,0,9.067,-0.992,0.000,0.000,19,24.56,0.65,5
