# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1127
# prof_ctl_max_us=749
# prof_disp_max_us=50598
# prof_ws_max_us=22
# prof_tel_max_us=317
# prof_crsf_max_us=503
# prof_can_max_us=361
# prof_bal_max_us=118
# prof_adrv_max_us=22
# prof_loopgap_max_us=53136
# prof_ctlgap_max_us=44494
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=127
# standing_drive=ch1_ch2_velocity_feedforward_v1
# standing_drive_limits=velocity_rad_s:1 turn_rad_s:0.5 accel:0.5 decel:0.75 turn_accel:0.75
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=2881
# checksum=0x90FA4B79
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:41:55
# run_start_uptime_ms=61344
# run_end_uptime_ms=118949
# run_duration_ms=57605
# end_reason=arms disarmed
# test_note=standing-drive-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.5725
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xED14696F
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
4084,20,5004,4,0,1,0,0,0,68.254,9.082,67.897,10.559,0.9741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.623,4.214,-0.030,-0.033,-0.003,-0.076,116,136,6.130,5.189,6.147,5.198,0.254,0.179,0.255,0.742,0.8250,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4104,20,5004,4,0,1,0,0,0,68.481,9.461,70.962,10.254,0.9685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.623,4.214,-0.030,-0.033,-0.003,-0.076,136,156,6.135,5.193,6.151,5.201,0.276,0.176,0.090,0.711,0.8268,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4124,20,5004,4,0,1,0,0,0,68.675,9.281,69.846,8.484,0.9702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.623,4.214,-0.030,-0.007,-0.003,-0.072,156,16,6.140,5.195,6.156,5.204,0.174,0.073,-0.057,0.719,0.8282,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4144,20,5004,4,0,1,0,0,0,68.843,8.809,69.701,7.446,0.9685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.623,4.214,0.008,-0.007,0.000,-0.072,16,36,6.145,5.198,6.160,5.207,0.306,0.073,-0.005,0.756,0.8299,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4164,20,5004,4,0,1,0,0,0,68.987,8.295,69.135,6.653,0.9761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.623,4.214,0.008,-0.007,0.000,-0.072,36,56,6.150,5.201,6.165,5.209,0.335,0.081,-0.171,0.747,0.8317,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4184,20,5004,4,0,1,0,0,0,69.122,8.006,68.498,7.019,0.9799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.051,-0.002,-0.057,16,16,6.155,5.204,6.169,5.212,0.232,0.077,-0.141,0.759,0.8334,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4204,20,5004,4,0,1,0,0,0,69.296,8.243,70.546,9.155,0.9773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.051,-0.002,-0.057,36,36,6.160,5.206,6.174,5.215,0.201,0.115,0.037,0.764,0.8350,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4224,20,5001,4,0,1,0,0,0,69.471,8.334,69.981,8.850,0.9692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.051,-0.002,-0.057,56,56,6.165,5.209,6.178,5.217,0.163,0.062,0.076,0.778,0.8365,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4244,20,5004,4,0,1,0,0,0,69.641,8.182,70.811,7.568,0.9738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.051,-0.002,-0.057,76,76,6.169,5.211,6.182,5.220,0.133,0.046,0.127,0.833,0.8379,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4264,20,5004,4,0,1,0,0,0,69.796,7.863,70.277,6.714,0.9754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.051,-0.002,-0.057,96,96,6.173,5.214,6.187,5.223,0.291,0.050,0.025,0.823,0.8393,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4284,20,5004,4,0,1,0,0,0,69.925,7.609,69.107,6.653,0.9755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.042,-0.054,-0.002,-0.045,116,16,6.176,5.216,6.191,5.225,0.174,0.116,0.159,0.856,0.8406,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4304,20,5004,4,0,1,0,0,0,70.093,7.592,71.733,6.836,0.9753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,16,36,6.180,5.219,6.195,5.228,0.152,0.208,0.072,0.818,0.8420,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4324,20,5004,4,0,1,0,0,0,70.239,7.423,70.665,6.653,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,36,56,6.184,5.222,6.199,5.230,0.132,0.195,0.276,0.758,0.8434,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4344,20,5004,4,0,1,0,0,0,70.368,7.114,70.728,6.592,0.9772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,56,76,6.188,5.224,6.203,5.233,0.206,0.090,0.075,0.768,0.8448,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4364,20,5004,4,0,1,0,0,0,70.494,6.883,70.143,6.470,0.9740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,76,96,6.193,5.227,6.207,5.235,0.148,0.117,-0.133,0.788,0.8464,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4384,20,5004,4,0,1,0,0,0,70.610,6.918,68.778,7.263,0.9861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,96,116,6.198,5.230,6.211,5.238,0.252,0.160,-0.232,0.727,0.8480,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4404,20,5004,4,0,1,0,0,0,70.797,7.648,72.318,9.705,0.9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,116,136,6.202,5.232,6.215,5.240,0.187,0.097,-0.030,0.680,0.8495,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,4,0.0000,0.0000,0.0000,0
4424,20,5004,4,0,1,0,0,0,70.977,7.959,71.483,8.667,0.9679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.076,-0.054,0.003,-0.045,136,156,6.206,5.235,6.219,5.242,0.191,0.098,0.033,0.669,0.8508,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4444,20,5004,4,0,1,0,0,0,71.199,8.215,72.074,9.094,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.024,-0.047,0.015,-0.058,16,16,6.209,5.237,6.223,5.245,0.063,0.160,0.185,0.636,0.8522,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,4,0.0000,0.0000,0.0000,0
4464,20,5004,4,0,1,0,0,0,71.363,8.094,71.099,8.240,0.9768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,16,36,6.212,5.239,6.227,5.247,0.170,0.027,0.112,0.686,0.8533,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4484,20,5004,4,0,1,0,0,0,71.528,8.090,71.683,7.996,0.9726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,36,56,6.216,5.242,6.231,5.249,0.139,0.069,0.096,0.611,0.8547,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4504,20,5004,4,0,1,0,0,0,71.696,7.915,72.570,7.080,0.9725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,56,76,6.219,5.245,6.235,5.252,0.106,0.185,0.226,0.640,0.8560,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4524,20,5004,4,0,1,0,0,0,71.827,7.448,71.882,6.042,0.9767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,76,96,6.223,5.247,6.239,5.254,0.211,0.051,0.128,0.690,0.8572,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4544,20,5004,4,0,1,0,0,0,71.967,7.293,72.274,6.958,0.9800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,96,116,6.227,5.249,6.242,5.256,0.190,0.090,0.002,0.685,0.8585,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.95,5,0.0000,0.0000,0.0000,0
4564,20,5004,4,0,1,0,0,0,72.104,7.101,72.585,6.531,0.9757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,116,136,6.231,5.252,6.246,5.259,0.279,0.125,0.020,0.635,0.8599,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4584,20,5004,4,0,1,0,0,0,72.237,6.884,72.683,6.226,0.9778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.047,0.018,-0.058,136,156,6.235,5.254,6.250,5.261,0.288,0.050,-0.202,0.718,0.8613,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4604,20,5004,4,0,1,0,0,0,72.358,6.605,72.822,6.042,0.9747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.016,-0.001,0.018,-0.060,156,16,6.240,5.256,6.253,5.263,0.263,0.110,-0.122,0.729,0.8627,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4624,20,5019,4,0,1,0,0,0,72.491,6.620,72.466,6.714,0.9822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.039,-0.001,0.007,-0.060,16,36,6.244,5.258,6.257,5.265,0.188,0.100,-0.100,0.709,0.8641,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4644,20,5001,4,0,1,0,0,0,72.617,6.488,72.895,6.042,0.9712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.039,-0.001,0.007,-0.060,36,56,6.249,5.260,6.261,5.267,0.117,0.095,0.045,0.707,0.8655,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4664,20,5003,4,0,1,0,0,0,72.743,6.506,72.680,6.470,0.9801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.039,-0.001,0.007,-0.060,56,76,6.252,5.262,6.264,5.269,0.189,0.077,-0.037,0.709,0.8667,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4684,20,5004,4,0,1,0,0,0,72.888,6.696,73.982,7.202,0.9795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.039,-0.001,0.007,-0.060,76,96,6.255,5.264,6.268,5.272,0.205,0.063,0.166,0.762,0.8677,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4704,20,5004,4,0,1,0,0,0,73.038,6.761,73.614,7.202,0.9720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.010,0.063,0.022,-0.049,16,16,6.258,5.267,6.271,5.274,0.158,0.118,0.059,0.743,0.8690,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4724,20,5003,4,0,1,0,0,0,73.165,6.533,73.975,5.981,0.9711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.010,0.063,0.022,-0.049,36,36,6.261,5.269,6.275,5.276,0.310,0.097,0.125,0.726,0.8700,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4744,20,5004,4,0,1,0,0,0,73.281,6.295,73.407,5.554,0.9755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.010,0.063,0.022,-0.049,56,56,6.264,5.271,6.278,5.278,0.187,0.106,0.225,0.677,0.8712,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4764,20,5004,4,0,1,0,0,0,73.395,6.221,72.802,6.287,0.9835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.010,-0.018,0.022,-0.051,76,16,6.268,5.273,6.281,5.280,0.256,0.096,0.139,0.678,0.8724,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4784,20,5004,4,0,1,0,0,0,73.488,6.288,72.869,6.714,0.9839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,16,36,6.271,5.275,6.285,5.282,0.042,0.139,0.064,0.648,0.8735,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4804,20,5004,4,0,1,0,0,0,73.635,6.801,73.301,8.789,0.9737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,36,56,6.274,5.278,6.288,5.284,0.260,0.130,-0.015,0.512,0.8748,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4824,20,5004,4,0,1,0,0,0,73.812,7.044,74.580,7.141,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,56,76,6.278,5.280,6.291,5.286,0.237,0.092,-0.067,0.533,0.8760,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4844,20,5004,4,0,1,0,0,0,73.952,6.821,74.407,6.287,0.9810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,76,96,6.282,5.282,6.295,5.288,0.110,0.063,-0.045,0.521,0.8773,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4864,20,5003,4,0,1,0,0,0,74.071,6.525,74.132,5.493,0.9742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,96,116,6.286,5.284,6.298,5.290,0.203,0.039,-0.063,0.551,0.8785,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,0.96,5,0.0000,0.0000,0.0000,0
4884,20,5004,4,0,1,0,0,0,74.199,6.474,74.238,5.859,0.9752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,116,136,6.290,5.286,6.301,5.292,0.336,0.073,-0.172,0.485,0.8799,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
4904,20,5004,4,0,1,0,0,0,74.332,6.527,74.968,6.775,0.9781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.018,-0.002,-0.051,136,156,6.294,5.288,6.304,5.294,0.068,0.116,-0.068,0.514,0.8812,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
4924,20,5004,4,0,1,0,0,0,74.465,6.407,75.201,6.104,0.9703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,-0.034,-0.024,-0.002,-0.062,156,16,6.298,5.290,6.307,5.296,0.210,0.125,0.010,0.584,0.8824,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
4944,20,5004,4,0,1,0,0,0,74.585,6.092,75.159,5.127,0.9742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,0.021,-0.024,-0.009,-0.062,16,36,6.301,5.291,6.310,5.297,0.108,0.090,0.098,0.629,0.8833,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
4964,20,5003,4,0,1,0,0,0,74.684,5.728,74.814,4.578,0.9768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,0.034,0.050,-0.001,-0.041,16,16,6.304,5.293,6.313,5.299,0.158,0.128,0.210,0.603,0.8843,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
4984,20,5004,4,0,1,0,0,0,74.785,5.547,74.612,5.432,0.9790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.624,4.214,0.034,0.050,-0.001,-0.041,36,36,6.307,5.295,6.316,5.301,0.024,0.099,0.158,0.640,0.8854,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.21,1.01,5,0.0000,0.0000,0.0000,0
