# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1165
# prof_ctl_max_us=3085
# prof_disp_max_us=8395
# prof_ws_max_us=26
# prof_tel_max_us=360
# prof_crsf_max_us=113
# prof_can_max_us=2878
# prof_bal_max_us=53
# prof_adrv_max_us=0
# prof_loopgap_max_us=23167
# prof_ctlgap_max_us=10465
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=255
# standing_drive=ch1_ch2_velocity_response_v2
# standing_drive_limits=velocity_rad_s:2 turn_rad_s:1.5 accel:1.5 decel:2 turn_accel:3
# standing_drive_velocity_kp_low=1.0
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=1666
# checksum=0x298924B0
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:58:43
# run_start_uptime_ms=349973
# run_end_uptime_ms=383279
# run_duration_ms=33306
# end_reason=drive disarmed
# test_note=standing-drive-response-v2
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.8923
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x72A5CE52
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
24525,20,5003,4,0,2,240,0,0,87.351,0.293,85.931,-0.854,0.9807,87.671,0.410,85.803,85.803,0.000,-2.088,-0.708,-0.708,0.792,-2.208,1.8677,1.8677,-1.5038,-0.6444,0.8594,1.0523,0.8594,0.9488,1.0000,5.643,10.996,0.575,-2.235,0.085,-0.174,1,1,3.930,3.540,3.930,3.540,-0.116,-0.040,-0.204,0.011,0.0001,0.0000,0.8594,0.0000,13540.0,0,4.282,-0.830,0.000,-1.500,19,23.86,0.35,5,-0.7519,1.0000,1.5000,15
24546,21,5003,4,0,2,240,0,0,87.299,-0.518,87.062,-2.747,0.9861,87.615,0.372,85.803,85.803,0.000,-2.088,-0.718,-0.718,0.782,-2.218,1.8115,1.8115,-1.5038,-0.7112,0.7926,1.0557,0.7926,0.9535,1.0000,5.657,10.951,0.716,-2.387,-0.005,0.037,2,2,3.930,3.540,3.930,3.540,-0.004,0.021,0.060,-0.040,0.0001,0.0000,0.7926,0.0000,13560.0,0,4.267,-0.835,0.000,-1.500,19,23.86,0.35,5,-0.7519,1.0000,1.5000,15
24565,19,5008,4,0,2,240,0,0,87.308,-0.253,86.149,0.366,0.9778,87.608,0.307,85.803,85.803,0.000,-2.088,-0.870,-0.870,0.630,-2.370,1.8052,1.8052,-1.5038,-0.7280,0.7758,1.0592,0.7758,0.9616,1.0000,5.674,10.905,0.845,-2.363,-0.019,-0.134,1,1,3.930,3.540,3.930,3.540,0.228,-0.068,0.034,-0.051,0.0002,0.0000,0.7758,0.0000,13580.0,0,4.253,-0.759,0.000,-1.500,19,23.86,0.40,5,-0.7519,1.0000,1.5000,15
24585,20,5003,4,0,2,240,0,0,87.286,-0.558,86.615,-2.197,0.9804,87.499,0.322,85.803,85.803,0.000,-2.088,-0.815,-0.815,0.685,-2.315,1.6955,1.6955,-1.5038,-0.8438,0.6600,1.0621,0.6600,0.9597,1.0000,5.685,10.857,0.500,-2.618,0.077,-0.042,1,1,3.930,3.540,3.930,3.540,-0.127,0.049,-0.078,-0.098,0.0001,0.0000,0.6600,0.0000,13600.0,0,4.234,-1.059,0.000,-1.500,19,23.86,0.40,5,-0.7519,1.0000,1.5000,15
24605,20,5003,4,0,2,240,0,0,87.199,-1.606,87.598,-2.686,0.9730,87.497,0.300,85.803,85.803,0.000,-2.088,-0.775,-0.775,0.725,-2.275,1.6936,1.6936,-1.5038,-0.8508,0.6530,1.0650,0.6530,0.9625,1.0000,5.696,10.808,0.575,-2.302,0.114,-0.005,1,1,3.930,3.540,3.930,3.540,0.090,-0.031,-0.107,-0.072,0.0001,0.0000,0.6530,0.0000,13620.0,0,4.215,-0.864,0.000,-1.500,19,23.86,0.40,5,-0.7519,1.0000,1.5000,15
24625,20,5003,4,0,2,240,0,0,87.183,-1.454,86.743,-0.671,0.9929,87.553,0.314,85.804,85.804,0.000,-2.088,-0.760,-0.760,0.740,-2.260,1.7485,1.7485,-1.5038,-0.7957,0.7081,1.0682,0.7081,0.9608,1.0000,5.709,10.760,0.837,-2.224,0.065,-0.157,1,1,3.930,3.540,3.930,3.540,-0.112,-0.031,0.189,-0.039,0.0000,0.0000,0.7081,0.0000,13640.0,0,4.197,-0.694,0.000,-1.500,19,23.86,0.40,5,-0.7519,1.0000,1.5000,15
24645,20,5003,4,0,2,240,0,0,87.200,-0.881,87.774,0.000,0.9685,87.519,0.353,85.804,85.804,0.000,-2.088,-0.727,-0.727,0.773,-2.227,1.7145,1.7145,-1.5038,-0.8307,0.6731,1.0711,0.6731,0.9559,1.0000,5.722,10.716,0.497,-2.288,0.078,0.039,1,1,3.930,3.540,3.930,3.540,0.135,0.076,-0.067,-0.041,0.0002,0.0000,0.6731,0.0000,13660.0,0,4.181,-0.896,0.000,-1.500,19,23.86,0.40,5,-0.7519,1.0000,1.5000,15
24665,20,5001,4,0,2,240,0,0,87.171,-0.907,86.719,-1.709,0.9811,87.565,0.347,85.804,85.804,0.000,-2.088,-0.736,-0.736,0.764,-2.236,1.7604,1.7604,-1.5168,-0.7995,0.7173,1.0743,0.7173,0.9566,1.0000,5.735,10.671,0.745,-2.229,0.046,-0.153,1,1,3.930,3.540,3.930,3.540,-0.145,0.027,0.022,-0.082,0.0000,0.0000,0.7173,0.0000,13680.0,0,4.166,-0.742,0.000,-1.500,19,23.86,0.40,5,-0.7584,1.0000,1.5000,15
24685,20,5002,4,0,2,240,0,0,87.238,0.240,86.866,3.418,0.9915,87.643,0.326,85.804,85.804,0.000,-2.088,-0.884,-0.884,0.616,-2.384,1.8389,1.8389,-1.5246,-0.7312,0.7934,1.0778,0.7934,0.9592,1.0000,5.753,10.627,1.106,-2.314,-0.006,0.008,1,1,3.930,3.540,3.930,3.540,0.012,0.024,-0.094,-0.116,0.0002,0.0000,0.7934,0.0000,13700.0,0,4.153,-0.604,0.000,-1.500,19,23.86,0.40,5,-0.7623,1.0000,1.5000,15
24705,20,5002,4,0,2,240,0,0,87.299,1.008,86.189,0.427,0.9707,87.551,0.344,85.803,85.803,0.000,-2.088,-0.917,-0.917,0.583,-2.417,1.7479,1.7479,-1.5194,-0.8224,0.6970,1.0809,0.6970,0.9570,1.0000,5.768,10.581,0.512,-2.496,0.062,-0.102,1,1,3.930,3.540,3.930,3.540,-0.008,-0.015,-0.120,-0.132,0.0001,0.0000,0.6970,0.0000,13720.0,0,4.137,-0.992,0.000,-1.500,19,23.86,0.40,5,-0.7597,1.0000,1.5000,15
24725,20,5002,4,0,2,240,0,0,87.270,0.372,87.259,-1.038,0.9802,87.460,0.281,85.804,85.804,0.000,-2.088,-0.987,-0.987,0.513,-2.487,1.6561,1.6561,-1.5168,-0.9234,0.5934,1.0836,0.5934,0.9649,1.0000,5.778,10.531,0.423,-2.645,0.084,-0.068,1,1,3.930,3.540,3.930,3.540,-0.071,0.015,-0.069,-0.069,0.0002,0.0000,0.5934,0.0000,13740.0,0,4.117,-1.111,0.000,-1.500,19,23.86,0.34,5,-0.7584,1.0000,1.5000,15
24745,20,5002,4,0,2,224,0,0,87.241,-0.095,86.392,-0.793,0.9854,87.458,0.219,85.803,85.803,0.000,-2.088,-1.070,-1.070,0.430,-2.570,1.6549,1.6549,-1.5038,-0.9190,0.5848,1.0862,0.5848,0.9726,1.0000,5.787,10.481,0.541,-2.363,0.055,-0.027,1,1,3.930,3.540,3.930,3.540,-0.088,-0.025,-0.101,-0.106,0.0001,0.0000,0.5848,0.0000,13760.0,0,4.097,-0.911,0.000,-1.500,19,23.86,0.34,5,-0.7519,1.0000,1.5000,15
24765,20,5003,4,0,2,224,0,0,87.236,-0.239,87.736,-0.488,0.9765,87.394,0.223,85.804,85.804,0.000,-2.088,-1.039,-1.039,0.461,-2.539,1.5894,1.5894,-1.5038,-0.9886,0.5152,1.0885,0.5152,0.9722,1.0000,5.796,10.429,0.408,-2.644,0.041,-0.177,1,1,3.930,3.540,3.930,3.540,-0.040,0.016,-0.014,-0.107,0.0000,0.0000,0.5152,0.0000,13780.0,0,4.075,-1.118,0.000,-1.500,19,23.86,0.34,4,-0.7519,1.0000,1.5000,15
24785,20,5003,4,0,2,224,0,0,87.182,-0.850,87.234,-2.869,0.9669,87.292,0.211,85.803,85.803,0.000,-2.088,-1.013,-1.013,0.487,-2.513,1.4884,1.4884,-1.4960,-1.0872,0.4088,1.0903,0.4088,0.9736,1.0000,5.801,10.376,0.286,-2.827,0.095,0.006,1,1,3.930,3.540,3.930,3.540,0.192,0.003,-0.057,-0.084,0.0001,0.0000,0.4088,0.0000,13800.0,0,4.051,-1.270,0.000,-1.500,19,23.86,0.34,4,-0.7480,1.0000,1.5000,15
24805,20,5003,4,0,2,224,0,0,87.149,-1.077,86.826,-1.343,0.9922,87.290,0.143,85.803,85.803,0.000,-2.088,-1.123,-1.123,0.377,-2.623,1.4861,1.4861,-1.5038,-1.1027,0.4011,1.0922,0.4011,0.9821,1.0000,5.808,10.324,0.300,-2.563,0.079,-0.011,1,1,3.930,3.540,3.930,3.540,-0.004,0.078,-0.035,-0.106,0.0001,0.0000,0.4011,0.0000,13820.0,0,4.029,-1.131,0.000,-1.500,19,23.86,0.34,5,-0.7519,1.0000,1.5000,15
24825,20,5002,4,0,2,224,0,0,87.170,-0.476,87.015,1.099,0.9754,87.289,0.119,85.803,85.803,0.000,-2.088,-1.227,-1.227,0.273,-2.727,1.4860,1.4860,-1.5038,-1.1058,0.3980,1.0940,0.3980,0.9851,1.0000,5.818,10.272,0.430,-2.653,0.008,-0.165,1,1,3.930,3.540,3.930,3.540,0.073,0.042,-0.059,-0.096,0.0001,0.0000,0.3980,0.0000,13840.0,0,4.008,-1.112,0.000,-1.500,19,23.86,0.34,5,-0.7519,1.0000,1.5000,15
24845,20,5002,4,0,2,224,0,0,87.168,-0.378,87.197,-0.671,0.9842,87.241,0.122,85.803,85.803,0.000,-2.088,-1.230,-1.230,0.270,-2.730,1.4374,1.4374,-1.5038,-1.1567,0.3471,1.0955,0.3471,0.9848,1.0000,5.826,10.217,0.343,-2.845,-0.027,0.011,1,1,3.930,3.540,3.930,3.540,-0.022,0.081,0.115,-0.104,0.0001,0.0000,0.3471,0.0000,13860.0,0,3.984,-1.251,0.000,-1.500,19,23.86,0.34,5,-0.7519,1.0000,1.5000,15
24865,20,5007,4,0,2,224,0,0,87.153,-0.415,86.920,-0.732,0.9814,87.226,0.087,85.803,85.803,0.000,-2.088,-1.296,-1.296,0.204,-2.796,1.4222,1.4222,-1.5038,-1.1751,0.3287,1.0970,0.3287,0.9891,1.0000,5.834,10.162,0.324,-2.743,-0.043,-0.033,1,1,3.930,3.540,3.930,3.540,0.127,-0.026,-0.004,-0.082,0.0001,0.0000,0.3287,0.0000,13880.0,0,3.960,-1.209,0.000,-1.500,19,23.86,0.34,5,-0.7519,1.0000,1.5000,15
24885,20,5003,4,0,2,224,0,0,87.150,-0.379,86.893,-0.488,0.9777,87.158,0.075,85.803,85.803,0.000,-2.088,-1.323,-1.323,0.177,-2.823,1.3549,1.3549,-1.5038,-1.2447,0.2591,1.0982,0.2591,0.9906,1.0000,5.837,10.105,0.085,-2.833,-0.010,-0.171,1,1,3.930,3.540,3.930,3.540,0.144,0.046,0.088,-0.106,0.0001,0.0000,0.2591,0.0000,13900.0,0,3.934,-1.374,0.000,-1.500,19,23.86,0.29,5,-0.7519,1.0000,1.5000,15
24905,20,5002,4,0,2,224,0,0,87.091,-1.086,87.591,-2.930,0.9818,87.072,0.067,85.803,85.803,0.000,-2.088,-1.283,-1.283,0.217,-2.783,1.2689,1.2689,-1.5038,-1.3325,0.1713,1.0990,0.1713,0.9916,1.0000,5.838,10.048,0.060,-3.051,0.025,-0.038,1,1,3.930,3.540,3.930,3.540,0.041,-0.057,0.025,-0.044,0.0001,0.0000,0.1713,0.0000,13920.0,0,3.905,-1.495,0.000,-1.500,19,23.86,0.29,5,-0.7519,1.0000,1.5000,15
24925,20,5003,4,0,2,224,0,0,87.067,-1.175,86.624,-1.709,0.9868,87.070,0.006,85.804,85.804,0.000,-2.088,-1.399,-1.399,0.101,-2.899,1.2658,1.2658,-1.5038,-1.3377,0.1661,1.0998,0.1661,0.9993,1.0000,5.839,9.991,0.031,-2.726,0.033,0.007,1,1,3.930,3.540,3.930,3.540,-0.095,0.007,-0.096,-0.064,0.0000,0.0000,0.1661,0.0000,13940.0,0,3.878,-1.347,0.000,-1.500,19,23.86,0.29,4,-0.7519,1.0000,1.5000,15
24945,20,5001,4,0,2,224,0,0,87.044,-1.278,87.246,-1.709,0.9756,86.998,0.026,85.803,85.803,0.000,-2.088,-1.350,-1.350,0.150,-2.850,1.1943,1.1943,-1.5038,-1.4094,0.0944,1.1002,0.0944,0.9968,1.0000,5.841,9.933,0.002,-3.088,0.044,-0.099,1,1,3.930,3.540,3.930,3.540,-0.042,0.001,-0.084,-0.101,0.0001,0.0000,0.0944,0.0000,13960.0,0,3.849,-1.543,0.000,-1.500,19,23.86,0.29,5,-0.7519,1.0000,1.5000,15
24965,20,5003,4,0,2,224,0,0,87.008,-1.386,87.418,-1.587,0.9865,86.989,-0.011,85.804,85.804,0.000,-2.088,-1.414,-1.414,0.086,-2.914,1.1848,1.1848,-1.5038,-1.4195,0.0843,1.1006,0.0843,0.9987,1.0000,5.842,9.874,0.074,-2.950,0.047,-0.142,1,1,3.930,3.540,3.930,3.540,-0.067,-0.003,0.056,-0.041,0.0000,0.0000,0.0843,0.0000,13980.0,0,3.821,-1.438,0.000,-1.500,19,23.86,0.29,4,-0.7519,1.0000,1.5000,15
24985,20,5003,4,0,2,224,0,0,86.984,-1.359,87.401,-1.404,0.9747,86.948,0.005,85.803,85.803,0.000,-2.088,-1.385,-1.385,0.115,-2.885,1.1444,1.1444,-1.5038,-1.4602,0.0436,1.1008,0.0436,0.9993,1.0000,5.843,9.815,-0.036,-3.036,0.057,0.038,1,1,3.930,3.540,3.930,3.540,-0.120,0.006,0.055,-0.151,0.0001,0.0000,0.0436,0.0000,14000.0,0,3.792,-1.536,0.000,-1.500,19,23.86,0.29,5,-0.7519,1.0000,1.5000,15
25005,20,5003,4,0,2,224,0,0,86.958,-1.382,87.442,-0.793,0.9848,86.987,-0.010,85.805,85.805,0.000,-2.088,-1.413,-1.413,0.087,-2.913,1.1818,1.1818,-1.5038,-1.4231,0.0807,1.1012,0.0807,0.9987,1.0000,5.844,9.757,0.069,-2.778,0.070,-0.013,1,1,3.930,3.540,3.930,3.540,0.073,0.039,-0.192,-0.104,0.0001,0.0000,0.0807,0.0000,14020.0,0,3.763,-1.354,0.000,-1.500,19,23.86,0.29,5,-0.7519,1.0000,1.5000,15
25025,20,5003,4,0,2,224,0,0,86.948,-1.155,86.826,-0.977,0.9879,87.003,0.039,85.804,85.804,0.000,-2.088,-1.334,-1.334,0.166,-2.834,1.1984,1.1984,-1.4986,-1.4014,0.0972,1.1016,0.0972,0.9952,1.0000,5.847,9.699,0.143,-2.865,0.071,-0.171,1,1,3.930,3.540,3.930,3.540,0.136,-0.005,-0.081,-0.022,0.0000,0.0000,0.0972,0.0000,14040.0,0,3.735,-1.361,0.000,-1.500,19,23.86,0.29,5,-0.7493,1.0000,1.5000,15
25045,20,5003,4,0,2,224,0,0,86.983,-0.416,87.476,2.319,0.9646,87.011,0.019,85.804,85.804,0.000,-2.088,-1.427,-1.427,0.073,-2.927,1.2068,1.2068,-1.4960,-1.3910,0.1050,1.1021,0.1050,0.9976,1.0000,5.851,9.641,0.257,-3.001,0.040,-0.030,1,1,3.930,3.540,3.930,3.540,0.147,0.052,-0.045,-0.075,0.0000,0.0000,0.1050,0.0000,14060.0,0,3.709,-1.372,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25065,20,5004,4,0,2,224,0,0,87.004,-0.002,87.238,0.732,0.9884,87.021,0.007,85.804,85.804,0.000,-2.088,-1.483,-1.483,0.017,-2.983,1.2167,1.2167,-1.4960,-1.3819,0.1141,1.1026,0.1141,0.9992,1.0000,5.855,9.585,0.112,-2.842,0.053,-0.002,1,1,3.930,3.540,3.930,3.540,-0.004,0.012,-0.098,-0.061,0.0000,0.0000,0.1141,0.0000,14080.0,0,3.682,-1.365,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25085,20,5001,4,0,2,224,0,0,86.988,-0.243,86.551,-1.770,0.9781,86.976,0.032,85.805,85.805,0.000,-2.088,-1.412,-1.412,0.088,-2.912,1.1712,1.1712,-1.4960,-1.4275,0.0685,1.1030,0.0685,0.9959,1.0000,5.855,9.525,0.021,-3.045,0.067,-0.096,1,1,3.930,3.540,3.930,3.540,0.202,0.145,-0.236,-0.095,0.0001,0.0000,0.0685,0.0000,14100.0,0,3.653,-1.512,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25105,20,5002,4,0,2,224,0,0,86.990,-0.239,87.293,-0.061,0.9825,86.958,-0.014,85.804,85.804,0.000,-2.088,-1.505,-1.505,-0.005,-3.005,1.1535,1.1535,-1.4960,-1.4456,0.0504,1.1032,0.0504,0.9983,1.0000,5.855,9.466,0.010,-2.969,0.053,-0.151,1,1,3.930,3.540,3.930,3.540,0.152,0.089,-0.108,-0.172,0.0000,0.0000,0.0504,0.0000,14120.0,0,3.623,-1.479,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25125,20,5003,4,0,2,224,0,0,86.988,-0.180,86.883,-0.061,0.9836,86.907,-0.030,85.804,85.804,0.000,-2.088,-1.542,-1.542,-0.042,-3.042,1.1026,1.1026,-1.4908,-1.4914,-0.0005,1.1032,-0.0005,0.9962,1.0000,5.855,9.406,-0.048,-3.104,0.044,0.017,1,1,3.930,3.540,3.930,3.540,0.012,-0.072,-0.147,-0.029,0.0000,0.0000,-0.0005,0.0000,14140.0,0,3.593,-1.576,0.000,-1.500,19,23.86,0.30,5,-0.7454,1.0000,1.5000,15
25145,20,5003,4,0,2,224,0,0,86.982,-0.278,87.093,-0.244,0.9873,86.908,-0.075,85.805,85.805,0.000,-2.088,-1.618,-1.618,-0.118,-3.118,1.1032,1.1032,-1.4856,-1.4856,0.0001,1.1032,0.0001,0.9906,1.0000,5.854,9.346,-0.062,-2.888,0.019,-0.055,1,1,3.930,3.540,3.930,3.540,-0.084,0.049,0.010,-0.016,0.0001,0.0000,0.0001,0.0000,14160.0,0,3.563,-1.475,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25165,20,5003,4,0,2,224,0,0,86.966,-0.543,87.272,-2.136,0.9748,86.840,-0.058,85.804,85.804,0.000,-2.088,-1.558,-1.558,-0.058,-3.058,1.0362,1.0362,-1.4856,-1.5528,-0.0672,1.1029,-0.0672,0.9928,1.0000,5.852,9.283,-0.085,-3.271,0.008,-0.098,1,1,3.930,3.540,3.930,3.540,-0.038,0.040,-0.036,-0.025,0.0000,0.0000,-0.0672,0.0000,14180.0,0,3.530,-1.678,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25185,20,5006,4,0,2,224,0,0,86.948,-0.741,87.649,-0.793,0.9761,86.801,-0.108,85.804,85.804,0.000,-2.088,-1.641,-1.641,-0.141,-3.141,0.9966,0.9966,-1.4856,-1.5928,-0.1072,1.1024,-0.1072,0.9866,1.0000,5.850,9.220,-0.256,-3.079,-0.003,-0.178,1,1,3.930,3.540,3.930,3.540,0.045,-0.073,0.001,-0.062,0.0000,0.0000,-0.1072,0.0000,14200.0,0,3.497,-1.667,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25205,20,5003,4,0,2,224,0,0,86.909,-1.192,87.603,-2.441,0.9808,86.733,-0.108,85.804,85.804,0.000,-2.088,-1.606,-1.606,-0.106,-3.106,0.9289,0.9289,-1.4856,-1.6607,-0.1751,1.1016,-0.1751,0.9865,1.0000,5.846,9.156,-0.204,-3.370,-0.011,-0.025,1,1,3.930,3.540,3.930,3.540,0.051,0.039,-0.145,-0.042,0.0000,0.0000,-0.1751,0.0000,14220.0,0,3.464,-1.787,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25225,20,5003,4,0,2,224,0,0,86.857,-1.648,86.917,-2.380,0.9760,86.735,-0.124,85.804,85.804,0.000,-2.088,-1.601,-1.601,-0.101,-3.101,0.9308,0.9308,-1.4908,-1.6635,-0.1726,1.1008,-0.1726,0.9845,1.0000,5.842,9.093,-0.170,-3.167,0.020,0.042,1,1,3.930,3.540,3.930,3.540,-0.152,-0.049,0.045,-0.080,0.0000,0.0000,-0.1726,0.0000,14240.0,0,3.430,-1.669,0.000,-1.500,19,23.86,0.30,5,-0.7454,1.0000,1.5000,15
25245,20,5003,4,0,2,224,0,0,86.828,-1.690,86.981,-1.404,0.9876,86.770,-0.093,85.804,85.804,0.000,-2.088,-1.542,-1.542,-0.042,-3.042,0.9662,0.9662,-1.4856,-1.6212,-0.1356,1.1002,-0.1356,0.9883,1.0000,5.840,9.028,0.062,-3.147,0.001,-0.008,1,1,3.930,3.540,3.930,3.540,-0.036,0.024,0.061,-0.127,0.0000,0.0000,-0.1356,0.0000,14260.0,0,3.397,-1.543,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25265,20,5003,4,0,2,224,0,0,86.830,-1.275,87.192,-0.122,0.9822,86.807,-0.059,85.804,85.804,0.000,-2.088,-1.502,-1.502,-0.002,-3.002,1.0029,1.0029,-1.4908,-1.5884,-0.0976,1.0997,-0.0976,0.9926,1.0000,5.840,8.966,0.013,-3.068,-0.003,-0.129,1,1,3.930,3.540,3.930,3.540,0.052,0.041,0.010,-0.119,0.0000,0.0000,-0.0976,0.0000,14280.0,0,3.366,-1.527,0.000,-1.500,19,23.86,0.30,5,-0.7454,1.0000,1.5000,15
25285,20,5002,4,0,2,224,0,0,86.868,-0.420,87.328,2.441,0.9741,86.858,-0.061,85.804,85.804,0.000,-2.088,-1.579,-1.579,-0.079,-3.079,1.0536,1.0536,-1.4908,-1.5371,-0.0463,1.0995,-0.0463,0.9924,1.0000,5.840,8.907,0.063,-2.947,0.003,-0.081,1,1,3.930,3.540,3.930,3.540,-0.048,0.067,0.037,-0.054,0.0000,0.0000,-0.0463,0.0000,14300.0,0,3.336,-1.442,0.000,-1.500,19,23.86,0.30,5,-0.7454,1.0000,1.5000,15
25305,20,5002,4,0,2,224,0,0,86.893,-0.000,87.185,1.648,0.9844,86.900,-0.035,85.804,85.804,0.000,-2.088,-1.561,-1.561,-0.061,-3.061,1.0962,1.0962,-1.4960,-1.4993,-0.0033,1.0995,-0.0033,0.9956,1.0000,5.840,8.849,-0.011,-2.847,0.006,0.022,1,1,3.930,3.540,3.930,3.540,-0.209,-0.029,-0.153,-0.105,0.0000,0.0000,-0.0033,0.0000,14320.0,0,3.307,-1.429,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25325,20,5003,4,0,2,224,0,0,86.911,0.220,87.003,0.305,0.9811,86.892,-0.011,85.804,85.804,0.000,-2.088,-1.536,-1.536,-0.036,-3.036,1.0882,1.0882,-1.4960,-1.5073,-0.0113,1.0995,-0.0113,0.9986,1.0000,5.840,8.789,0.021,-3.065,0.002,-0.030,1,1,3.930,3.540,3.930,3.540,-0.046,0.037,-0.062,-0.052,0.0000,0.0000,-0.0113,0.0000,14340.0,0,3.277,-1.522,0.000,-1.500,19,23.86,0.30,5,-0.7480,1.0000,1.5000,15
25345,20,5003,4,0,2,224,0,0,86.946,0.544,87.496,1.648,0.9780,86.861,-0.053,85.804,85.804,0.000,-2.088,-1.646,-1.646,-0.146,-3.146,1.0570,1.0570,-1.4856,-1.5282,-0.0426,1.0993,-0.0426,0.9933,1.0000,5.839,8.728,-0.094,-3.040,-0.036,-0.167,1,1,3.930,3.540,3.930,3.540,0.064,-0.006,-0.157,-0.075,0.0000,0.0000,-0.0426,0.0000,14360.0,0,3.246,-1.567,0.000,-1.500,19,23.86,0.30,5,-0.7428,1.0000,1.5000,15
25365,20,5003,4,0,2,224,0,0,86.958,0.503,87.514,0.427,0.9792,86.798,-0.097,85.804,85.804,0.000,-2.088,-1.720,-1.720,-0.220,-3.220,0.9940,0.9940,-1.4830,-1.5891,-0.1061,1.0988,-0.1061,0.9879,1.0000,5.838,8.665,-0.115,-3.289,-0.054,-0.078,1,1,3.930,3.540,3.930,3.540,0.073,-0.033,-0.013,-0.050,0.0000,0.0000,-0.1061,0.0000,14380.0,0,3.214,-1.702,0.000,-1.500,19,23.86,0.32,5,-0.7415,1.0000,1.5000,15
