t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
18339,2,77.78,-1.80,87.67,9.88,-0.19,13.399,32.55,46.70,-0.07,-0.19,3.94,3.55
18360,2,77.77,-1.57,87.68,9.90,-0.21,13.584,32.55,46.70,-0.02,-0.12,3.95,3.55
18377,2,77.74,-1.65,87.69,9.93,-0.20,13.769,32.55,46.69,-0.13,-0.03,3.95,3.55
18400,2,77.67,-2.26,87.70,10.01,-0.08,13.955,32.54,46.69,-0.09,-0.10,3.95,3.55
18418,2,77.57,-3.11,87.71,10.13,0.08,14.144,32.54,46.69,-0.12,-0.19,3.95,3.55
18439,2,77.49,-3.32,87.72,10.22,0.13,14.334,32.54,46.68,-0.17,-0.25,3.95,3.55
18459,2,77.52,-1.96,87.73,10.20,-0.11,14.524,32.53,46.68,-0.11,-0.13,3.95,3.55
18478,2,77.55,-0.90,87.74,10.18,-0.27,14.713,32.53,46.68,0.03,0.05,3.95,3.55
18499,2,77.58,-0.23,87.75,10.16,-0.37,14.901,32.53,46.68,0.06,0.06,3.95,3.55
18518,2,77.59,-0.07,87.75,10.16,-0.40,15.089,32.53,46.68,-0.02,-0.01,3.95,3.55
18539,2,77.53,-0.78,87.76,10.23,-0.26,15.279,32.53,46.67,-0.21,-0.09,3.95,3.55
18560,2,77.47,-1.02,87.77,10.29,-0.22,15.470,32.52,46.67,-0.31,-0.28,3.95,3.55
18578,2,77.56,0.72,87.78,10.21,-0.56,15.658,32.51,46.66,-0.23,-0.22,3.95,3.55
18599,2,77.66,2.01,87.79,10.12,-0.79,15.845,32.51,46.66,-0.07,-0.00,3.95,3.55
18619,2,77.69,1.82,87.80,10.10,-0.76,16.031,32.51,46.65,-0.10,-0.08,3.95,3.55
18638,2,77.66,0.83,87.81,10.14,-0.62,16.218,32.49,46.65,-0.41,-0.34,3.95,3.55
18659,2,77.59,-0.48,87.82,10.22,-0.42,16.406,32.48,46.63,-0.63,-0.47,3.95,3.55
18679,2,77.60,-0.21,87.83,10.22,-0.52,16.594,32.47,46.62,-0.36,-0.55,3.95,3.55
18699,2,77.58,-0.53,87.84,10.25,-0.49,16.783,32.46,46.61,-0.22,-0.25,3.95,3.55
18719,2,77.53,-1.11,87.85,10.31,-0.38,16.972,32.44,46.59,-0.44,-0.58,3.95,3.55
18739,2,77.64,0.62,87.86,10.21,-0.73,17.159,32.43,46.58,-0.48,-0.52,3.95,3.55
18759,2,77.74,1.73,87.87,10.12,-0.96,17.344,32.42,46.57,-0.13,-0.03,3.95,3.55
18778,2,77.64,-0.43,87.88,10.22,-0.54,17.531,32.42,46.57,-0.40,-0.29,3.95,3.55
18799,2,77.53,-2.04,87.89,10.34,-0.30,17.721,32.40,46.55,-0.64,-0.72,3.95,3.55
18817,2,77.63,-0.63,87.90,10.26,-0.64,17.908,32.39,46.53,-0.42,-0.53,3.95,3.55
18838,2,77.58,-1.54,87.90,10.31,-0.48,18.097,32.38,46.53,-0.25,-0.26,3.95,3.55
18859,2,77.41,-3.63,87.91,10.49,-0.06,18.288,32.37,46.51,-0.54,-0.59,3.95,3.55
18879,2,77.40,-2.78,87.92,10.51,-0.26,18.480,32.35,46.50,-0.45,-0.53,3.95,3.55
18898,2,77.41,-1.58,87.93,10.51,-0.46,18.672,32.34,46.49,-0.02,0.01,3.95,3.55
18919,2,77.39,-1.24,87.94,10.54,-0.44,18.864,32.34,46.49,-0.23,-0.08,3.95,3.55
18939,2,77.37,-1.09,87.95,10.57,-0.45,19.057,32.33,46.48,-0.35,-0.25,3.95,3.55
18960,2,77.38,-0.67,87.96,10.58,-0.52,19.249,32.32,46.47,-0.32,-0.31,3.95,3.55
18978,2,77.39,-0.45,87.97,10.58,-0.57,19.441,32.31,46.46,-0.19,-0.37,3.95,3.55
18999,2,77.41,-0.10,87.98,10.56,-0.64,19.633,32.31,46.45,-0.18,-0.16,3.95,3.55
19018,2,77.34,-1.34,87.99,10.64,-0.43,19.826,32.30,46.45,-0.22,-0.24,3.95,3.55
19039,2,77.19,-3.27,88.00,10.80,-0.08,20.000,32.29,46.44,-0.62,-0.52,3.95,3.55
19059,2,77.26,-1.60,88.00,10.74,-0.43,20.000,32.27,46.42,-0.53,-0.72,3.95,3.55
19079,2,77.33,-0.45,88.00,10.67,-0.66,20.000,32.26,46.41,0.03,-0.01,3.95,3.55
19099,2,77.24,-1.77,88.00,10.76,-0.37,20.000,32.26,46.41,-0.25,-0.06,3.95,3.55
19119,2,77.11,-3.11,88.00,10.89,-0.14,20.000,32.25,46.40,-0.43,-0.34,3.95,3.55
19139,2,77.08,-2.45,88.00,10.92,-0.26,20.000,32.24,46.39,-0.38,-0.36,3.95,3.55
19158,2,77.10,-1.02,88.00,10.90,-0.50,20.000,32.23,46.38,-0.12,-0.23,3.95,3.55
19179,2,77.19,0.49,88.00,10.81,-0.76,20.000,32.23,46.37,-0.06,-0.13,3.95,3.55
19199,2,77.24,1.00,88.00,10.76,-0.84,20.000,32.22,46.37,-0.21,-0.21,3.95,3.55
19218,2,77.11,-1.21,88.00,10.89,-0.44,20.000,32.21,46.36,-0.46,-0.31,3.95,3.55
19239,2,76.97,-2.94,88.00,11.03,-0.16,20.000,32.20,46.34,-0.63,-0.79,3.95,3.55
19259,2,77.12,-0.47,88.00,10.88,-0.71,20.000,32.18,46.33,-0.37,-0.35,3.95,3.55
19278,2,77.13,-0.66,88.00,10.87,-0.65,20.000,32.18,46.32,-0.09,-0.08,3.95,3.55
19299,2,76.95,-3.19,88.00,11.05,-0.16,20.000,32.17,46.32,-0.55,-0.34,3.95,3.55
19319,2,76.85,-3.67,88.00,11.15,-0.11,20.000,32.15,46.30,-0.54,-0.58,3.95,3.55
19339,2,76.89,-2.29,88.00,11.11,-0.40,20.000,32.14,46.29,-0.10,-0.26,3.95,3.55
19359,2,76.84,-2.38,88.00,11.16,-0.32,20.000,32.14,46.29,-0.11,-0.11,3.95,3.55
19378,2,76.71,-3.55,88.00,11.29,-0.07,20.000,32.13,46.28,-0.33,-0.35,3.95,3.55
19399,2,76.63,-3.64,88.00,11.37,-0.06,20.000,32.12,46.27,-0.34,-0.42,3.95,3.55
19418,2,76.64,-2.55,88.00,11.36,-0.26,20.000,32.12,46.26,-0.16,-0.21,3.95,3.55
19439,2,76.65,-1.83,88.00,11.35,-0.36,20.000,32.11,46.26,-0.05,-0.07,3.95,3.55
19459,2,76.62,-1.71,88.00,11.38,-0.34,20.000,32.11,46.25,-0.16,-0.03,3.95,3.55
19479,2,76.59,-1.57,88.00,11.41,-0.36,20.000,32.10,46.25,-0.12,-0.15,3.95,3.55
19499,2,76.55,-1.85,88.00,11.45,-0.31,20.000,32.10,46.25,-0.12,-0.15,3.95,3.55
19519,2,76.47,-2.56,88.00,11.53,-0.18,20.000,32.10,46.24,-0.25,-0.18,3.95,3.55
19538,2,76.39,-2.93,88.00,11.61,-0.11,20.000,32.09,46.24,-0.39,-0.23,3.95,3.55
19559,2,76.35,-2.63,88.00,11.65,-0.16,20.000,32.08,46.23,-0.25,-0.13,3.95,3.55
19579,2,76.35,-1.60,88.00,11.65,-0.32,20.000,32.07,46.23,-0.10,-0.14,3.95,3.55
19599,2,76.35,-0.91,88.00,11.65,-0.40,20.000,32.07,46.22,-0.08,-0.19,3.95,3.55
19618,2,76.41,0.28,88.00,11.59,-0.62,20.000,32.07,46.21,-0.14,-0.28,3.95,3.55
19639,2,76.46,0.91,88.00,11.54,-0.74,20.000,32.06,46.21,-0.18,-0.14,3.95,3.55
19657,2,76.38,-0.68,88.00,11.59,-0.54,20.000,32.06,46.20,-0.25,-0.18,3.95,3.55
19680,2,76.25,-2.52,88.00,11.75,-0.15,20.000,32.04,46.19,-0.54,-0.64,3.95,3.55
19698,2,76.26,-1.80,88.00,11.74,-0.34,20.000,32.03,46.17,-0.54,-0.57,3.95,3.55
19719,2,76.29,-1.10,88.00,11.71,-0.49,20.000,32.02,46.17,-0.07,0.02,3.95,3.55
19739,2,76.19,-2.44,88.00,11.81,-0.21,20.000,32.02,46.16,-0.12,-0.13,3.95,3.55
19760,2,76.07,-3.57,88.00,11.93,-0.02,20.000,32.01,46.16,-0.42,-0.38,3.95,3.55
19778,2,76.04,-3.22,88.00,11.96,-0.10,20.000,32.00,46.15,-0.21,-0.25,3.95,3.55
19798,2,75.99,-3.15,88.00,12.01,-0.10,20.000,31.99,46.14,-0.09,-0.05,3.95,3.55
19819,2,75.90,-3.64,88.00,12.10,0.02,20.000,31.99,46.14,-0.14,-0.08,3.95,3.55
19840,2,75.81,-3.83,88.00,12.19,0.07,20.000,31.99,46.14,-0.07,-0.18,3.95,3.55
19858,2,75.77,-3.42,88.00,12.23,0.02,20.000,31.99,46.13,0.03,-0.11,3.95,3.55
19879,2,75.71,-3.09,88.00,12.29,-0.00,20.000,31.98,46.13,0.01,0.00,3.95,3.55
19899,2,75.69,-2.55,88.00,12.31,-0.07,20.000,31.98,46.13,-0.03,0.10,3.95,3.55
19918,2,75.66,-2.14,88.00,12.34,-0.12,20.000,31.98,46.13,0.01,-0.03,3.95,3.55
19939,2,75.64,-1.85,88.00,12.36,-0.15,20.000,31.98,46.13,-0.03,-0.02,3.95,3.55
19959,2,75.61,-1.76,88.00,12.39,-0.16,20.000,31.98,46.13,-0.07,-0.03,3.95,3.55
19978,2,75.58,-1.67,88.00,12.42,-0.17,20.000,31.98,46.13,-0.06,-0.07,3.95,3.55
19999,2,75.54,-1.65,88.00,12.46,-0.17,20.000,31.98,46.13,-0.07,-0.12,3.95,3.55
20019,2,75.49,-1.91,88.00,12.51,-0.11,20.000,31.98,46.12,-0.15,-0.08,3.95,3.55
20039,2,75.43,-2.07,88.00,12.57,-0.08,20.000,31.97,46.12,-0.19,-0.17,3.95,3.55
20058,2,75.42,-1.62,88.00,12.58,-0.16,20.000,31.97,46.11,-0.19,-0.22,3.95,3.55
20079,2,75.43,-0.86,88.00,12.57,-0.29,20.000,31.96,46.11,-0.02,-0.11,3.95,3.55
20099,2,75.44,-0.46,88.00,12.56,-0.36,20.000,31.96,46.11,-0.03,-0.03,3.95,3.55
20119,2,75.44,-0.49,88.00,12.56,-0.36,20.000,31.96,46.10,-0.18,-0.08,3.95,3.55
20139,2,75.40,-0.94,88.00,12.60,-0.29,20.000,31.95,46.10,-0.22,-0.10,3.95,3.55
20160,2,75.38,-0.97,88.00,12.62,-0.31,20.000,31.95,46.09,-0.17,-0.25,3.95,3.55
20177,2,75.38,-0.84,88.00,12.61,-0.37,20.000,31.94,46.09,-0.11,-0.09,3.95,3.55
20200,2,75.32,-1.55,88.00,12.68,-0.23,20.000,31.94,46.09,-0.14,-0.07,3.95,3.55
20218,2,75.22,-2.67,88.00,12.78,-0.03,20.000,31.93,46.08,-0.26,-0.23,3.95,3.55
20239,2,75.15,-2.82,88.00,12.85,-0.02,20.000,31.92,46.07,-0.24,-0.26,3.95,3.55
20259,2,75.16,-1.99,88.00,12.84,-0.18,20.000,31.92,46.07,-0.09,-0.10,3.95,3.55
20280,2,75.16,-1.56,88.00,12.84,-0.24,20.000,31.91,46.06,-0.05,-0.08,3.95,3.55
20297,2,75.11,-1.69,88.00,12.88,-0.21,20.000,31.91,46.06,-0.10,-0.07,3.95,3.55
20320,2,75.07,-1.78,88.00,12.93,-0.18,20.000,31.91,46.06,-0.07,-0.13,3.95,3.55
20338,2,75.06,-1.46,88.00,12.94,-0.24,20.000,31.91,46.05,-0.07,-0.19,3.95,3.55
20359,2,75.05,-1.21,88.00,12.95,-0.29,20.000,31.90,46.05,-0.09,-0.07,3.95,3.55
20379,2,75.02,-1.33,88.00,12.98,-0.26,20.000,31.90,46.05,-0.09,-0.08,3.95,3.55
20399,2,74.96,-1.81,88.00,13.04,-0.17,20.000,31.89,46.04,-0.20,-0.20,3.95,3.55
20418,2,74.87,-2.49,88.00,13.13,-0.04,20.000,31.89,46.03,-0.30,-0.31,3.95,3.55
20438,2,74.84,-2.12,88.00,13.16,-0.12,20.000,31.88,46.02,-0.19,-0.29,3.95,3.55
20459,2,74.89,-0.96,88.00,13.11,-0.34,20.000,31.88,46.02,-0.06,-0.09,3.95,3.55
20480,2,74.91,-0.50,88.00,13.09,-0.41,20.000,31.87,46.02,-0.06,0.00,3.95,3.55
20498,2,74.86,-1.06,88.00,13.14,-0.30,20.000,31.87,46.02,-0.11,-0.07,3.95,3.55
20519,2,74.84,-1.12,88.00,13.16,-0.31,20.000,31.86,46.01,-0.21,-0.16,3.95,3.55
20539,2,74.82,-1.16,88.00,13.18,-0.32,20.000,31.86,46.01,-0.10,-0.08,3.95,3.55
20558,2,74.77,-1.73,88.00,13.23,-0.22,20.000,31.86,46.00,-0.11,-0.09,3.95,3.55
20579,2,74.67,-2.73,88.00,13.33,-0.04,20.000,31.85,46.00,-0.32,-0.21,3.95,3.55
20599,2,74.59,-3.00,88.00,13.41,0.00,20.000,31.84,45.99,-0.38,-0.31,3.95,3.55
20619,2,74.60,-2.18,88.00,13.40,-0.16,20.000,31.83,45.99,-0.05,-0.12,3.95,3.55
20639,2,74.59,-1.85,88.00,13.41,-0.20,20.000,31.83,45.98,-0.04,-0.01,3.95,3.55
20659,2,74.52,-2.39,88.00,13.48,-0.09,20.000,31.83,45.98,-0.06,-0.11,3.95,3.55
20679,2,74.46,-2.73,88.00,13.54,-0.02,20.000,31.83,45.98,-0.11,-0.19,3.95,3.55
20698,2,74.42,-2.53,88.00,13.58,-0.06,20.000,31.82,45.97,-0.02,-0.10,3.95,3.55
20719,2,74.38,-2.45,88.00,13.62,-0.07,20.000,31.82,45.97,-0.02,-0.05,3.95,3.55
20739,2,74.34,-2.47,88.00,13.66,-0.05,20.000,31.82,45.97,-0.09,-0.02,3.95,3.55
20760,2,74.29,-2.47,88.00,13.71,-0.03,20.000,31.82,45.97,-0.04,-0.02,3.95,3.55
20778,2,74.24,-2.33,88.00,13.76,-0.04,20.000,31.82,45.97,-0.02,-0.04,3.95,3.55
20799,2,74.21,-2.06,88.00,13.79,-0.08,20.000,31.82,45.96,-0.02,-0.03,3.95,3.55
20818,2,74.19,-1.78,88.00,13.81,-0.12,20.000,31.82,45.96,-0.01,-0.02,3.95,3.55
20839,2,74.16,-1.66,88.00,13.84,-0.13,20.000,31.81,45.96,-0.07,-0.08,3.95,3.55
20859,2,74.13,-1.77,88.00,13.87,-0.11,20.000,31.81,45.96,-0.07,-0.08,3.95,3.55
20880,2,74.07,-2.02,88.00,13.93,-0.06,20.000,31.81,45.96,-0.11,-0.12,3.95,3.55
20898,2,74.03,-2.17,88.00,13.97,-0.04,20.000,31.81,45.95,-0.13,-0.13,3.95,3.55
20919,2,74.01,-1.88,88.00,13.99,-0.09,20.000,31.80,45.95,-0.07,-0.09,3.95,3.55
20938,2,74.00,-1.47,88.00,14.00,-0.17,20.000,31.80,45.95,-0.02,-0.05,3.95,3.55
20959,2,73.98,-1.39,88.00,14.02,-0.17,20.000,31.80,45.95,-0.02,0.02,3.95,3.55
20979,2,73.94,-1.57,88.00,14.06,-0.13,20.000,31.80,45.95,-0.08,-0.04,3.95,3.55
20999,2,73.88,-1.85,88.00,14.12,-0.08,20.000,31.80,45.94,-0.10,-0.10,3.95,3.55
21019,2,73.84,-1.89,88.00,14.16,-0.08,20.000,31.79,45.94,-0.12,-0.08,3.94,3.55
21039,2,73.81,-1.69,88.00,14.19,-0.11,20.000,31.79,45.94,-0.08,-0.07,3.94,3.55
21059,2,73.82,-1.09,88.00,14.18,-0.22,20.000,31.79,45.93,-0.04,-0.14,3.95,3.55
21078,2,73.82,-0.59,88.00,14.18,-0.30,20.000,31.78,45.93,-0.03,0.00,3.94,3.55
21099,2,73.83,-0.38,88.00,14.17,-0.34,20.000,31.78,45.93,-0.09,-0.04,3.95,3.55
21119,2,73.82,-0.40,88.00,14.18,-0.35,20.000,31.78,45.93,-0.06,-0.10,3.95,3.55
21139,2,73.80,-0.65,88.00,14.20,-0.32,20.000,31.78,45.93,-0.18,-0.10,3.95,3.55
21160,2,73.75,-1.16,88.00,14.25,-0.24,20.000,31.77,45.92,-0.21,-0.15,3.95,3.55
21178,2,73.69,-1.61,88.00,14.31,-0.16,20.000,31.76,45.92,-0.38,-0.25,3.95,3.55
21198,2,73.67,-1.49,88.00,14.33,-0.21,20.000,31.75,45.91,-0.18,-0.23,3.95,3.55
21219,2,73.67,-1.10,88.00,14.33,-0.28,20.000,31.75,45.90,-0.20,-0.20,3.95,3.55
21239,2,73.67,-0.79,88.00,14.33,-0.34,20.000,31.75,45.90,-0.10,-0.23,3.95,3.55
21259,2,73.69,-0.44,88.00,14.31,-0.41,20.000,31.74,45.89,-0.12,-0.21,3.95,3.55
21280,2,73.69,-0.45,88.00,14.31,-0.43,20.000,31.74,45.89,-0.18,-0.11,3.95,3.55
21298,2,73.59,-1.77,88.00,14.41,-0.18,20.000,31.73,45.88,-0.21,-0.25,3.95,3.55
21319,2,73.46,-3.07,88.00,14.54,0.04,20.000,31.72,45.87,-0.36,-0.43,3.95,3.55
21337,2,73.45,-2.50,88.00,14.55,-0.07,20.000,31.71,45.86,-0.35,-0.45,3.95,3.55
21360,2,73.48,-1.60,88.00,14.52,-0.27,20.000,31.71,45.85,-0.14,-0.09,3.95,3.55
21378,2,73.48,-1.31,88.00,14.52,-0.30,20.000,31.71,45.85,-0.00,-0.02,3.95,3.55
21399,2,73.45,-1.53,88.00,14.55,-0.25,20.000,31.70,45.85,-0.14,0.01,3.95,3.55
21419,2,73.39,-1.96,88.00,14.61,-0.18,20.000,31.70,45.85,-0.09,-0.10,3.95,3.55
21439,2,73.32,-2.37,88.00,14.68,-0.10,20.000,31.70,45.84,-0.15,-0.13,3.95,3.55
21458,2,73.23,-2.94,88.00,14.77,0.01,20.000,31.69,45.84,-0.18,-0.15,3.95,3.55
21479,2,73.16,-3.12,88.00,14.84,0.05,20.000,31.69,45.84,-0.22,-0.15,3.95,3.55
21499,2,73.15,-2.30,88.00,14.85,-0.09,20.000,31.68,45.83,-0.15,-0.09,3.95,3.55
21519,2,73.15,-1.70,88.00,14.85,-0.18,20.000,31.68,45.83,-0.02,0.01,3.95,3.55
21539,2,73.13,-1.56,88.00,14.87,-0.18,20.000,31.68,45.83,0.04,-0.04,3.95,3.55
21560,2,73.09,-1.75,88.00,14.91,-0.15,20.000,31.68,45.83,-0.08,-0.09,3.95,3.55
21577,2,73.03,-2.05,88.00,14.95,-0.11,20.000,31.67,45.82,-0.11,-0.12,3.95,3.55
21600,2,72.98,-2.24,88.00,15.02,-0.05,20.000,31.67,45.82,-0.20,-0.09,3.95,3.55
21618,2,72.93,-2.34,88.00,15.07,-0.03,20.000,31.67,45.82,-0.09,-0.13,3.95,3.55
21639,2,72.89,-2.23,88.00,15.11,-0.05,20.000,31.66,45.81,-0.06,-0.12,3.95,3.55
21659,2,72.87,-2.02,88.00,15.13,-0.09,20.000,31.66,45.81,-0.03,-0.11,3.95,3.55
21680,2,72.84,-1.98,88.00,15.16,-0.08,20.000,31.66,45.81,-0.04,-0.05,3.95,3.55
21698,2,72.80,-1.94,88.00,15.20,-0.08,20.000,31.66,45.81,-0.04,-0.02,3.95,3.55
21718,2,72.77,-1.97,88.00,15.23,-0.08,20.000,31.66,45.81,-0.01,-0.05,3.95,3.55
21739,2,72.72,-2.02,88.00,15.28,-0.06,20.000,31.66,45.81,-0.02,-0.05,3.95,3.55
21760,2,72.68,-2.03,88.00,15.32,-0.05,20.000,31.66,45.80,-0.05,-0.03,3.95,3.55
21778,2,72.64,-1.93,88.00,15.36,-0.06,20.000,31.66,45.80,-0.07,-0.08,3.94,3.55
21799,2,72.61,-1.72,88.00,15.39,-0.08,20.000,31.65,45.80,-0.03,-0.03,3.95,3.55
21819,2,72.58,-1.42,88.00,15.42,-0.13,20.000,31.65,45.80,-0.04,-0.06,3.95,3.55
21838,2,72.57,-1.11,88.00,15.43,-0.17,20.000,31.65,45.80,-0.10,-0.09,3.95,3.55
21859,2,72.56,-0.86,88.00,15.44,-0.22,20.000,31.65,45.80,-0.09,-0.06,3.95,3.55
21880,2,72.54,-0.84,88.00,15.46,-0.22,20.000,31.65,45.79,-0.10,-0.10,3.95,3.55
21898,2,72.55,-0.55,88.00,15.45,-0.29,20.000,31.64,45.79,-0.17,-0.10,3.95,3.55
21919,2,72.56,-0.39,88.00,15.44,-0.34,20.000,31.64,45.78,-0.16,-0.08,3.95,3.55
21938,2,72.52,-0.83,88.00,15.48,-0.26,20.000,31.63,45.78,-0.11,-0.14,3.95,3.55
21959,2,72.47,-1.35,88.00,15.53,-0.19,20.000,31.63,45.77,-0.31,-0.21,3.95,3.55
21978,2,72.51,-0.67,88.00,15.49,-0.35,20.000,31.62,45.77,-0.18,-0.19,3.95,3.55
21999,2,72.52,-0.57,88.00,15.48,-0.38,20.000,31.62,45.76,-0.04,-0.02,3.95,3.55
22019,2,72.44,-1.59,88.00,15.56,-0.19,20.000,31.62,45.76,-0.15,-0.08,3.95,3.55
22039,2,72.34,-2.55,88.00,15.66,-0.03,20.000,31.61,45.76,-0.28,-0.19,3.95,3.55
22059,2,72.29,-2.47,88.00,15.71,-0.05,20.000,31.60,45.75,-0.29,-0.29,3.95,3.55
22079,2,72.29,-1.84,88.00,15.71,-0.17,20.000,31.59,45.74,-0.06,-0.13,3.95,3.55
22097,2,72.28,-1.58,88.00,15.72,-0.21,20.000,31.59,45.74,-0.03,-0.05,3.95,3.55
22120,2,72.23,-1.90,88.00,15.77,-0.13,20.000,31.59,45.74,-0.10,-0.06,3.95,3.55
22138,2,72.17,-2.16,88.00,15.83,-0.08,20.000,31.59,45.74,-0.20,-0.14,3.95,3.55
22159,2,72.13,-2.16,88.00,15.87,-0.09,20.000,31.58,45.73,-0.01,-0.15,3.95,3.55
22179,2,72.11,-2.04,88.00,15.89,-0.11,20.000,31.58,45.73,-0.02,-0.15,3.95,3.55
22200,2,72.08,-1.94,88.00,15.92,-0.12,20.000,31.58,45.72,-0.06,-0.03,3.95,3.55
22217,2,72.04,-1.98,88.00,15.95,-0.12,20.000,31.58,45.72,-0.02,-0.07,3.95,3.55
22240,2,71.99,-2.10,88.00,16.01,-0.07,20.000,31.57,45.72,-0.03,-0.07,3.95,3.55
22258,2,71.94,-2.16,88.00,16.06,-0.05,20.000,31.57,45.72,-0.06,-0.10,3.95,3.55
22279,2,71.89,-2.21,88.00,16.11,-0.03,20.000,31.57,45.71,-0.09,-0.08,3.95,3.55
22299,2,71.87,-1.86,88.00,16.13,-0.09,20.000,31.57,45.71,-0.16,-0.15,3.95,3.55
22319,2,71.86,-1.51,88.00,16.14,-0.15,20.000,31.56,45.71,-0.05,-0.08,3.94,3.55
22339,2,71.84,-1.40,88.00,16.16,-0.17,20.000,31.56,45.71,-0.00,-0.02,3.95,3.55
22358,2,71.81,-1.48,88.00,16.19,-0.15,20.000,31.56,45.71,-0.05,-0.08,3.95,3.55
22379,2,71.76,-1.75,88.00,16.24,-0.10,20.000,31.56,45.70,-0.11,-0.08,3.95,3.55
22400,2,71.72,-1.90,88.00,16.28,-0.08,20.000,31.56,45.70,-0.06,-0.13,3.95,3.55
22418,2,71.69,-1.88,88.00,16.31,-0.09,20.000,31.55,45.70,-0.06,-0.11,3.95,3.55
22439,2,71.65,-1.84,88.00,16.35,-0.09,20.000,31.55,45.69,-0.12,-0.09,3.95,3.55
22459,2,71.62,-1.76,88.00,16.38,-0.10,20.000,31.55,45.69,-0.07,0.01,3.95,3.55
22478,2,71.59,-1.59,88.00,16.41,-0.12,20.000,31.54,45.69,-0.05,-0.09,3.95,3.55
22499,2,71.58,-1.32,88.00,16.42,-0.17,20.000,31.54,45.69,0.02,-0.06,3.95,3.55
22519,2,71.57,-1.10,88.00,16.43,-0.20,20.000,31.54,45.69,-0.06,-0.05,3.95,3.55
22539,2,71.55,-0.87,88.00,16.45,-0.24,20.000,31.54,45.69,-0.07,-0.07,3.95,3.55
22559,2,71.54,-0.69,88.00,16.46,-0.27,20.000,31.54,45.68,-0.12,-0.04,3.95,3.55
22579,2,71.53,-0.61,88.00,16.47,-0.29,20.000,31.53,45.68,-0.07,-0.09,3.95,3.55
22599,2,71.50,-0.93,88.00,16.50,-0.24,20.000,31.53,45.68,-0.19,-0.19,3.95,3.55
22618,2,71.44,-1.49,88.00,16.56,-0.14,20.000,31.52,45.67,-0.30,-0.26,3.95,3.55
22639,2,71.42,-1.32,88.00,16.58,-0.19,20.000,31.51,45.67,-0.20,-0.19,3.95,3.55
22659,2,71.41,-1.05,88.00,16.59,-0.26,20.000,31.51,45.66,-0.11,-0.18,3.95,3.55
22680,2,71.39,-1.18,88.00,16.61,-0.23,20.000,31.51,45.66,-0.10,-0.16,3.95,3.55
22698,2,71.37,-1.18,88.00,16.63,-0.23,20.000,31.50,45.65,-0.20,-0.17,3.95,3.55
22719,2,71.36,-1.04,88.00,16.64,-0.28,20.000,31.50,45.65,-0.09,-0.10,3.95,3.55
22738,2,71.33,-1.33,88.00,16.67,-0.23,20.000,31.50,45.64,-0.08,-0.15,3.95,3.55
22759,2,71.27,-1.89,88.00,16.73,-0.14,20.000,31.49,45.64,-0.14,-0.12,3.95,3.55
22779,2,71.14,-3.11,88.00,16.86,0.10,20.000,31.49,45.63,-0.24,-0.27,3.95,3.55
22800,2,71.07,-3.16,88.00,16.93,0.10,20.000,31.48,45.62,-0.30,-0.31,3.95,3.55
22818,2,71.11,-1.86,88.00,16.89,-0.15,20.000,31.47,45.62,-0.03,-0.09,3.95,3.55
22839,2,71.13,-1.13,88.00,16.87,-0.25,20.000,31.47,45.62,0.00,0.02,3.94,3.55
22858,2,71.13,-1.02,88.00,16.87,-0.26,20.000,31.47,45.62,0.02,0.07,3.95,3.55
22879,2,71.08,-1.40,88.00,16.92,-0.19,20.000,31.47,45.62,-0.06,0.01,3.94,3.55
22898,2,70.98,-2.42,88.00,17.02,0.00,20.000,31.47,45.62,-0.17,-0.06,3.95,3.55
22919,2,70.90,-2.86,88.00,17.10,0.08,20.000,31.46,45.61,-0.21,-0.16,3.95,3.55
22939,2,70.88,-2.33,88.00,17.12,-0.03,20.000,31.46,45.61,-0.12,-0.14,3.95,3.55
22959,2,70.87,-1.91,88.00,17.13,-0.10,20.000,31.46,45.61,-0.08,0.04,3.95,3.55
22979,2,70.84,-1.77,88.00,17.16,-0.10,20.000,31.46,45.61,-0.07,0.01,3.95,3.55
22999,2,70.80,-1.85,88.00,17.20,-0.08,20.000,31.46,45.61,0.02,-0.01,3.95,3.55
23019,2,70.75,-2.03,88.00,17.25,-0.04,20.000,31.46,45.60,-0.06,-0.04,3.95,3.55
23039,2,70.70,-2.14,88.00,17.30,-0.02,20.000,31.46,45.60,-0.03,-0.04,3.95,3.55
23059,2,70.66,-2.16,88.00,17.34,-0.01,20.000,31.45,45.60,-0.08,-0.02,3.95,3.55
23080,2,70.62,-2.15,88.00,17.38,-0.00,20.000,31.45,45.60,-0.05,-0.07,3.95,3.55
23098,2,70.58,-2.02,88.00,17.42,-0.02,20.000,31.45,45.60,-0.02,-0.08,3.95,3.55
23118,2,70.55,-1.89,88.00,17.45,-0.03,20.000,31.45,45.60,0.02,-0.02,3.95,3.55
23139,2,70.52,-1.85,88.00,17.48,-0.03,20.000,31.45,45.60,-0.04,-0.03,3.95,3.55
23159,2,70.49,-1.84,88.00,17.51,-0.03,20.000,31.45,45.60,-0.04,-0.02,3.94,3.55
23179,2,70.45,-1.93,88.00,17.55,-0.01,20.000,31.45,45.60,-0.02,-0.03,3.95,3.55
23200,2,70.40,-2.02,88.00,17.60,0.01,20.000,31.45,45.60,-0.02,-0.01,3.95,3.55
23218,2,70.37,-1.91,88.00,17.63,-0.01,20.000,31.45,45.59,-0.03,-0.00,3.95,3.55
