time_s,tilt_deg,rate_dps,arm_l,arm_r,target_l,target_r,torque_l,torque_r,phase,supported,wheel_rad_s
20.26,30.1697766201037,-6.808675549165885,-0.9487053416697061,0.9487053416697061,-0.9344387650489807,0.9344387650489807,0.705332910283345,-0.705332910283345,3,1.0,0
20.28,30.033610184917723,-6.806234111541289,-0.9455053468180104,0.9455053468180104,-0.9312387704849243,0.9312387704849243,0.7053329088451482,-0.7053329088451482,3,1.0,0
20.3,29.897492439516725,-6.803805513075776,-0.9423053520308323,0.9423053520308323,-0.9280387759208679,0.9280387759208679,0.70533290772954,-0.70533290772954,3,1.0,0
20.32,29.761423128200807,-6.801389655861858,-0.9391053572937004,0.9391053572937004,-0.9248387813568115,0.9248387813568115,0.7053329068641623,-0.7053329068641623,3,1.0,0
20.34,29.625401997102703,-6.798986452964927,-0.9359053625953893,0.9359053625953893,-0.9216387867927551,0.9216387867927551,0.7053329061928887,-0.7053329061928887,3,1.0,0
20.36,29.48942879398398,-6.796595827014037,-0.9327053679271915,0.9327053679271915,-0.9184387922286987,0.9184387922286987,0.7053329056721819,-0.7053329056721819,3,1.0,0
20.38,29.353503268060063,-6.794217708757101,-0.9295053732823525,0.9295053732823525,-0.9152387976646423,0.9152387976646423,0.7053329052682689,-0.7053329052682689,3,1.0,0
20.400000000000002,29.21762516985357,-6.791852035680683,-0.9263053786556332,0.9263053786556332,-0.9120388031005859,0.9120388031005859,0.7053329049549545,-0.7053329049549545,3,1.0,0
20.42,29.081794251073863,-6.789498750755444,-0.9231053840429693,0.9231053840429693,-0.9088388085365295,0.9088388085365295,0.7053329047119167,-0.7053329047119167,3,1.0,0
20.44,28.94601026452002,-6.787157801337216,-0.9199053894412079,0.9199053894412079,-0.9056388139724731,0.9056388139724731,0.7053329045233919,-0.7053329045233919,3,1.0,0
20.46,28.810272964003875,-6.784829138234148,-0.9167053948479038,0.9167053948479038,-0.9024388194084167,0.9024388194084167,0.7053329043771533,-0.7053329043771533,3,1.0,0
20.48,28.674582104289946,-6.782512714935088,-0.91350540026116,0.91350540026116,-0.8992388248443604,0.8992388248443604,0.7053329042637163,-0.7053329042637163,3,1.0,0
20.5,28.538937441048997,-6.780208486986759,-0.910305405679505,0.910305405679505,-0.896038830280304,0.896038830280304,0.7053329041757234,-0.7053329041757234,3,1.0,0
20.52,28.40333873082267,-6.777916411501877,-0.9071054111017973,0.9071054111017973,-0.8928388357162476,0.8928388357162476,0.7053329041074669,-0.7053329041074669,3,1.0,0
20.54,28.267785730996586,-6.775636446779089,-0.9039054165271517,0.9039054165271517,-0.8896388411521912,0.8896388411521912,0.7053329040545209,-0.7053329040545209,3,1.0,0
20.56,28.132278199779982,-6.773368552015617,-0.9007054219548812,0.9007054219548812,-0.8864388465881348,0.8864388465881348,0.7053329040134504,-0.7053329040134504,3,1.0,0
20.580000000000002,27.996815896190256,-6.7711126870947265,-0.8975054273844532,0.8975054273844532,-0.8832388520240784,0.8832388520240784,0.705332903981592,-0.705332903981592,3,1.0,0
20.6,27.861398580041055,-6.76886881243213,-0.8943054328154543,0.8943054328154543,-0.880038857460022,0.880038857460022,0.7053329039568795,-0.7053329039568795,3,1.0,0
20.62,27.726026011932902,-6.766636888868127,-0.8911054382475639,0.8911054382475639,-0.8768388628959656,0.8768388628959656,0.7053329039377099,-0.7053329039377099,3,1.0,0
20.64,27.590697953245577,-6.76441687759382,-0.8879054436805335,0.8879054436805335,-0.8736388683319092,0.8736388683319092,0.7053329039228395,-0.7053329039228395,3,1.0,0
20.66,27.455414166131696,-6.762208740102588,-0.8847054491141703,0.8847054491141703,-0.8704388737678528,0.8704388737678528,0.7053329039113054,-0.7053329039113054,3,1.0,0
20.68,27.320174413511005,-6.760012438159631,-0.8815054545483244,0.8815054545483244,-0.8672388792037964,0.8672388792037964,0.7053329039023581,-0.7053329039023581,3,1.0,0
20.7,27.184978459065196,-6.757827933783905,-0.8783054599828799,0.8783054599828799,-0.86403888463974,0.86403888463974,0.7053329038954176,-0.7053329038954176,3,1.0,0
20.72,27.04982606723292,-6.755655189238648,-0.8751054654177466,0.8751054654177466,-0.8608388900756836,0.8608388900756836,0.705332903890033,-0.705332903890033,3,1.0,0
20.740000000000002,26.914717003204977,-6.753494167026959,-0.8719054708528551,0.8719054708528551,-0.8576388955116272,0.8576388955116272,0.7053329038858575,-0.7053329038858575,3,1.0,0
20.76,26.779651032919517,-6.751344829890842,-0.8687054762881508,0.8687054762881508,-0.8544389009475708,0.8544389009475708,0.7053329038826178,-0.7053329038826178,3,1.0,0
20.78,26.64462792305727,-6.749207140811882,-0.8655054817235919,0.8655054817235919,-0.8512389063835144,0.8512389063835144,0.7053329038801054,-0.7053329038801054,3,1.0,0
20.8,26.509647441036734,-6.747081063012668,-0.8623054871591456,0.8623054871591456,-0.848038911819458,0.848038911819458,0.7053329038781558,-0.7053329038781558,3,1.0,0
20.82,26.374709355009326,-6.74496655995831,-0.8591054925947866,0.8591054925947866,-0.8448389172554016,0.8448389172554016,0.7053329038766432,-0.7053329038766432,3,1.0,0
20.84,26.23981343385453,-6.742863595357846,-0.8559054980304956,0.8559054980304956,-0.8416389226913452,0.8416389226913452,0.7053329038754702,-0.7053329038754702,3,1.0,0
20.86,26.104959447174995,-6.74077213316513,-0.8527055034662572,0.8527055034662572,-0.8384389281272888,0.8384389281272888,0.7053329038745598,-0.7053329038745598,3,1.0,0
20.88,25.97014716529164,-6.738692137579378,-0.8495055089020597,0.8495055089020597,-0.8352389335632324,0.8352389335632324,0.7053329038738543,-0.7053329038738543,3,1.0,0
20.900000000000002,25.835376359238733,-6.736623573045258,-0.8463055143378939,0.8463055143378939,-0.832038938999176,0.832038938999176,0.7053329038733075,-0.7053329038733075,3,1.0,0
20.92,25.700646800759007,-6.734566404252623,-0.8431055197737528,0.8431055197737528,-0.8288389444351196,0.8288389444351196,0.7053329038728839,-0.7053329038728839,3,1.0,0
20.94,25.565958262298725,-6.73252059613587,-0.8399055252096305,0.8399055252096305,-0.8256389498710632,0.8256389498710632,0.7053329038725542,-0.7053329038725542,3,1.0,0
20.96,25.431310517002842,-6.730486113872963,-0.8367055306455229,0.8367055306455229,-0.8224389553070068,0.8224389553070068,0.7053329038722983,-0.7053329038722983,3,1.0,0
20.98,25.296703338710103,-6.728462922884441,-0.8335055360814267,0.8335055360814267,-0.8192389607429504,0.8192389607429504,0.7053329038720996,-0.7053329038720996,3,1.0,0
21.0,25.16213650194824,-6.726450988832175,-0.8303055415173395,0.8303055415173395,-0.816038966178894,0.816038966178894,0.7053329038719452,-0.7053329038719452,3,1.0,0
21.02,25.027609781929133,-6.724450277618082,-0.8271055469532592,0.8271055469532592,-0.8128389716148376,0.8128389716148376,0.7053329038718259,-0.7053329038718259,3,1.0,0
21.04,24.893122954544037,-6.7224607553828735,-0.8239055523891843,0.8239055523891843,-0.8096389770507812,0.8096389770507812,0.7053329038717332,-0.7053329038717332,3,1.0,0
21.06,24.75867579635881,-6.7204823885045855,-0.8207055578251137,0.8207055578251137,-0.8064389824867249,0.8064389824867249,0.7053329038716621,-0.7053329038716621,3,1.0,0
21.080000000000002,24.624268084609195,-6.718515143597292,-0.8175055632610463,0.8175055632610463,-0.8032389879226685,0.8032389879226685,0.7053329038716072,-0.7053329038716072,3,1.0,0
21.1,24.489899597196114,-6.716558987509832,-0.8143055686969812,0.8143055686969812,-0.8000389933586121,0.8000389933586121,0.7053329038715639,-0.7053329038715639,3,1.0,0
21.12,24.355570112680965,-6.714613887324429,-0.8111055741329182,0.8111055741329182,-0.7968389987945557,0.7968389987945557,0.7053329038715306,-0.7053329038715306,3,1.0,0
21.14,24.221279410280978,-6.712679810355377,-0.8079055795688567,0.8079055795688567,-0.7936390042304993,0.7936390042304993,0.705332903871505,-0.705332903871505,3,1.0,0
21.16,24.08702726986461,-6.710756724147834,-0.8047055850047963,0.8047055850047963,-0.7904390096664429,0.7904390096664429,0.7053329038714851,-0.7053329038714851,3,1.0,0
21.18,23.9528134719469,-6.708844596476623,-0.8015055904407368,0.8015055904407368,-0.7872390151023865,0.7872390151023865,0.7053329038714695,-0.7053329038714695,3,1.0,0
21.2,23.81863779768494,-6.706943395344978,-0.798305595876678,0.798305595876678,-0.7840390205383301,0.7840390205383301,0.7053329038714579,-0.7053329038714579,3,1.0,0
21.22,23.684500028873256,-6.705053088983427,-0.7951056013126196,0.7951056013126196,-0.7808390259742737,0.7808390259742737,0.7053329038714479,-0.7053329038714479,3,1.0,0
21.240000000000002,23.55039994793934,-6.703173645848631,-0.7919056067485618,0.7919056067485618,-0.7776390314102173,0.7776390314102173,0.7053329038714407,-0.7053329038714407,3,1.0,0
21.26,23.416337337939083,-6.7013050346222025,-0.7887056121845043,0.7887056121845043,-0.7744390368461609,0.7744390368461609,0.7053329038714351,-0.7053329038714351,3,1.0,0
21.28,23.28231198255233,-6.699447224209646,-0.7855056176204469,0.7855056176204469,-0.7712390422821045,0.7712390422821045,0.7053329038714301,-0.7053329038714301,3,1.0,0
21.3,23.148323666078376,-6.697600183739199,-0.7823056230563898,0.7823056230563898,-0.7680390477180481,0.7680390477180481,0.7053329038714268,-0.7053329038714268,3,1.0,0
21.32,23.014372173431568,-6.6957638825608425,-0.7791056284923329,0.7791056284923329,-0.7648390531539917,0.7648390531539917,0.705332903871424,-0.705332903871424,3,1.0,0
21.34,22.880457290136846,-6.693938290245136,-0.7759056339282762,0.7759056339282762,-0.7616390585899353,0.7616390585899353,0.7053329038714223,-0.7053329038714223,3,1.0,0
21.36,22.74657880232534,-6.692123376582247,-0.7727056393642194,0.7727056393642194,-0.7584390640258789,0.7584390640258789,0.7053329038714207,-0.7053329038714207,3,1.0,0
21.38,22.612736496730033,-6.690319111580801,-0.7695056448001628,0.7695056448001628,-0.7552390694618225,0.7552390694618225,0.7053329038714196,-0.7053329038714196,3,1.0,0
21.400000000000002,22.478930160681347,-6.688525465466955,-0.7663056502361062,0.7663056502361062,-0.7520390748977661,0.7520390748977661,0.7053329038714184,-0.7053329038714184,3,1.0,0
21.42,22.34515958210284,-6.686742408683266,-0.7631056556720496,0.7631056556720496,-0.7488390803337097,0.7488390803337097,0.7053329038714173,-0.7053329038714173,3,1.0,0
21.44,22.211424549506877,-6.6849699118876815,-0.759905661107993,0.759905661107993,-0.7456390857696533,0.7456390857696533,0.7053329038714162,-0.7053329038714162,3,1.0,0
21.46,22.07772485199033,-6.6832079459525495,-0.7567056665439365,0.7567056665439365,-0.7424390912055969,0.7424390912055969,0.7053329038714157,-0.7053329038714157,3,1.0,0
21.48,21.944060279230303,-6.681456481963583,-0.7535056719798799,0.7535056719798799,-0.7392390966415405,0.7392390966415405,0.7053329038714151,-0.7053329038714151,3,1.0,0
21.5,21.810430621479895,-6.679715491218889,-0.7503056774158234,0.7503056774158234,-0.7360391020774841,0.7360391020774841,0.7053329038714146,-0.7053329038714146,3,1.0,0
21.52,21.676835669563932,-6.677984945227979,-0.7471056828517669,0.7471056828517669,-0.7328391075134277,0.7328391075134277,0.705332903871414,-0.705332903871414,3,1.0,0
21.54,21.543275214874754,-6.676264815710733,-0.7439056882877105,0.7439056882877105,-0.7296391129493713,0.7296391129493713,0.705332903871414,-0.705332903871414,3,1.0,0
21.56,21.40974904936804,-6.674555074596438,-0.7407056937236541,0.7407056937236541,-0.7264391183853149,0.7264391183853149,0.705332903871414,-0.705332903871414,3,1.0,0
21.580000000000002,21.27625696555861,-6.672855694022827,-0.7375056991595977,0.7375056991595977,-0.7232391238212585,0.7232391238212585,0.705332903871414,-0.705332903871414,3,1.0,0
21.6,21.142798756516274,-6.6711666463351085,-0.7343057045955413,0.7343057045955413,-0.7200391292572021,0.7200391292572021,0.705332903871414,-0.705332903871414,3,1.0,0
21.62,21.00937421586169,-6.669487904084984,-0.731105710031485,0.731105710031485,-0.7168391346931458,0.7168391346931458,0.705332903871414,-0.705332903871414,3,1.0,0
21.64,20.87598313776225,-6.667819440029724,-0.7279057154674285,0.7279057154674285,-0.7136391401290894,0.7136391401290894,0.705332903871414,-0.705332903871414,3,1.0,0
21.66,20.742625316927974,-6.666161227131206,-0.7247057209033722,0.7247057209033722,-0.710439145565033,0.710439145565033,0.705332903871414,-0.705332903871414,3,1.0,0
21.68,20.60930054860743,-6.6645132385549655,-0.7215057263393158,0.7215057263393158,-0.7072391510009766,0.7072391510009766,0.705332903871414,-0.705332903871414,3,1.0,0
21.7,20.47600862858366,-6.6628754476693235,-0.7183057317752594,0.7183057317752594,-0.7040391564369202,0.7040391564369202,0.705332903871414,-0.705332903871414,3,1.0,0
21.72,20.342749353170152,-6.661247828044367,-0.715105737211203,0.715105737211203,-0.7008391618728638,0.7008391618728638,0.705332903871414,-0.705332903871414,3,1.0,0
21.740000000000002,20.20952251920681,-6.659630353451086,-0.7119057426471466,0.7119057426471466,-0.6976391673088074,0.6976391673088074,0.705332903871414,-0.705332903871414,3,1.0,0
21.76,20.07632792405593,-6.658022997860471,-0.7087057480830902,0.7087057480830902,-0.694439172744751,0.694439172744751,0.705332903871414,-0.705332903871414,3,1.0,0
21.78,19.943165365598222,-6.656425735442566,-0.7055057535190338,0.7055057535190338,-0.6912391781806946,0.6912391781806946,0.705332903871414,-0.705332903871414,3,1.0,0
21.8,19.81003464222885,-6.65483854056559,-0.7023057589549774,0.7023057589549774,-0.6880391836166382,0.6880391836166382,0.705332903871414,-0.705332903871414,3,1.0,0
21.82,19.676935552853447,-6.653261387795066,-0.699105764390921,0.699105764390921,-0.6848391890525818,0.6848391890525818,0.705332903871414,-0.705332903871414,3,1.0,0
21.84,19.543867896884212,-6.65169425189291,-0.6959057698268646,0.6959057698268646,-0.6816391944885254,0.6816391944885254,0.705332903871414,-0.705332903871414,3,1.0,0
